period,year,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,battery_charge_dc,battery_discharge_dc,battery_charge_loss,battery_discharge_loss,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
0,2026,scenario_1,17.312,0.0,0.0,0.0,17.312,973.5510477121198,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2027,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2028,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2029,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2030,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2031,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2032,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2033,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2034,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
0,2035,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588169,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,0.0,0.0,0.0
1,2026,scenario_1,25.614,0.0,0.0,0.0,25.614,956.0463560664847,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2027,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2028,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2029,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2030,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2031,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2032,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2033,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2034,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
1,2035,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131818,0.0,25.938017255941112,0.0,0.3240172559411121,0.0,0.0,0.0,0.0,0.0
2,2026,scenario_1,29.901,0.0,0.0,0.0,29.901,930.1083388105436,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2027,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2028,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2029,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2030,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2031,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2032,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2033,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2034,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
2,2035,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572407,0.0,30.298979170003612,0.0,0.39797917000361294,0.0,0.0,0.0,0.0,0.0
3,2026,scenario_1,38.433,0.0,0.0,0.0,38.433,899.80935964054,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2027,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2028,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2029,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2030,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2031,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2032,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2033,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2034,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
3,2035,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872371,0.0,38.97837590756371,0.0,0.5453759075637117,0.0,0.0,0.0,0.0,0.0
4,2026,scenario_1,53.686,0.0,0.0,0.0,53.686,860.8309837329763,0.0,54.57933980636252,0.0,0.8933398063625191,0.0,0.0,0.0,0.0,0.0
4,2027,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
4,2028,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
4,2029,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
4,2030,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
4,2031,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
4,2032,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
4,2033,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
4,2034,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
4,2035,scenario_1,53.686,0.0,12.498889685531452,0.0,41.18711031446855,570.1951817796734,0.0,41.795315236832266,0.0,0.6082049223637174,0.0,0.0,0.0,0.0,0.0
5,2026,scenario_1,66.868,0.0,0.0,0.0,66.868,806.2516439266137,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2027,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2028,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2029,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2030,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2031,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2032,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2033,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2034,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
5,2035,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428411,0.0,68.06205836100527,0.0,1.1940583610052697,0.0,0.0,0.0,0.0,0.0
6,2026,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,738.1895855656085,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2027,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2028,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2029,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2030,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2031,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2032,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2033,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2034,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
6,2035,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818358,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,0.0,0.0,0.0
7,2026,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,727.8294554186167,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2027,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2028,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2029,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2030,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2031,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2032,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2033,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2034,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
7,2035,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484396,0.0,60.55725894999614,0.0,1.026671314942123,0.0,0.0,0.0,0.0,0.0
8,2026,scenario_1,250.941,350.7939257077924,0.0,99.85292570779242,0.0,667.2721964686206,97.35510477121198,0.0,2.4978209365804376,0.0,0.0,0.0,0.0,0.0,0.0
8,2027,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
8,2028,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
8,2029,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
8,2030,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
8,2031,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
8,2032,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
8,2033,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
8,2034,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
8,2035,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848478,104.26581582861601,0.0,2.807574927686579,0.0,0.0,0.0,0.0,0.0,0.0
9,2026,scenario_1,229.837,363.5653116752698,0.0,133.72831167526982,0.0,764.6273012398326,129.77725525687617,0.0,3.951056418393647,0.0,0.0,0.0,0.0,0.0,0.0
9,2027,scenario_1,229.837,443.43215152118967,0.0,213.59515152118968,0.0,493.68623491346386,206.00811204082072,0.0,7.587039480368946,0.0,0.0,0.0,0.0,0.0,0.0
9,2028,scenario_1,229.837,443.43215152118967,0.0,213.59515152118968,0.0,493.68623491346386,206.00811204082072,0.0,7.587039480368946,0.0,0.0,0.0,0.0,0.0,0.0
9,2029,scenario_1,229.837,443.43215152118967,0.0,213.59515152118968,0.0,493.68623491346386,206.00811204082072,0.0,7.587039480368946,0.0,0.0,0.0,0.0,0.0,0.0
9,2030,scenario_1,229.837,443.43215152118967,0.0,213.59515152118968,0.0,493.68623491346386,206.00811204082072,0.0,7.587039480368946,0.0,0.0,0.0,0.0,0.0,0.0
9,2031,scenario_1,229.837,443.43215152118967,0.0,213.59515152118968,0.0,493.68623491346386,206.00811204082072,0.0,7.587039480368946,0.0,0.0,0.0,0.0,0.0,0.0
9,2032,scenario_1,229.837,447.2259405377336,0.0,217.38894053773362,0.0,493.68623491346386,209.57296993659622,0.0,7.815970601137395,0.0,0.0,0.0,0.0,0.0,0.0
9,2033,scenario_1,229.837,447.2259405377336,0.0,217.38894053773362,0.0,493.68623491346386,209.57296993659622,0.0,7.815970601137395,0.0,0.0,0.0,0.0,0.0,0.0
9,2034,scenario_1,229.837,511.664930972389,0.0,281.827930972389,0.0,493.68623491346386,270.12347573569014,0.0,11.70445523669888,0.0,0.0,0.0,0.0,0.0,0.0
9,2035,scenario_1,229.837,511.664930972389,0.0,281.827930972389,0.0,493.68623491346386,270.12347573569014,0.0,11.70445523669888,0.0,0.0,0.0,0.0,0.0,0.0
10,2026,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,894.4045564967088,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2027,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,699.6943469542846,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2028,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,699.6943469542846,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2029,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,699.6943469542846,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2030,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,699.6943469542846,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2031,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,699.6943469542846,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2032,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,703.2592048500601,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2033,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,703.2592048500601,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2034,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,763.809710649154,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
10,2035,scenario_1,137.978,339.5497105702348,0.0,201.5717105702348,0.0,763.809710649154,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2026,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,1089.1147660391327,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2027,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,894.4045564967086,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2028,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,894.4045564967086,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2029,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,894.4045564967086,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2030,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,894.4045564967086,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2031,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,894.4045564967086,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2032,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,897.969414392484,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2033,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,897.969414392484,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2034,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,958.519920191578,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
11,2035,scenario_1,13.329,214.90071057023482,0.0,201.5717105702348,0.0,958.519920191578,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2026,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1283.8249755815568,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2027,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1089.1147660391325,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2028,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1089.1147660391325,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2029,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1089.1147660391325,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2030,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1089.1147660391325,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2031,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1089.1147660391325,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2032,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1092.679623934908,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2033,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1092.679623934908,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2034,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1153.230129734002,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
12,2035,scenario_1,107.116,308.6877105702348,0.0,201.5717105702348,0.0,1153.230129734002,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2026,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1478.535185123981,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2027,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1283.8249755815566,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2028,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1283.8249755815566,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2029,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1283.8249755815566,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2030,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1283.8249755815566,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2031,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1283.8249755815566,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2032,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1287.389833477332,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2033,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1287.389833477332,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2034,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1347.9403392764261,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
13,2035,scenario_1,11.53,213.10171057023481,0.0,201.5717105702348,0.0,1347.9403392764261,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2026,scenario_1,114.441,214.29392570779243,0.0,99.85292570779242,0.0,1673.245394666405,97.35510477121198,0.0,2.4978209365804376,0.0,0.0,0.0,0.0,0.0,0.0
14,2027,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1478.5351851239807,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2028,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1478.5351851239807,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2029,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1478.5351851239807,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2030,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1478.5351851239807,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2031,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1478.5351851239807,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2032,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1482.1000430197562,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2033,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1482.1000430197562,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2034,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1542.6505488188502,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
14,2035,scenario_1,114.441,316.01271057023484,0.0,201.5717105702348,0.0,1542.6505488188502,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
15,2026,scenario_1,107.333,207.18592570779242,0.0,99.85292570779242,0.0,1770.600499437617,97.35510477121198,0.0,2.4978209365804376,0.0,0.0,0.0,0.0,0.0,0.0
15,2027,scenario_1,107.333,308.9047105702348,0.0,201.5717105702348,0.0,1673.2453946664048,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
15,2028,scenario_1,107.333,308.9047105702348,0.0,201.5717105702348,0.0,1673.2453946664048,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
15,2029,scenario_1,107.333,308.9047105702348,0.0,201.5717105702348,0.0,1673.2453946664048,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
15,2030,scenario_1,107.333,308.9047105702348,0.0,201.5717105702348,0.0,1673.2453946664048,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
15,2031,scenario_1,107.333,308.9047105702348,0.0,201.5717105702348,0.0,1673.2453946664048,194.710209542424,0.0,6.861501027810805,0.0,0.0,0.0,0.0,0.0,0.0
