period,year,scenario,load_demand,res_generation_total,res_generation__Solar,generator_generation,battery_charge,battery_discharge,battery_soc,battery_inverter_active_power,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
0,2026,scenario_1,17.312,0.0,0.0,0.0,0.0,17.312,944.8505052261714,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2027,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2028,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2029,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2030,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2031,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2032,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2033,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2034,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
0,2035,scenario_1,17.312,0.0,0.0,17.312,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2026,scenario_1,25.614,0.0,0.0,0.0,0.0,25.614,926.8171718928381,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2027,scenario_1,25.614,0.0,0.0,25.614,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2028,scenario_1,25.614,0.0,0.0,0.0,0.0,25.614,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2029,scenario_1,25.614,0.0,0.0,0.0,0.0,25.614,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2030,scenario_1,25.614,0.0,0.0,0.0,0.0,25.614,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2031,scenario_1,25.614,0.0,0.0,0.0,0.0,25.614,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2032,scenario_1,25.614,0.0,0.0,0.0,0.0,25.614,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2033,scenario_1,25.614,0.0,0.0,0.0,0.0,25.614,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2034,scenario_1,25.614,0.0,0.0,25.614,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
1,2035,scenario_1,25.614,0.0,0.0,25.614,0.0,0.0,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2026,scenario_1,29.901,0.0,0.0,0.0,0.0,29.901,900.1359218928382,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2027,scenario_1,29.901,0.0,0.0,0.0,0.0,29.901,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2028,scenario_1,29.901,0.0,0.0,29.901,0.0,0.0,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2029,scenario_1,29.901,0.0,0.0,29.901,0.0,0.0,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2030,scenario_1,29.901,0.0,0.0,29.901,0.0,0.0,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2031,scenario_1,29.901,0.0,0.0,29.901,0.0,0.0,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2032,scenario_1,29.901,0.0,0.0,29.901,0.0,0.0,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2033,scenario_1,29.901,0.0,0.0,29.901,0.0,0.0,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2034,scenario_1,29.901,0.0,0.0,0.0,0.0,29.901,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
2,2035,scenario_1,29.901,0.0,0.0,0.0,0.0,29.901,607.6032759033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2026,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,868.9890468928381,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2027,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,576.4564009033647,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2028,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2029,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2030,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2031,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2032,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2033,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,580.9220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2034,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,576.4564009033647,326.3097017507936,0.0,0.0,0.0,0.0,0.0
3,2035,scenario_1,38.433,0.0,0.0,0.0,0.0,38.433,576.4564009033647,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2026,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,828.9546718928382,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2027,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,536.4220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2028,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,540.8876509033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2029,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,540.8876509033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2030,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,540.8876509033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2031,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,540.8876509033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2032,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,540.8876509033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2033,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,540.8876509033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2034,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,536.4220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
4,2035,scenario_1,53.686,0.0,0.0,0.0,0.0,53.686,536.4220259033648,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2026,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,773.0317552261715,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2027,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,480.49910923669813,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2028,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,484.9647342366982,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2029,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,484.9647342366982,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2030,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,484.9647342366982,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2031,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,484.9647342366982,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2032,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,484.9647342366982,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2033,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,484.9647342366982,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2034,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,480.49910923669813,326.3097017507936,0.0,0.0,0.0,0.0,0.0
5,2035,scenario_1,66.868,0.0,0.0,0.0,0.0,66.868,480.49910923669813,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2026,scenario_1,10.6,0.29852155452706847,0.29852155452706847,0.0,0.0,10.301478445472931,703.3775885595048,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2027,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,410.84494257003144,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2028,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2029,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2030,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2031,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2032,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2033,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2034,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,410.84494257003144,326.3097017507936,0.0,0.0,0.0,0.0,0.0
6,2035,scenario_1,10.6,0.29852155452706847,0.29852155452706847,10.301478445472931,0.0,0.0,410.84494257003144,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2026,scenario_1,222.357,137.3417581230266,137.3417581230266,0.0,0.0,85.01524187697339,692.6468818454705,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2027,scenario_1,222.357,137.3417581230266,137.3417581230266,53.426691016593,0.0,31.588550860380398,410.84494257003144,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2028,scenario_1,222.357,137.3417581230266,137.3417581230266,49.139691016592934,0.0,35.87555086038044,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2029,scenario_1,222.357,137.3417581230266,137.3417581230266,49.139691016592934,0.0,35.87555086038044,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2030,scenario_1,222.357,137.3417581230266,137.3417581230266,49.139691016592934,0.0,35.87555086038044,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2031,scenario_1,222.357,137.3417581230266,137.3417581230266,49.139691016592934,0.0,35.87555086038044,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2032,scenario_1,222.357,137.3417581230266,137.3417581230266,49.139691016592934,0.0,35.87555086038044,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2033,scenario_1,222.357,137.3417581230266,137.3417581230266,49.139691016592934,0.0,35.87555086038044,415.3105675700315,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2034,scenario_1,222.357,137.3417581230266,137.3417581230266,53.426691016593,0.0,31.588550860380398,410.84494257003144,326.3097017507936,0.0,0.0,0.0,0.0,0.0
7,2035,scenario_1,222.357,137.3417581230266,137.3417581230266,53.426691016593,0.0,31.588550860380398,410.84494257003144,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2026,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,604.0893382236231,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2027,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2028,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2029,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2030,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2031,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2032,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2033,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2034,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
8,2035,scenario_1,250.941,250.941,250.941,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2026,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,604.0893382236231,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2027,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2028,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2029,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2030,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2031,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2032,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2033,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2034,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
9,2035,scenario_1,229.837,229.837,229.837,0.0,0.0,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2026,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,604.0893382236231,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2027,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2028,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2029,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2030,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2031,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2032,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2033,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2034,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
10,2035,scenario_1,137.978,464.2877017507936,464.2877017507936,0.0,326.3097017507936,0.0,377.9402020904685,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2026,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,914.083554886877,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2027,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2028,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2029,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2030,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2031,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2032,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2033,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2034,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
11,2035,scenario_1,13.329,339.6387017507936,339.6387017507936,0.0,326.3097017507936,0.0,687.9344187537224,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2026,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,1224.0777715501308,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2027,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2028,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2029,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2030,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2031,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2032,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2033,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2034,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
12,2035,scenario_1,107.116,433.42570175079356,433.42570175079356,0.0,326.3097017507936,0.0,997.9286354169762,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2026,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1534.0719882133847,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2027,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2028,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2029,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2030,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2031,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2032,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2033,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2034,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
13,2035,scenario_1,11.53,337.83970175079355,337.83970175079355,0.0,326.3097017507936,0.0,1307.92285208023,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2026,scenario_1,114.441,114.441,114.441,0.0,0.0,0.0,1844.0662048766385,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2027,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2028,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2029,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2030,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2031,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2032,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2033,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2034,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
14,2035,scenario_1,114.441,400.52935969353575,400.52935969353575,0.0,286.0883596935357,0.0,1617.917068743484,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2026,scenario_1,107.333,155.36963744810987,155.36963744810987,0.0,48.03663744810987,0.0,1844.0662048766385,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2027,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2028,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2029,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2030,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2031,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2032,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2033,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2034,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
15,2035,scenario_1,107.333,107.333,107.333,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2026,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2027,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2028,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2029,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2030,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2031,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2032,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2033,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2034,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
16,2035,scenario_1,131.548,131.548,131.548,0.0,0.0,0.0,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2026,scenario_1,177.208,16.724488067040884,16.724488067040884,9.389806761812107,0.0,151.093705171147,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2027,scenario_1,177.208,16.724488067040884,16.724488067040884,9.389806761812107,0.0,151.093705171147,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2028,scenario_1,177.208,16.724488067040884,16.724488067040884,32.34140930663594,0.0,128.14210262632318,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2029,scenario_1,177.208,16.724488067040884,16.724488067040884,32.34140930663594,0.0,128.14210262632318,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2030,scenario_1,177.208,16.724488067040884,16.724488067040884,32.34140930663594,0.0,128.14210262632318,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2031,scenario_1,177.208,16.724488067040884,16.724488067040884,32.34140930663594,0.0,128.14210262632318,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2032,scenario_1,177.208,16.724488067040884,16.724488067040884,9.389806761812107,0.0,151.093705171147,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2033,scenario_1,177.208,16.724488067040884,16.724488067040884,9.389806761812107,0.0,151.093705171147,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2034,scenario_1,177.208,16.724488067040884,16.724488067040884,9.389806761812107,0.0,151.093705171147,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
17,2035,scenario_1,177.208,16.724488067040884,16.724488067040884,9.389806761812107,0.0,151.093705171147,1889.7010104523429,326.3097017507936,0.0,0.0,0.0,0.0,0.0
