period,year,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
13,2027,scenario_1,12.1065,314.4042453692154,0.0,302.2977453692154,0.0,1208.299510857536,0.0,0.0,0.0,0.0,0.0
13,2028,scenario_1,12.711825,315.0095703692154,0.0,302.2977453692154,0.0,1224.3058687453224,0.0,0.0,0.0,0.0,0.0
13,2029,scenario_1,13.34741625,315.6451616192154,0.0,302.2977453692154,0.0,1224.3058687453224,0.0,0.0,0.0,0.0,0.0
13,2030,scenario_1,14.01478706,316.3125324292154,0.0,302.2977453692154,0.0,1224.3058687453224,0.0,0.0,0.0,0.0,0.0
13,2031,scenario_1,14.71552642,317.0132717892154,0.0,302.2977453692154,0.0,1190.0827691752577,0.0,0.0,0.0,0.0,0.0
13,2032,scenario_1,15.45130274,51.19942341977641,0.0,35.74812067977641,0.0,1401.6821987486912,0.0,0.0,0.0,0.0,0.0
13,2033,scenario_1,16.22386787,62.29564189684903,0.0,46.07177402684903,0.0,1438.9687590857513,0.0,0.0,0.0,0.0,0.0
13,2034,scenario_1,17.03506127,63.10683529684903,0.0,46.07177402684903,0.0,1423.6070814357513,0.0,0.0,0.0,0.0,0.0
13,2035,scenario_1,17.88681433,63.95858835684903,0.0,46.07177402684903,0.0,1372.9234893356145,0.0,0.0,0.0,0.0,0.0
14,2026,scenario_1,114.441,205.81033189092864,0.0,91.36933189092863,0.0,1402.4329736619086,0.0,0.0,0.0,0.0,0.0
14,2027,scenario_1,120.16305,120.16305,0.0,0.0,0.0,1495.4823689582906,0.0,0.0,0.0,0.0,0.0
14,2028,scenario_1,126.1712025,126.1712025,0.0,0.0,0.0,1511.488726846077,0.0,0.0,0.0,0.0,0.0
14,2029,scenario_1,132.4797626,132.4797626,0.0,0.0,0.0,1511.488726846077,0.0,0.0,0.0,0.0,0.0
14,2030,scenario_1,139.1037508,139.1037508,0.0,0.0,0.0,1511.488726846077,0.0,0.0,0.0,0.0,0.0
14,2031,scenario_1,146.0589383,386.4493654882645,0.0,240.3904271882645,0.0,1477.2656272760123,0.0,0.0,0.0,0.0,0.0
14,2032,scenario_1,153.3618852,455.65963056921544,0.0,302.2977453692154,0.0,1435.6429133944787,0.0,0.0,0.0,0.0,0.0
14,2033,scenario_1,161.0299795,214.16113898901668,0.0,53.13115948901668,0.0,1482.7369444112578,0.0,0.0,0.0,0.0,0.0
14,2034,scenario_1,169.0814784,255.18930258901662,0.0,86.1078241890166,0.0,1467.3752667612578,0.0,0.0,0.0,0.0,0.0
14,2035,scenario_1,177.5355524,326.8770792629382,0.0,149.34152686293817,0.0,1416.6916746611212,0.0,0.0,0.0,0.0,0.0
15,2026,scenario_1,107.333,107.333,0.0,0.0,0.0,1489.2338389582908,0.0,0.0,0.0,0.0,0.0
15,2027,scenario_1,112.69965,112.69965,0.0,0.0,0.0,1495.4823689582906,0.0,0.0,0.0,0.0,0.0
15,2028,scenario_1,118.3346325,118.3346325,0.0,0.0,0.0,1511.488726846077,0.0,0.0,0.0,0.0,0.0
15,2029,scenario_1,124.2513641,124.2513641,0.0,0.0,0.0,1511.488726846077,0.0,0.0,0.0,0.0,0.0
15,2030,scenario_1,130.4639323,130.4639323,0.0,0.0,0.0,1511.488726846077,0.0,0.0,0.0,0.0,0.0
15,2031,scenario_1,136.9871289,146.68644974775768,0.0,9.69932084775768,0.0,1705.6365331048635,0.0,0.0,0.0,0.0,0.0
15,2032,scenario_1,143.8364854,143.8364854,0.0,0.0,0.0,1722.8257714952333,0.0,0.0,0.0,0.0,0.0
15,2033,scenario_1,151.0283097,359.4365764520104,0.0,208.4082667520104,0.0,1533.2115459258237,0.0,0.0,0.0,0.0,0.0
15,2034,scenario_1,158.5797251,359.4365764520104,0.0,200.8568513520104,0.0,1549.1776997408235,0.0,0.0,0.0,0.0,0.0
15,2035,scenario_1,166.5087114,359.4365764520104,0.0,192.9278650520104,0.0,1558.5661251809124,0.0,0.0,0.0,0.0,0.0
16,2026,scenario_1,131.548,154.9741977766172,0.0,23.426197776617187,0.0,1489.2338389582908,0.0,0.0,0.0,0.0,0.0
16,2027,scenario_1,138.1254,154.9741977766172,0.0,16.848797776617175,0.0,1495.4823689582906,0.0,0.0,0.0,0.0,0.0
16,2028,scenario_1,145.03167,145.03167,0.0,0.0,0.0,1511.488726846077,0.0,0.0,0.0,0.0,0.0
16,2029,scenario_1,152.2832535,152.2832535,0.0,0.0,0.0,1511.488726846077,0.0,0.0,0.0,0.0,0.0
16,2030,scenario_1,159.8974162,154.9741977766172,0.0,0.0,0.0,1511.488726846077,0.0,4.923218423382821,0.0,4.923218423382821,0.0
16,2031,scenario_1,167.892287,196.3098754948303,0.0,28.417588494830284,0.0,1714.8508879102333,0.0,0.0,0.0,0.0,0.0
16,2032,scenario_1,176.2869013,196.3098754948303,0.0,20.022974194830283,0.0,1722.8257714952333,0.0,0.0,0.0,0.0,0.0
16,2033,scenario_1,185.1012464,196.3098754948303,0.0,11.208629094830275,0.0,1731.1993993402334,0.0,0.0,0.0,0.0,0.0
16,2034,scenario_1,194.3563087,196.3098754948303,0.0,1.9535667948302944,0.0,1739.9917085252334,0.0,0.0,0.0,0.0,0.0
16,2035,scenario_1,204.0741242,196.3098754948303,0.0,0.0,7.764248705169706,1741.8475969803221,0.0,0.0,0.0,0.0,0.0
17,2026,scenario_1,177.208,14.450585868835336,0.0,0.0,0.0,1511.488726846077,0.0,162.75741413116467,0.0,162.75741413116467,0.0
17,2027,scenario_1,186.0684,14.450585868835336,0.0,0.0,171.61781413116466,1511.488726846077,0.0,0.0,0.0,0.0,0.0
17,2028,scenario_1,195.37182,14.450585868835336,0.0,0.0,180.92123413116468,1511.488726846077,0.0,0.0,0.0,0.0,0.0
17,2029,scenario_1,205.140411,14.450585868835336,0.0,0.0,190.68982513116467,1511.488726846077,0.0,0.0,0.0,0.0,0.0
17,2030,scenario_1,215.3974316,14.450585868835336,0.0,0.0,0.0,1511.488726846077,0.0,200.94684573116467,0.0,200.94684573116467,0.0
17,2031,scenario_1,226.1673031,18.304935617911227,0.0,0.0,207.86236748208876,1741.8475969803221,0.0,0.0,0.0,0.0,0.0
17,2032,scenario_1,237.4756683,18.304935617911227,0.0,0.0,219.17073268208878,1741.8475969803221,0.0,0.0,0.0,0.0,0.0
17,2033,scenario_1,249.3494517,18.304935617911227,0.0,0.0,0.0,1741.8475969803221,0.0,231.04451608208876,0.0,231.04451608208876,0.0
17,2034,scenario_1,261.8169243,18.304935617911227,0.0,0.0,243.51198868208877,1741.8475969803221,0.0,0.0,0.0,0.0,0.0
17,2035,scenario_1,274.9077705,18.304935617911227,0.0,0.0,256.6028348820888,1733.759837912437,0.0,0.0,0.0,0.0,0.0
18,2026,scenario_1,274.324,0.0,0.0,0.0,274.324,1511.488726846077,0.0,0.0,0.0,0.0,0.0
18,2027,scenario_1,288.0402,0.0,0.0,0.0,288.0402,1332.7201704594472,0.0,0.0,0.0,0.0,0.0
18,2028,scenario_1,302.44221,0.0,0.0,0.0,15.519724365253932,1323.0291079594472,0.0,286.92248563474607,0.0,286.92248563474607,0.0
18,2029,scenario_1,317.5643205,0.0,0.0,0.0,0.0,1312.853492334447,0.0,317.5643205,0.0,317.5643205,0.0
18,2030,scenario_1,333.4425365,0.0,0.0,0.0,70.07149188620336,1511.488726846077,0.0,263.37104461379664,0.0,263.37104461379664,0.0
18,2031,scenario_1,350.1146634,0.0,0.0,0.0,92.06994708808917,1525.324297519813,0.0,258.0447163119108,0.0,258.0447163119108,0.0
18,2032,scenario_1,367.6203965,0.0,0.0,0.0,0.0,1513.5447504364797,0.0,367.6203965,0.0,367.6203965,0.0
18,2033,scenario_1,386.0014163,0.0,0.0,0.0,119.68425053588295,1741.8475969803221,0.0,266.3171657641171,0.0,266.3171657641171,0.0
18,2034,scenario_1,405.3014872,0.0,0.0,0.0,0.0,1488.1892754364794,0.0,405.3014872,0.0,405.3014872,0.0
18,2035,scenario_1,425.5665615,0.0,0.0,0.0,0.0,1466.4652182435943,0.0,425.5665615,0.0,425.5665615,0.0
19,2026,scenario_1,294.662,0.0,0.0,0.0,294.662,1225.7345601794104,0.0,0.0,0.0,0.0,0.0
19,2027,scenario_1,309.3951,0.0,0.0,0.0,0.0,1032.678295459447,0.0,309.3951,0.0,309.3951,0.0
19,2028,scenario_1,324.864855,0.0,0.0,0.0,0.0,1306.8627284123077,0.0,324.864855,0.0,324.864855,0.0
19,2029,scenario_1,341.1080978,0.0,0.0,0.0,0.0,1312.853492334447,0.0,341.1080978,0.0,341.1080978,0.0
19,2030,scenario_1,358.1635026,0.0,0.0,0.0,302.2977453692154,1438.4975894646152,0.0,55.865757230784595,0.0,55.865757230784595,0.0
19,2031,scenario_1,376.0716778,0.0,0.0,0.0,46.07177402684903,1429.4181026363867,0.0,329.99990377315095,0.0,329.99990377315095,0.0
19,2032,scenario_1,394.8752617,0.0,0.0,0.0,46.07177402684903,1513.5447504364797,0.0,348.803487673151,0.0,348.803487673151,0.0
19,2033,scenario_1,414.6190247,0.0,0.0,0.0,348.36951939606445,1617.1765026721107,0.0,66.24950530393556,0.0,66.24950530393556,0.0
19,2034,scenario_1,435.349976,0.0,0.0,0.0,176.83234736550352,1488.1892754364794,0.0,258.51762863449653,0.0,258.51762863449653,0.0
19,2035,scenario_1,457.1174748,0.0,0.0,0.0,64.12927714368881,1466.4652182435943,0.0,392.98819765631123,0.0,392.98819765631123,0.0
20,2026,scenario_1,258.803,0.0,0.0,0.0,258.803,918.7949768460771,0.0,0.0,0.0,0.0,0.0
20,2027,scenario_1,271.74315,0.0,0.0,0.0,87.41404236327703,1032.678295459447,0.0,184.329107636723,0.0,184.329107636723,0.0
20,2028,scenario_1,285.3303075,0.0,0.0,0.0,285.3303075,1306.8627284123077,0.0,0.0,0.0,0.0,0.0
20,2029,scenario_1,299.5968229,0.0,0.0,0.0,237.71459752025388,1312.853492334447,0.0,61.88222537974613,0.0,61.88222537974613,0.0
20,2030,scenario_1,314.576664,0.0,0.0,0.0,0.0,1123.6041047050157,0.0,314.576664,0.0,314.576664,0.0
