period,year,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
0,2026,scenario_1,17.312,0.0,0.0,0.0,17.312,1016.6366186491755,0.0,0.0,0.0,0.0,0.0
0,2027,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
0,2028,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
0,2029,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
0,2030,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
0,2031,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
0,2032,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
0,2033,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
0,2034,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
0,2035,scenario_1,17.312,0.0,0.0,0.0,17.312,758.2568577323973,0.0,0.0,0.0,0.0,0.0
1,2026,scenario_1,25.614,0.0,0.0,0.0,25.614,998.6032853158422,0.0,0.0,0.0,0.0,0.0
1,2027,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
1,2028,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
1,2029,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
1,2030,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
1,2031,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
1,2032,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
1,2033,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
1,2034,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
1,2035,scenario_1,25.614,0.0,0.0,0.0,25.614,740.223524399064,0.0,0.0,0.0,0.0,0.0
2,2026,scenario_1,29.901,0.0,0.0,0.0,29.901,971.9220353158422,0.0,0.0,0.0,0.0,0.0
2,2027,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
2,2028,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
2,2029,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
2,2030,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
2,2031,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
2,2032,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
2,2033,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
2,2034,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
2,2035,scenario_1,29.901,0.0,0.0,0.0,29.901,713.542274399064,0.0,0.0,0.0,0.0,0.0
3,2026,scenario_1,38.433,0.0,0.0,0.0,38.433,940.7751603158422,0.0,0.0,0.0,0.0,0.0
3,2027,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
3,2028,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
3,2029,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
3,2030,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
3,2031,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
3,2032,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
3,2033,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
3,2034,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
3,2035,scenario_1,38.433,0.0,0.0,0.0,38.433,682.395399399064,0.0,0.0,0.0,0.0,0.0
4,2026,scenario_1,53.686,0.0,0.0,0.0,53.686,900.7407853158422,0.0,0.0,0.0,0.0,0.0
4,2027,scenario_1,53.686,0.0,0.0,0.0,53.686,642.361024399064,0.0,0.0,0.0,0.0,0.0
4,2028,scenario_1,53.686,0.0,0.0,0.0,53.686,642.361024399064,0.0,0.0,0.0,0.0,0.0
4,2029,scenario_1,53.686,0.0,0.0,0.0,53.686,642.361024399064,0.0,0.0,0.0,0.0,0.0
4,2030,scenario_1,53.686,0.0,0.0,0.0,53.686,642.361024399064,0.0,0.0,0.0,0.0,0.0
4,2031,scenario_1,53.686,0.0,0.0,0.0,53.686,642.361024399064,0.0,0.0,0.0,0.0,0.0
4,2032,scenario_1,53.686,0.0,0.0,0.0,53.686,642.361024399064,0.0,0.0,0.0,0.0,0.0
4,2033,scenario_1,53.686,0.0,0.0,0.0,53.686,642.361024399064,0.0,0.0,0.0,0.0,0.0
