meta,scenario_1
hour,typical_year
,Solar
2103,0.663548576
2104,0.463593734
2105,0.244103732
2106,0.015295103
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0.014786611
2120,0.298878932
2121,0.530397216
2122,0.758716825
2123,0.858578063
2124,0.898218226
2125,0.864448826
2126,0.726616472
2127,0.612130135
2128,0.294825592
2129,0.246227536
2130,0.016249961
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0.146245666
2144,0.388387565
2145,0.594746363
2146,0.763569761
2147,0.858176354
2148,0.886058007
2149,0.804317464
2150,0.721197449
2151,0.648723236
2152,0.484780046
2153,0.252605938
2154,0.015249787
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0.08094567
2168,0.326194117
2169,0.551860406
2170,0.736817904
2171,0.86084598
2172,0.913518386
2173,0.915302413
2174,0.846804105
2175,0.718886773
2176,0.548389523
2177,0.325829522
2178,0.04697003
2179,0
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0.074384306
2192,0.308438935
2193,0.5311839
2194,0.717282193
2195,0.846125787
2196,0.907605027
2197,0.917204367
2198,0.848452359
2199,0.721577267
2200,0.544473973
2201,0.330369013
2202,0.051994592
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0.075487745
2216,0.30778065
2217,0.538242042
2218,0.714789891
2219,0.851253187
2220,0.913279117
2221,0.910672459
2222,0.850425415
2223,0.719703639
2224,0.550664509
2225,0.33550765
2226,0.048298123
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0.070027561
2240,0.308638549
2241,0.53582972
2242,0.711600099
2243,0.847305383
2244,0.901883325
2245,0.873679865
2246,0.8395122
2247,0.705151067
2248,0.541451347
2249,0.315474485
2250,0.048439878
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0.008854967
2264,0.058445282
2265,0.232796908
2266,0.639849003
2267,0.749869849
2268,0.791961489
2269,0.868393453
2270,0.783762266
2271,0.58986337
2272,0.525148238
2273,0.311590807
2274,0.052445323
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0.079588267
2288,0.319011
2289,0.476002973
2290,0.513043607
2291,0.788436117
2292,0.849116903
2293,0.852718792
2294,0.806319278
2295,0.680548252
2296,0.516096372
2297,0.311311175
2298,0.049624526
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0.082195714
2312,0.282196058
2313,0.350792441
2314,0.687786096
2315,0.712121176
2316,0.192335156
2317,0.657442485
2318,0.72764229
2319,0.694932251
2320,0.540312003
2321,0.326647355
2322,0.048722745
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0.077579456
2336,0.317507882
2337,0.532267968
2338,0.697068306
2339,0.637395989
2340,0.780237244
2341,0.885195179
2342,0.7872464
2343,0.697203983
2344,0.534436154
2345,0.323754198
2346,0.049458888
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0.063888032
2360,0.248741621
2361,0.3361415
2362,0.593867199
2363,0.606492455
2364,0.821148661
2365,0.809515356
2366,0.718379153
2367,0.686672711
2368,0.544634549
2369,0.323768009
2370,0.048878003
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0.074708791
2384,0.210766042
2385,0.374286127
2386,0.564034092
2387,0.784695598
2388,0.716677672
2389,0.805229648
2390,0.789010348
2391,0.69722183
2392,0.440117658
2393,0.291326411
2394,0.051714778
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0.007904063
2408,0.064487293
2409,0.289457534
2410,0.671349053
2411,0.799545571
2412,0.72229695
2413,0.870239218
2414,0.834135846
2415,0.71009886
2416,0.546090748
2417,0.32278679
2418,0.048793931
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0.007911712
2432,0.087789787
2433,0.270779772
2434,0.608868252
2435,0.74315285
2436,0.777112998
2437,0.88631368
2438,0.820373303
2439,0.670097463
2440,0.551103012
2441,0.322680285
2442,0.04593561
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,0.087670485
2456,0.089344107
2457,0.268943699
2458,0.283530057
2459,0.474887885
2460,0.683888337
2461,0.852506396
2462,0.797182777
2463,0.715190862
2464,0.528579807
2465,0.275919676
2466,0.049678594
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0.067782243
2480,0.062281959
2481,0.27213741
2482,0.452866559
2483,0.799312351
2484,0.82483679
2485,0.900756943
2486,0.794655504
2487,0.68401768
2488,0.524989782
2489,0.328305812
2490,0.04553906
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0.008921824
2504,0.338822168
2505,0.565870342
2506,0.718234966
2507,0.838478637
2508,0.861555375
2509,0.856220016
2510,0.816442356
2511,0.661937519
2512,0.518794737
2513,0.320492737
2514,0.044522442
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0.007952312
2528,0.030640285
2529,0.154239753
2530,0.235222472
2531,0.655037208
2532,0.762205132
2533,0.6230447
2534,0.659685413
2535,0.254530209
2536,0.329948686
2537,0.292076276
2538,0.050347172
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0.101081636
2552,0.219347537
2553,0.094187172
2554,0.387524508
2555,0.584033268
2556,0.796284372
2557,0.77178903
2558,0.64012749
2559,0.672133463
2560,0.512166153
2561,0.316086365
2562,0.040633389
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0.469977248
2585,0.238269281
2586,0.047218286
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0.01980041
2600,0.279847627
2601,0.32136965
2602,0.519485293
2603,0.72504756
2604,0.446545625
2605,0.85586031
2606,0.832702841
2607,0.716730063
2608,0.554142709
2609,0.324021974
2610,0.044253216
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0.009895446
2624,0.14554668
2625,0.258761057
2626,0.590039251
2627,0.552623512
2628,0.720180184
2629,0.880657217
2630,0.790008762
2631,0.705440972
2632,0.506155846
2633,0.277324637
2634,0.043148162
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0.008942675
2648,0.077807053
2649,0.294747332
2650,0.420594902
2651,0.505949146
2652,0.311151028
2653,0.788717565
2654,0.546402436
2655,0.651756677
2656,0.343545341
2657,0.335372223
2658,0.015615808
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0.008988681
2672,0.03081813
2673,0.052329782
2674,0.304435115
2675,0.271652996
2676,0.821251753
2677,0.808348433
2678,0.743575907
2679,0.67633487
2680,0.540601349
2681,0.308900929
2682,0.045710197
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0.047037554
2696,0.218708012
2697,0.541526021
2698,0.714190994
2699,0.822325107
2700,0.862716083
2701,0.892716823
2702,0.828074539
2703,0.713562915
2704,0.541365801
2705,0.337410914
2706,0.045711925
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0.094028379
2720,0.313137589
2721,0.316116796
2722,0.53825265
2723,0.63070597
2724,0.848776562
2725,0.68936481
2726,0.700744477
2727,0.682059219
2728,0.497319407
2729,0.292699649
2730,0.047557623
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0.10331079
2744,0.350932893
2745,0.542599569
2746,0.649050135
2747,0.800307592
2748,0.776404986
2749,0.836382544
2750,0.725304147
2751,0.593005351
2752,0.449343941
2753,0.301139076
2754,0.007779322
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0.020815062
2768,0.170474708
2769,0.309117091
2770,0.165684298
2771,0.501003812
2772,0.685168137
2773,0.853135051
2774,0.828242643
2775,0.726541447
2776,0.544951688
2777,0.280595842
2778,0.046474273
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0.008929767
2792,0.04337394
2793,0.286114064
2794,0.554722018
2795,0.750656388
2796,0.716202375
2797,0.791277739
2798,0.72482071
2799,0.557281183
2800,0.508247569
2801,0.278156946
2802,0.042551941
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0.008970477
2816,0.030729208
2817,0.052255717
2818,0.069812576
2819,0.082473516
2820,0.088811726
2821,0.10568578
2822,0.131947858
2823,0.129079768
2824,0.201687357
2825,0.128055031
2826,0.043115043
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0.008986695
2840,0.043687852
2841,0.257619838
2842,0.583629056
2843,0.644432875
2844,0.431427596
2845,0.528776974
2846,0.641522977
2847,0.631106044
2848,0.420199178
2849,0.276802491
2850,0.046945583
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0.023835139
2864,0.129067768
2865,0.220192308
2866,0.373000494
2867,0.674432692
2868,0.654470778
2869,0.662647379
2870,0.604215559
2871,0.472348541
2872,0.446028458
2873,0.336391973
2874,0.04634626
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0.20270223
2888,0.245345891
2889,0.540371001
2890,0.753573751
2891,0.864196349
2892,0.881552453
2893,0.424437044
2894,0.76865844
2895,0.541094654
2896,0.447482016
2897,0.219924141
2898,0.006842716
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0.017886043
2912,0.197537537
2913,0.628505366
2914,0.727914464
2915,0.786573083
2916,0.773709191
2917,0.777074681
2918,0.75337369
2919,0.601128585
2920,0.448183242
2921,0.184153216
2922,0.002925468
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0.156601569
2936,0.337805139
2937,0.448729038
2938,0.735591745
2939,0.828187279
2940,0.842721781
2941,0.833918934
2942,0.731856822
2943,0.425720087
2944,0.414495956
2945,0.148564439
2946,0.004858089
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0.021845004
2960,0.045297757
2961,0.102299437
2962,0.21482335
2963,0.809035669
2964,0.780667676
2965,0.813214041
2966,0.673923424
2967,0.573876338
2968,0.330665751
2969,0.093615444
2970,0.000975311
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0.017856917
2984,0.070721432
2985,0.199851314
2986,0.577022637
2987,0.436422502
2988,0.773349529
2989,0.705145991
2990,0.769825083
2991,0.653487902
2992,0.446807527
2993,0.224521067
2994,0.006853528
2995,0
2996,0
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0.221823026
3008,0.454252709
3009,0.646495736
3010,0.787486844
3011,0.860361865
3012,0.896340792
3013,0.870378964
3014,0.78792187
3015,0.639163132
3016,0.445851508
3017,0.218180199
3018,0.006787627
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0.037525881
3032,0.077226006
3033,0.508531765
3034,0.663657915
3035,0.69948453
3036,0.759144261
3037,0.665283839
3038,0.763881045
3039,0.589697999
3040,0.299707633
3041,0.201995123
3042,0.007765789
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0.05129291
3056,0.364591658
3057,0.619770513
3058,0.75952693
3059,0.845824148
3060,0.888686188
3061,0.855417852
3062,0.759662355
3063,0.632866259
3064,0.432968799
3065,0.212012132
3066,0.006774241
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0.149181505
3080,0.372595826
3081,0.496128623
3082,0.698279069
3083,0.751976434
3084,0.750529953
3085,0.806826523
3086,0.729181072
3087,0.589735134
3088,0.431512773
3089,0.215997959
3090,0.007800504
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0.119936981
3104,0.038368395
3105,0.057634154
3106,0.159230877
3107,0.293263187
3108,0.617755694
3109,0
3110,0.670089537
3111,0.523991692
3112,0.277822995
3113,0.082679629
3114,0.003885899
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0.017833749
3128,0.39723829
3129,0.573299025
3130,0.753059828
3131,0.838673298
3132,0.8765284
3133,0.767846878
3134,0.712969667
3135,0.628959078
3136,0.431504797
3137,0.213138242
3138,0.00674335
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0.017816538
3152,0.356237418
3153,0.623981821
3154,0.769557842
3155,0.780694278
3156,0.834249507
3157,0.693642697
3158,0.733262456
3159,0.610768178
3160,0.434333962
3161,0.211035519
3162,0.006738459
3163,0
3164,0
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0.0178172
3176,0.3844054
3177,0.627636306
3178,0.710851075
3179,0.783742574
3180,0.86836248
3181,0.77280059
3182,0.64823827
3183,0.57456999
3184,0.430988359
3185,0.210900483
3186,0.006757508
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0.214874259
3200,0.431321005
3201,0.559753235
3202,0.549394213
3203,0.552379543
3204,0.840298534
3205,0.590687975
3206,0.711158136
3207,0.612665979
3208,0.436041986
3209,0.18923988
3210,0.006764973
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,0
3222,0
3223,0.217733519
3224,0.439483933
3225,0.632769939
3226,0.772706311
3227,0.842794281
3228,0.880522971
3229,0.850614071
3230,0.77797316
3231,0.57855008
3232,0.415926125
3233,0.175633488
3234,0.005775183
3235,0
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0.2063543
3248,0.429216821
3249,0.571885696
3250,0.763784732
3251,0.835449344
3252,0.872919509
3253,0.826916055
3254,0.740379201
3255,0.622014036
3256,0.416591868
3257,0.186594567
3258,0.006710399
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0.209168829
3272,0.429451719
3273,0.585638902
3274,0.694722101
3275,0.651917051
3276,0.754426922
3277,0.723818142
3278,0.642456419
3279,0.479468406
3280,0.383534304
3281,0.193882978
3282,0.006724043
3283,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0.036456861
3296,0.051897086
3297,0.104478304
3298,0.344983027
3299,0.534979798
3300,0.572133269
3301,0.439334769
3302,0.686217889
3303,0.43758355
3304,0.304407499
3305,0.111344002
3306,0.007699593
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0.017813228
3320,0.145621424
3321,0.533057344
3322,0.607011719
3323,0.446125428
3324,0.661586016
3325,0.664120954
3326,0.498752807
3327,0.398639073
3328,0.178063825
3329,0.151294292
3330,0.00481304
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,0
3341,0
3342,0
3343,0.087902579
3344,0.206174902
3345,0.534017944
3346,0.728905
3347,0.816232918
3348,0.618133153
3349,0.7140073
3350,0.727163666
3351,0.598840659
3352,0.354042577
3353,0.189491994
3354,0.00771548
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0.168189578
3368,0.393949301
3369,0.604007986
3370,0.750519646
3371,0.82058063
3372,0.87000804
3373,0.836577452
3374,0.758487159
3375,0.618313669
3376,0.429794505
3377,0.206265536
3378,0.007638694
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,0
3389,0
3390,0
3391,0.137795881
3392,0.196214964
3393,0.608432414
3394,0.744892293
3395,0.768849593
3396,0.843928741
3397,0.820463356
3398,0.742750999
3399,0.610958922
3400,0.455681243
3401,0.188000105
3402,0.004784723
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0.162209039
3416,0.137436592
3417,0.551658478
3418,0.447528207
3419,0.78235115
3420,0.819664579
3421,0.73823156
3422,0.620366836
3423,0.496577131
3424,0.363303248
3425,0.227632374
3426,0.009619992
3427,0
3428,0
3429,0
3430,0
3431,0
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0.030681326
3440,0.037446226
3441,0.056749247
3442,0.088182577
3443,0.107798321
3444,0.177543717
3445,0.380580807
3446,0.447685073
3447,0.116620801
3448,0.259387982
3449,0.235321227
3450,0.010682008
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,0.114492258
3464,0.296983422
3465,0.541320787
3466,0.552013447
3467,0.462102972
3468,0.470528828
3469,0.488391172
3470,0.306532871
3471,0.335906889
3472,0.209896531
3473,0.164637544
3474,0.008738621
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,0
3485,0
3486,0
3487,0.055270596
3488,0.269742239
3489,0.599371596
3490,0.716209709
3491,0.690649617
3492,0.800521361
3493,0.814907997
3494,0.644553588
3495,0.588995134
3496,0.36595102
3497,0.15438327
3498,0.007740788
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0.193301493
3512,0.418907777
3513,0.604116721
3514,0.744010676
3515,0.815489916
3516,0.833532429
3517,0.801695766
3518,0.722497759
3519,0.433720412
3520,0.36018309
3521,0.152426817
3522,0.008664139
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,0
3534,0
3535,0.198570745
3536,0.362537644
3537,0.522614731
3538,0.606659631
3539,0.701172849
3540,0.758505946
3541,0.607724601
3542,0.636428839
3543,0.346422685
3544,0.396638993
3545,0.205299444
3546,0.008654208
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0.082886097
3560,0.14628149
3561,0.581816224
3562,0.660346139
3563,0.809587027
3564,0.835667441
3565,0.771590989
3566,0.667788862
3567,0.520152807
3568,0.361804517
3569,0.17682992
3570,0.005771432
3571,0
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0.105987935
3584,0.342079942
3585,0.167915657
3586,0.246062028
3587,0.586656753
3588,0.677323094
3589,0.739463256
3590,0.599978882
3591,0.510210197
3592,0.448279274
3593,0.200733488
3594,0.008665794
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0.198736803
3608,0.422462786
3609,0.618652391
3610,0.760660211
3611,0.831706133
3612,0.870253432
3613,0.845359745
3614,0.775469259
3615,0.618379808
3616,0.44571935
3617,0.216692959
3618,0.010563602
3619,0
3620,0
3621,0
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,0
3631,0.198320378
3632,0.350587681
3633,0.553903074
3634,0.48179424
3635,0.714809497
3636,0.814225912
3637,0.708993766
3638,0.622623776
3639,0.37519158
3640,0.414746339
3641,0.178685955
3642,0.008740276
3643,0
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,0.159782015
3656,0.136370611
3657,0.495933697
3658,0.721908074
3659,0.806193752
3660,0.841233671
3661,0.791542189
3662,0.679104944
3663,0.430966199
3664,0.304062335
3665,0.118827684
3666,0.008659835
3667,0
3668,0
3669,0
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0.181120802
3680,0.420048393
3681,0.530658282
3682,0.653987849
3683,0.591914536
3684,0.484524233
3685,0.441627145
3686,0.495655829
3687,0.267964903
3688,0.420990051
3689,0.185736814
3690,0.009656043
3691,0
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0.188416949
3704,0.416059271
3705,0.631247979
3706,0.772073432
3707,0.832668607
3708,0.693744215
3709,0.273272831
3710,0.569239912
3711,0.49975584
3712,0.455016578
3713,0.203341634
3714,0.011600104
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0.149148202
3728,0.410523274
3729,0.611393918
3730,0.712701707
3731,0.772167662
3732,0.745123488
3733,0.627874749
3734,0.658426646
3735,0.526278947
3736,0.396753475
3737,0.18279208
3738,0.009635078
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0.140051599
3752,0.336121937
3753,0.561779772
3754,0.724300455
3755,0.77613945
3756,0.734721812
3757,0.696800204
3758,0.478889353
3759,0.346355722
3760,0.289972585
3761,0.187394112
3762,0.013614847
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0.182670135
3776,0.39571668
3777,0.575493912
3778,0.717592147
3779,0.811010247
3780,0.854953365
3781,0.831741244
3782,0.747329814
3783,0.615171857
3784,0.439374269
3785,0.229801877
3786,0.014403572
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,0
3799,0.152452468
3800,0.391914772
3801,0.589422858
3802,0.751074506
3803,0.821968819
3804,0.849057292
3805,0.833738032
3806,0.752301782
3807,0.619929118
3808,0.440110482
3809,0.227427897
3810,0.01435209
3811,0
3812,0
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0.132746145
3824,0.360661397
3825,0.564426512
3826,0.724504554
3827,0.800370607
3828,0.847719951
3829,0.820100214
3830,0.740185551
3831,0.610615767
3832,0.433988227
3833,0.223615975
3834,0.012418885
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0.083692068
3848,0.375906641
3849,0.582585038
3850,0.747465359
3851,0.817836273
3852,0.861171107
3853,0.83337544
3854,0.752930627
3855,0.618366879
3856,0.439488063
3857,0.226828927
3858,0.013412012
3859,0
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0.155488837
3872,0.396151219
3873,0.600259177
3874,0.758824393
3875,0.81832159
3876,0.849203454
3877,0.801166346
3878,0.685572
3879,0.594241702
3880,0.401975003
3881,0.234709509
3882,0.013409438
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,0
3893,0
3894,0
3895,0.015854111
3896,0.130494066
3897,0.386514612
3898,0.606307752
3899,0.704054242
3900,0.747215119
3901,0.765537795
3902,0.620970681
3903,0.538010785
3904,0.334024538
3905,0.133843714
3906,0.014406161
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0.161636137
3920,0.382066621
3921,0.545882413
3922,0.732501901
3923,0.810719973
3924,0.856689239
3925,0.838257104
3926,0.74683593
3927,0.566433106
3928,0.441918305
3929,0.216209952
3930,0.012513054
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0.169999057
3944,0.348701163
3945,0.497250705
3946,0.721177646
3947,0.722633455
3948,0.591806209
3949,0.614588956
3950,0.37826755
3951,0.517627657
3952,0.39985682
3953,0.163586855
3954,0.011662777
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0.067438193
3968,0.396905489
3969,0.59384735
3970,0.633142684
3971,0.397612398
3972,0.648743183
3973,0.650394202
3974,0.574076578
3975,0.593016323
3976,0.437409965
3977,0.227253397
3978,0.014521652
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
3990,0
3991,0.15887993
3992,0.404330397
3993,0.600915521
3994,0.634318813
3995,0.653937579
3996,0.427840447
3997,0.402613114
3998,0.285841546
3999,0.209098622
4000,0.169909604
4001,0.10844715
4002,0.007766377
4003,0
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,0.031803901
4016,0.24067605
4017,0.583681259
4018,0.640078945
4019,0.70266449
4020,0.627730595
4021,0.608701546
4022,0.368137483
4023,0.237581337
4024,0.181518466
4025,0.096946449
4026,0.01450455
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,0
4034,0
4035,0
4036,0
4037,0
4038,0
4039,0.067357764
4040,0.179587368
4041,0.444386569
4042,0.670833913
4043,0.758398344
4044,0.772854591
4045,0.741698988
4046,0.597216355
4047,0.40495426
4048,0.169526859
4049,0.135848304
4050,0.0116229
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0.105138889
4064,0.271751974
4065,0.493824138
4066,0.607159622
4067,0.763023277
4068,0.769561762
4069,0.653584061
4070,0.566361924
4071,0.527074355
4072,0.418040237
4073,0.178663773
4074,0.017448955
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0.016904319
4088,0.084559845
4089,0.382295174
4090,0.700518109
4091,0.74875366
4092,0.750082381
4093,0.711078228
4094,0.625662274
4095,0.514486708
4096,0.435763615
4097,0.207701199
4098,0.016386266
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
