Periods,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044
353,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569,10506.7569
354,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815,8918.261815
355,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929,10621.929
356,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429,14194.70429
357,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871,16954.55871
358,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293,20476.95293
359,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468,17439.30468
360,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547,10068.5547
361,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045,3848.864045
362,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782,3745.878782
363,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968,4002.344968
364,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723,4247.239723
365,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057,4589.78057
366,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881,4559.370881
367,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078,5541.373078
368,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737,8676.700737
369,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649,9405.51649
370,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927,8775.492927
371,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977,9005.989977
372,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871,8850.238871
373,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305,8642.487305
374,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477,9613.452477
375,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299,11624.60299
376,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153,12568.71153
377,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167,11985.91167
378,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621,9419.252621
379,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468,10175.57468
380,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262,13596.70262
381,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355,17505.12355
382,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481,19035.32481
383,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179,16497.96179
384,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397,10394.61397
385,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918,3964.351918
386,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985,4081.832985
387,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881,4140.389881
388,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819,4316.284819
389,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732,4558.936732
390,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255,4916.055255
391,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453,5737.764453
392,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683,9463.343683
393,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336,10470.6336
394,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453,9524.587453
395,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039,8981.121039
396,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794,9866.844794
397,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952,9599.252952
398,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562,10301.83562
399,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351,11494.04351
400,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903,11213.50903
401,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438,10306.91438
402,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656,9376.579656
403,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843,11374.23843
404,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666,14321.22666
405,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743,17577.69743
406,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547,20657.64547
407,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112,16719.11112
408,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781,10726.48781
409,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621,4091.224621
410,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554,4210.283554
411,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118,4120.242118
412,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865,4279.588865
413,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052,4359.388052
414,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011,4597.102011
415,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356,5551.201356
416,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103,8823.485103
417,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166,10091.20166
418,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283,9213.049283
419,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391,8130.288391
420,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795,9657.991795
421,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943,9216.414943
422,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479,9648.159479
423,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738,11217.40738
424,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923,12392.1923
425,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498,11551.12498
426,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086,10298.71086
427,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795,11207.87795
428,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141,14633.86141
429,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398,19269.90398
430,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975,20879.42975
431,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788,17124.94788
432,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526,9854.032526
433,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822,4156.267822
434,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283,4027.401283
435,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026,4196.391026
436,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452,4191.992452
437,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918,4432.572918
438,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607,4751.459607
439,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796,5747.578796
440,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353,8786.76353
441,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204,9166.099204
442,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561,9735.182561
443,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789,8494.475789
444,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994,8706.623994
445,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729,8511.919729
446,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445,9889.839445
447,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398,12107.77398
448,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362,12424.99362
449,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597,10799.96597
450,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706,9327.471706
451,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173,10497.34173
452,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415,13483.89415
453,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317,17739.74317
454,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584,20356.4584
455,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435,17504.28435
456,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188,9836.290188
457,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543,4118.107543
458,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697,4026.385697
459,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238,4052.973238
460,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038,4139.552038
461,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897,4305.602897
462,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487,4536.837487
463,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406,4525.127406
464,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402,6278.864402
465,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548,6733.949548
466,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154,6725.528154
