period,scenario,demand,supply_renewable,supply_generator,supply_grid_import,supply_battery_discharge,supply_lost_load,sink_battery_charge,sink_grid_export,balance_lhs,balance_residual
1449,scenario_1,67.58204719,64.71422812635001,0.0,0.0,1.6584582236997267,1.2093608399502627,0.0,0.0,67.58204719,0.0
1450,scenario_1,72.57036234,72.57036234,0.0,0.0,0.0,0.0,0.0,0.0,72.57036234,0.0
1451,scenario_1,30.75466487,58.75466487,0.0,0.0,0.0,0.0,28.0,0.0,30.75466487,0.0
1452,scenario_1,24.92748777,52.92748777,0.0,0.0,0.0,0.0,28.0,0.0,24.92748777,0.0
1453,scenario_1,51.48979829,79.48979829000001,0.0,0.0,0.0,0.0,28.0,0.0,51.48979829000001,7.105427357601002e-15
1454,scenario_1,35.24048864,52.43769803174446,0.0,0.0,0.0,0.0,17.19720939174446,0.0,35.240488639999995,-7.105427357601002e-15
1455,scenario_1,16.21338846,16.21338846,0.0,0.0,0.0,0.0,0.0,0.0,16.21338846,0.0
1456,scenario_1,8.324657481,8.324657481,0.0,0.0,0.0,0.0,0.0,0.0,8.324657481,0.0
1457,scenario_1,6.497955603,29.7451906557,0.0,0.0,0.0,0.0,23.2472350527,0.0,6.497955603000001,8.881784197001252e-16
1458,scenario_1,9.232178083,2.9298457425,0.0,0.0,6.302332340500001,0.0,0.0,0.0,9.232178083,0.0
1459,scenario_1,9.461425433,0.0,0.0,0.0,9.461425433,0.0,0.0,0.0,9.461425433,0.0
1460,scenario_1,9.350641717,0.0,0.0,0.0,9.350641717,0.0,0.0,0.0,9.350641717,0.0
1461,scenario_1,8.694242383,0.0,0.0,0.0,8.694242383,0.0,0.0,0.0,8.694242383,0.0
1462,scenario_1,8.2518077,0.0,0.0,0.0,8.2518077,0.0,0.0,0.0,8.2518077,0.0
1463,scenario_1,5.4046922,0.0,0.0,0.0,2.3652668199114726,3.039425380088528,0.0,0.0,5.4046922,0.0
1464,scenario_1,0.420620383,0.0,0.0,0.0,0.420620383,0.0,0.0,0.0,0.420620383,0.0
1465,scenario_1,0.494551583,0.0,0.0,0.0,0.494551583,0.0,0.0,0.0,0.494551583,0.0
1466,scenario_1,0.493803183,0.0,0.0,0.0,0.493803183,0.0,0.0,0.0,0.493803183,0.0
1467,scenario_1,1.19330405,0.0,0.0,0.0,0.0,1.19330405,0.0,0.0,1.19330405,0.0
1468,scenario_1,7.402573783,0.0,0.0,0.0,7.402573783,0.0,0.0,0.0,7.402573783,0.0
1469,scenario_1,8.091273817,0.0,0.0,0.0,8.091273817,0.0,0.0,0.0,8.091273817,0.0
1470,scenario_1,4.8257297,0.0,0.0,0.0,4.8257297,0.0,0.0,0.0,4.8257297,0.0
1471,scenario_1,10.24946681,11.89221927915,0.0,0.0,0.0,0.0,1.6427524691500004,0.0,10.24946681,0.0
1472,scenario_1,57.70549931,39.988724073899995,0.0,0.0,17.716775236100005,0.0,0.0,0.0,57.70549931,0.0
1473,scenario_1,82.99927602,66.20533931985,0.0,0.0,16.79393670015,0.0,0.0,0.0,82.99927602,0.0
1474,scenario_1,86.93836963,85.47272090864999,0.0,0.0,1.4656487213500071,0.0,0.0,0.0,86.93836963,0.0
1475,scenario_1,41.14227003,41.14227003,0.0,0.0,0.0,0.0,0.0,0.0,41.14227003,0.0
1476,scenario_1,32.25739693,60.25739693,0.0,0.0,0.0,0.0,28.0,0.0,32.25739693,0.0
1477,scenario_1,64.58725784,92.58725784,0.0,0.0,0.0,0.0,28.0,0.0,64.58725784,0.0
1478,scenario_1,24.91390491,24.91390491,0.0,0.0,0.0,0.0,0.0,0.0,24.91390491,0.0
1479,scenario_1,15.46849369,43.46849369,0.0,0.0,0.0,0.0,28.0,0.0,15.468493690000003,1.7763568394002505e-15
1480,scenario_1,11.79254829,39.79254829,0.0,0.0,0.0,0.0,28.0,0.0,11.79254829,0.0
1481,scenario_1,7.488812483,7.488812483,0.0,0.0,0.0,0.0,0.0,0.0,7.488812483,0.0
1482,scenario_1,9.360093767,2.6770422495,0.0,0.0,6.683051517500001,0.0,0.0,0.0,9.360093767,0.0
1483,scenario_1,9.391726917,0.0,0.0,0.0,9.391726917,0.0,0.0,0.0,9.391726917,0.0
1484,scenario_1,8.401792967,0.0,0.0,0.0,8.401792967,0.0,0.0,0.0,8.401792967,0.0
1485,scenario_1,7.758842283,0.0,0.0,0.0,7.758842283,0.0,0.0,0.0,7.758842283,0.0
1486,scenario_1,8.021374483,0.0,0.0,0.0,8.021374483,0.0,0.0,0.0,8.021374483,0.0
1487,scenario_1,5.30740655,0.0,0.0,0.0,5.30740655,0.0,0.0,0.0,5.30740655,0.0
1488,scenario_1,0.425002817,0.0,0.0,0.0,0.425002817,0.0,0.0,0.0,0.425002817,0.0
1489,scenario_1,0.480034683,0.0,0.0,0.0,0.480034683,0.0,0.0,0.0,0.480034683,0.0
1490,scenario_1,0.496602083,0.0,0.0,0.0,0.496602083,0.0,0.0,0.0,0.496602083,0.0
1491,scenario_1,0.719437217,0.0,0.0,0.0,0.719437217,0.0,0.0,0.0,0.719437217,0.0
1492,scenario_1,6.63460645,0.0,0.0,0.0,6.63460645,0.0,0.0,0.0,6.63460645,0.0
1493,scenario_1,7.904776783,0.0,0.0,0.0,7.904776783,0.0,0.0,0.0,7.904776783,0.0
1494,scenario_1,4.159444133,0.0,0.0,0.0,4.159444133,0.0,0.0,0.0,4.159444133,0.0
1495,scenario_1,9.18930865,9.18930865,0.0,0.0,0.0,0.0,0.0,0.0,9.18930865,0.0
1496,scenario_1,63.93614505,43.21178735819999,0.0,0.0,20.72435769180001,0.0,0.0,0.0,63.93614505,0.0
1497,scenario_1,70.91952715,68.5575888975,0.0,0.0,2.3619382524999963,0.0,0.0,0.0,70.91952715,0.0
1498,scenario_1,68.50252238,89.11786881959999,0.0,0.0,0.0,0.0,20.61534643959999,0.0,68.50252238,0.0
1499,scenario_1,38.12126779,38.12126779,0.0,0.0,0.0,0.0,0.0,0.0,38.12126779,0.0
1500,scenario_1,29.78211638,57.782116380000005,0.0,0.0,0.0,0.0,28.0,0.0,29.782116380000005,3.552713678800501e-15
1501,scenario_1,72.8005788,72.8005788,0.0,0.0,0.0,0.0,0.0,0.0,72.8005788,0.0
1502,scenario_1,26.84247128,54.84247128,0.0,0.0,0.0,0.0,28.0,0.0,26.842471279999998,-3.552713678800501e-15
1503,scenario_1,14.31385555,14.31385555,0.0,0.0,0.0,0.0,0.0,0.0,14.31385555,0.0
1504,scenario_1,10.59592987,26.31426137051919,0.0,0.0,0.0,0.0,15.718331500519188,0.0,10.595929870000003,1.7763568394002505e-15
1505,scenario_1,8.47636905,30.105289492349996,0.0,0.0,0.0,0.0,21.628920442349994,0.0,8.476369050000002,1.7763568394002505e-15
1506,scenario_1,8.674111133,2.7931689138,0.0,0.0,5.8809422192,0.0,0.0,0.0,8.674111133,0.0
1507,scenario_1,9.6472783,0.0,0.0,0.0,9.6472783,0.0,0.0,0.0,9.6472783,0.0
1508,scenario_1,8.651293,0.0,0.0,0.0,8.651293,0.0,0.0,0.0,8.651293,0.0
1509,scenario_1,7.9685439,0.0,0.0,0.0,7.9685439,0.0,0.0,0.0,7.9685439,0.0
1510,scenario_1,7.5361917,0.0,0.0,0.0,7.5361917,0.0,0.0,0.0,7.5361917,0.0
1511,scenario_1,6.113958017,0.0,0.0,0.0,6.113958017,0.0,0.0,0.0,6.113958017,0.0
1512,scenario_1,0.448685833,0.0,0.0,0.0,0.448685833,0.0,0.0,0.0,0.448685833,0.0
1513,scenario_1,0.488436133,0.0,0.0,0.0,0.488436133,0.0,0.0,0.0,0.488436133,0.0
1514,scenario_1,0.517104233,0.0,0.0,0.0,0.517104233,0.0,0.0,0.0,0.517104233,0.0
1515,scenario_1,1.38313845,0.0,0.0,0.0,1.38313845,0.0,0.0,0.0,1.38313845,0.0
1516,scenario_1,6.97149045,0.0,0.0,0.0,6.97149045,0.0,0.0,0.0,6.97149045,0.0
1517,scenario_1,7.470507733,0.0,0.0,0.0,7.470507733,0.0,0.0,0.0,7.470507733,0.0
1518,scenario_1,3.296762283,0.0,0.0,0.0,3.296762283,0.0,0.0,0.0,3.296762283,0.0
1519,scenario_1,12.96047235,12.96047235,0.0,0.0,0.0,0.0,0.0,0.0,12.96047235,0.0
1520,scenario_1,62.63047171,42.67463710515,0.0,0.0,19.955834604850004,0.0,0.0,0.0,62.63047171,0.0
1521,scenario_1,77.37253883,70.14339582404999,0.0,0.0,7.229143005950007,0.0,0.0,0.0,77.37253883,0.0
1522,scenario_1,63.86540279,63.86540279,0.0,0.0,0.0,0.0,0.0,0.0,63.86540279,0.0
1523,scenario_1,34.9656122,34.9656122,0.0,0.0,0.0,0.0,0.0,0.0,34.9656122,0.0
1524,scenario_1,29.96820278,57.96820278,0.0,0.0,0.0,0.0,28.0,0.0,29.96820278,0.0
1525,scenario_1,68.88120688,96.88120688,0.0,0.0,0.0,0.0,28.0,0.0,68.88120688,0.0
1526,scenario_1,37.75274944,65.75274944,0.0,0.0,0.0,0.0,28.0,0.0,37.75274944,0.0
1527,scenario_1,15.97736609,15.97736609,0.0,0.0,0.0,0.0,0.0,0.0,15.97736609,0.0
1528,scenario_1,11.72085145,27.629586709095676,0.0,0.0,0.0,0.0,15.908735259095673,0.0,11.720851450000003,3.552713678800501e-15
1529,scenario_1,7.469135567,29.91516027525,0.0,0.0,0.0,0.0,22.44602470825,0.0,7.469135566999999,-1.7763568394002505e-15
1530,scenario_1,8.2024642,2.78278194345,0.0,0.0,5.41968225655,0.0,0.0,0.0,8.2024642,0.0
1531,scenario_1,8.9784931,0.0,0.0,0.0,8.9784931,0.0,0.0,0.0,8.9784931,0.0
1532,scenario_1,7.900894167,0.0,0.0,0.0,7.900894167,0.0,0.0,0.0,7.900894167,0.0
1533,scenario_1,8.0365261,0.0,0.0,0.0,8.0365261,0.0,0.0,0.0,8.0365261,0.0
1534,scenario_1,8.665806233,0.0,0.0,0.0,8.665806233,0.0,0.0,0.0,8.665806233,0.0
1535,scenario_1,7.387558617,0.0,0.0,0.0,7.387558617,0.0,0.0,0.0,7.387558617,0.0
1536,scenario_1,0.392204,0.0,0.0,0.0,0.392204,0.0,0.0,0.0,0.392204,0.0
1537,scenario_1,0.46678515,0.0,0.0,0.0,0.46678515,0.0,0.0,0.0,0.46678515,0.0
1538,scenario_1,0.486601167,0.0,0.0,0.0,0.486601167,0.0,0.0,0.0,0.486601167,0.0
1539,scenario_1,1.261469,0.0,0.0,0.0,1.261469,0.0,0.0,0.0,1.261469,0.0
1540,scenario_1,7.0129361,0.0,0.0,0.0,7.0129361,0.0,0.0,0.0,7.0129361,0.0
1541,scenario_1,7.397206683,0.0,0.0,0.0,7.397206683,0.0,0.0,0.0,7.397206683,0.0
1542,scenario_1,2.941193,0.0,0.0,0.0,2.941193,0.0,0.0,0.0,2.941193,0.0
1543,scenario_1,8.520408335,8.520408335,0.0,0.0,0.0,0.0,0.0,0.0,8.520408335,0.0
1544,scenario_1,29.02970762,29.02970762,0.0,0.0,0.0,0.0,0.0,0.0,29.02970762,0.0
1545,scenario_1,41.97512258,69.97512258,0.0,0.0,0.0,0.0,28.0,0.0,41.975122580000004,7.105427357601002e-15
1546,scenario_1,51.66487464,51.66487464,0.0,0.0,0.0,0.0,0.0,0.0,51.66487464,0.0
1547,scenario_1,20.63506904,20.63506904,0.0,0.0,0.0,0.0,0.0,0.0,20.63506904,0.0
1548,scenario_1,4.451164816,4.451164816,0.0,0.0,0.0,0.0,0.0,0.0,4.451164816,0.0
1549,scenario_1,36.38630667,36.38630667,0.0,0.0,0.0,0.0,0.0,0.0,36.38630667,0.0
1550,scenario_1,26.35059825,54.350598250000004,0.0,0.0,0.0,0.0,28.0,0.0,26.350598250000004,3.552713678800501e-15
1551,scenario_1,7.406330169,7.406330169,0.0,0.0,0.0,0.0,0.0,0.0,7.406330169,0.0
1552,scenario_1,4.913994783,32.913994783,0.0,0.0,0.0,0.0,28.0,0.0,4.913994783,0.0
1553,scenario_1,6.26842485,6.26842485,0.0,0.0,0.0,0.0,0.0,0.0,6.26842485,0.0
1554,scenario_1,8.083474983,2.7862836871499996,0.0,0.0,5.29719129585,0.0,0.0,0.0,8.083474983,0.0
1555,scenario_1,8.825610767,0.0,0.0,0.0,8.825610767,0.0,0.0,0.0,8.825610767,0.0
1556,scenario_1,8.494725783,0.0,0.0,0.0,8.494725783,0.0,0.0,0.0,8.494725783,0.0
1557,scenario_1,7.7746593,0.0,0.0,0.0,7.7746593,0.0,0.0,0.0,7.7746593,0.0
1558,scenario_1,7.383841367,0.0,0.0,0.0,7.383841367,0.0,0.0,0.0,7.383841367,0.0
1559,scenario_1,5.552792567,0.0,0.0,0.0,5.552792567,0.0,0.0,0.0,5.552792567,0.0
1560,scenario_1,0.448285817,0.0,0.0,0.0,0.448285817,0.0,0.0,0.0,0.448285817,0.0
1561,scenario_1,0.487801083,0.0,0.0,0.0,0.487801083,0.0,0.0,0.0,0.487801083,0.0
1562,scenario_1,0.498869667,0.0,0.0,0.0,0.498869667,0.0,0.0,0.0,0.498869667,0.0
1563,scenario_1,0.6947381,0.0,0.0,0.0,0.6947381,0.0,0.0,0.0,0.6947381,0.0
1564,scenario_1,6.588139633,0.0,0.0,0.0,6.588139633,0.0,0.0,0.0,6.588139633,0.0
1565,scenario_1,7.529372867,0.0,0.0,0.0,7.529372867,0.0,0.0,0.0,7.529372867,0.0
1566,scenario_1,2.677607167,0.0,0.0,0.0,2.677607167,0.0,0.0,0.0,2.677607167,0.0
1567,scenario_1,8.142445728,8.142445728,0.0,0.0,0.0,0.0,0.0,0.0,8.142445728,0.0
1568,scenario_1,40.05754089,40.05754089,0.0,0.0,0.0,0.0,0.0,0.0,40.05754089,0.0
1569,scenario_1,47.42158189,47.42158189,0.0,0.0,0.0,0.0,0.0,0.0,47.42158189,0.0
1570,scenario_1,17.28823258,17.28823258,0.0,0.0,0.0,0.0,0.0,0.0,17.28823258,0.0
1571,scenario_1,5.089956809,28.81807749214875,0.0,0.0,0.0,0.0,23.72812068314875,0.0,5.089956809,0.0
1572,scenario_1,4.968356466,4.968356466,0.0,0.0,0.0,0.0,0.0,0.0,4.968356466,0.0
1573,scenario_1,41.50380628,69.50380627999999,0.0,0.0,0.0,0.0,28.0,0.0,41.50380627999999,-7.105427357601002e-15
1574,scenario_1,49.18878588,49.18878588,0.0,0.0,0.0,0.0,0.0,0.0,49.18878588,0.0
1575,scenario_1,8.080255362,8.080255362,0.0,0.0,0.0,0.0,0.0,0.0,8.080255362,0.0
1576,scenario_1,3.674575671,3.674575671,0.0,0.0,0.0,0.0,0.0,0.0,3.674575671,0.0
1577,scenario_1,4.786185298,29.91440463195,0.0,0.0,0.0,0.0,25.12821933395,0.0,4.7861852979999995,-8.881784197001252e-16
1578,scenario_1,7.524256283,2.7886245147,0.0,0.0,4.735631768299999,0.0,0.0,0.0,7.524256283,0.0
1579,scenario_1,9.202905467,0.0,0.0,0.0,9.202905467,0.0,0.0,0.0,9.202905467,0.0
1580,scenario_1,9.66990625,0.0,0.0,0.0,9.66990625,0.0,0.0,0.0,9.66990625,0.0
1581,scenario_1,8.653955217,0.0,0.0,0.0,8.653955217,0.0,0.0,0.0,8.653955217,0.0
1582,scenario_1,7.780387967,0.0,0.0,0.0,7.780387967,0.0,0.0,0.0,7.780387967,0.0
1583,scenario_1,5.186922533,0.0,0.0,0.0,5.186922533,0.0,0.0,0.0,5.186922533,0.0
1584,scenario_1,0.4243371,0.0,0.0,0.0,0.4243371,0.0,0.0,0.0,0.4243371,0.0
1585,scenario_1,0.514285117,0.0,0.0,0.0,0.514285117,0.0,0.0,0.0,0.514285117,0.0
1586,scenario_1,0.538721167,0.0,0.0,0.0,0.538721167,0.0,0.0,0.0,0.538721167,0.0
1587,scenario_1,1.204138767,0.0,0.0,0.0,1.204138767,0.0,0.0,0.0,1.204138767,0.0
1588,scenario_1,7.469057583,0.0,0.0,0.0,7.469057583,0.0,0.0,0.0,7.469057583,0.0
1589,scenario_1,7.457209667,0.0,0.0,0.0,7.457209667,0.0,0.0,0.0,7.457209667,0.0
1590,scenario_1,4.4235821,0.0,0.0,0.0,4.4235821,0.0,0.0,0.0,4.4235821,0.0
1591,scenario_1,22.02279368,13.2416355891,0.0,0.0,8.7811580909,0.0,0.0,0.0,22.02279368,0.0
1592,scenario_1,58.6068269,42.6257459052,0.0,0.0,15.981080994800003,0.0,0.0,0.0,58.6068269,0.0
1593,scenario_1,74.5345948,68.7153862383,0.0,0.0,5.819208561699995,0.0,0.0,0.0,74.5345948,0.0
1594,scenario_1,68.21692457,68.21692457,0.0,0.0,0.0,0.0,0.0,0.0,68.21692457,0.0
1595,scenario_1,41.07170312,45.563860197940116,0.0,0.0,0.0,0.0,4.49215707794011,0.0,41.07170312000001,7.105427357601002e-15
1596,scenario_1,29.8472502,57.847250200000005,0.0,0.0,0.0,0.0,28.0,0.0,29.847250200000005,3.552713678800501e-15
1597,scenario_1,51.54901448,79.54901448,0.0,0.0,0.0,0.0,28.0,0.0,51.54901448,0.0
1598,scenario_1,44.5532861,71.88539456384999,0.0,0.0,0.0,0.0,27.332108463849984,0.0,44.5532861,0.0
1599,scenario_1,17.93525813,45.93525813,0.0,0.0,0.0,0.0,28.0,0.0,17.93525813,0.0
1600,scenario_1,13.43601488,13.43601488,0.0,0.0,0.0,0.0,0.0,0.0,13.43601488,0.0
1601,scenario_1,6.682552483,6.682552483,0.0,0.0,0.0,0.0,0.0,0.0,6.682552483,0.0
1602,scenario_1,8.825146183,2.6799753612000003,0.0,0.0,6.145170821799999,0.0,0.0,0.0,8.825146183,0.0
1603,scenario_1,8.882395067,0.0,0.0,0.0,8.882395067,0.0,0.0,0.0,8.882395067,0.0
1604,scenario_1,8.145862683,0.0,0.0,0.0,8.145862683,0.0,0.0,0.0,8.145862683,0.0
1605,scenario_1,8.285042783,0.0,0.0,0.0,8.285042783,0.0,0.0,0.0,8.285042783,0.0
1606,scenario_1,8.432173183,0.0,0.0,0.0,8.432173183,0.0,0.0,0.0,8.432173183,0.0
1607,scenario_1,6.0520239,0.0,0.0,0.0,6.0520239,0.0,0.0,0.0,6.0520239,0.0
1608,scenario_1,0.443187917,0.0,0.0,0.0,0.443187917,0.0,0.0,0.0,0.443187917,0.0
1609,scenario_1,0.509271067,0.0,0.0,0.0,0.509271067,0.0,0.0,0.0,0.509271067,0.0
1610,scenario_1,0.567604983,0.0,0.0,0.0,0.567604983,0.0,0.0,0.0,0.567604983,0.0
1611,scenario_1,1.059004267,0.0,0.0,0.0,1.059004267,0.0,0.0,0.0,1.059004267,0.0
1612,scenario_1,7.026823483,0.0,0.0,0.0,7.026823483,0.0,0.0,0.0,7.026823483,0.0
1613,scenario_1,8.018809217,0.0,0.0,0.0,8.018809217,0.0,0.0,0.0,8.018809217,0.0
1614,scenario_1,3.774944333,0.0,0.0,0.0,3.774944333,0.0,0.0,0.0,3.774944333,0.0
1615,scenario_1,15.54192105,11.55265749405,0.0,0.0,3.9892635559499983,0.0,0.0,0.0,15.54192105,0.0
1616,scenario_1,48.78242678,40.327491735,0.0,0.0,8.454935045,0.0,0.0,0.0,48.78242678,0.0
1617,scenario_1,76.81949484,59.83084040759999,0.0,0.0,16.98865443240001,0.0,0.0,0.0,76.81949484,0.0
1618,scenario_1,66.12455519,66.12455519,0.0,0.0,0.0,0.0,0.0,0.0,66.12455519,0.0
1619,scenario_1,41.63420355,69.63420355,0.0,0.0,0.0,0.0,28.0,0.0,41.634203549999995,-7.105427357601002e-15
1620,scenario_1,25.36771917,25.36771917,0.0,0.0,0.0,0.0,0.0,0.0,25.36771917,0.0
1621,scenario_1,76.41438907,76.41438907,0.0,0.0,0.0,0.0,0.0,0.0,76.41438907,0.0
1622,scenario_1,26.38344672,54.383446719999995,0.0,0.0,0.0,0.0,28.0,0.0,26.383446719999995,-3.552713678800501e-15
1623,scenario_1,17.66923917,35.34747457809445,0.0,0.0,0.0,0.0,17.678235408094448,0.0,17.66923917,0.0
1624,scenario_1,11.70386993,39.703869929999996,0.0,0.0,0.0,0.0,28.0,0.0,11.703869929999996,-3.552713678800501e-15
1625,scenario_1,7.0458036,29.81201263635,0.0,0.0,0.0,0.0,22.766209036350002,0.0,7.045803599999999,-8.881784197001252e-16
1626,scenario_1,8.909945267,2.4482700762,0.0,0.0,6.461675190799999,0.0,0.0,0.0,8.909945267,0.0
1627,scenario_1,9.2394936,0.0,0.0,0.0,9.2394936,0.0,0.0,0.0,9.2394936,0.0
1628,scenario_1,9.109991867,0.0,0.0,0.0,9.109991867,0.0,0.0,0.0,9.109991867,0.0
1629,scenario_1,8.330110933,0.0,0.0,0.0,8.330110933,0.0,0.0,0.0,8.330110933,0.0
1630,scenario_1,7.83924375,0.0,0.0,0.0,7.83924375,0.0,0.0,0.0,7.83924375,0.0
1631,scenario_1,5.193576267,0.0,0.0,0.0,5.193576267,0.0,0.0,0.0,5.193576267,0.0
1632,scenario_1,0.436203533,0.0,0.0,0.0,0.436203533,0.0,0.0,0.0,0.436203533,0.0
1633,scenario_1,0.468236733,0.0,0.0,0.0,0.468236733,0.0,0.0,0.0,0.468236733,0.0
1634,scenario_1,0.535537017,0.0,0.0,0.0,0.535537017,0.0,0.0,0.0,0.535537017,0.0
1635,scenario_1,1.04198865,0.0,0.0,0.0,1.04198865,0.0,0.0,0.0,1.04198865,0.0
1636,scenario_1,7.278938267,0.0,0.0,0.0,7.278938267,0.0,0.0,0.0,7.278938267,0.0
1637,scenario_1,7.647110317,0.0,0.0,0.0,7.647110317,0.0,0.0,0.0,7.647110317,0.0
1638,scenario_1,3.539294683,0.0,0.0,0.0,3.539294683,0.0,0.0,0.0,3.539294683,0.0
1639,scenario_1,10.87153887,13.426480082549999,0.0,0.0,0.0,0.0,2.5549412125499984,0.0,10.87153887,0.0
1640,scenario_1,47.96299097,42.28347760334999,0.0,0.0,5.679513366650006,0.0,0.0,0.0,47.96299097,0.0
1641,scenario_1,94.02602564,68.1369237675,0.0,0.0,25.889101872500007,0.0,0.0,0.0,94.02602564,0.0
1642,scenario_1,48.63155346,48.63155346,0.0,0.0,0.0,0.0,0.0,0.0,48.63155346,0.0
1643,scenario_1,31.20289974,31.20289974,0.0,0.0,0.0,0.0,0.0,0.0,31.20289974,0.0
1644,scenario_1,28.4033927,39.1897967816889,0.0,0.0,0.0,0.0,10.786404081688895,0.0,28.403392700000005,3.552713678800501e-15
1645,scenario_1,67.57424957,95.57424957,0.0,0.0,0.0,0.0,28.0,0.0,67.57424957,0.0
1646,scenario_1,46.77255514,74.77255514000001,0.0,0.0,0.0,0.0,28.0,0.0,46.77255514000001,7.105427357601002e-15
1647,scenario_1,20.5147323,20.5147323,0.0,0.0,0.0,0.0,0.0,0.0,20.5147323,0.0
1648,scenario_1,9.311640653,37.311640653,0.0,0.0,0.0,0.0,28.0,0.0,9.311640652999998,-1.7763568394002505e-15
1649,scenario_1,6.10763315,30.60581383965,0.0,0.0,0.0,0.0,24.49818068965,0.0,6.107633150000002,1.7763568394002505e-15
1650,scenario_1,6.8263266,2.6806697295,0.0,0.0,4.1456568705,0.0,0.0,0.0,6.8263266,0.0
1651,scenario_1,9.454793933,0.0,0.0,0.0,9.454793933,0.0,0.0,0.0,9.454793933,0.0
1652,scenario_1,8.76481305,0.0,0.0,0.0,8.76481305,0.0,0.0,0.0,8.76481305,0.0
1653,scenario_1,9.3688284,0.0,0.0,0.0,9.3688284,0.0,0.0,0.0,9.3688284,0.0
1654,scenario_1,9.283473267,0.0,0.0,0.0,8.315224572399977,0.9682486946000228,0.0,0.0,9.283473267,0.0
1655,scenario_1,6.02745905,0.0,0.0,0.0,6.02745905,0.0,0.0,0.0,6.02745905,0.0
1656,scenario_1,0.451719433,0.0,0.0,0.0,0.451719433,0.0,0.0,0.0,0.451719433,0.0
1657,scenario_1,0.477270017,0.0,0.0,0.0,0.477270017,0.0,0.0,0.0,0.477270017,0.0
1658,scenario_1,0.5183377,0.0,0.0,0.0,0.0,0.5183377,0.0,0.0,0.5183377,0.0
1659,scenario_1,1.23507265,0.0,0.0,0.0,0.0,1.23507265,0.0,0.0,1.23507265,0.0
1660,scenario_1,8.0449426,0.0,0.0,0.0,8.0449426,0.0,0.0,0.0,8.0449426,0.0
1661,scenario_1,8.348710433,0.0,0.0,0.0,8.348710433,0.0,0.0,0.0,8.348710433,0.0
1662,scenario_1,4.306129617,0.0,0.0,0.0,4.306129617,0.0,0.0,0.0,4.306129617,0.0
1663,scenario_1,11.63107435,10.904656354199998,0.0,0.0,0.7264179958000021,0.0,0.0,0.0,11.63107435,0.0
1664,scenario_1,50.74328731,36.92147220765,0.0,0.0,13.821815102350001,0.0,0.0,0.0,50.74328731,0.0
1665,scenario_1,82.18912157,63.64290264405,0.0,0.0,18.54621892595,0.0,0.0,0.0,82.18912157,0.0
1666,scenario_1,67.75139916,67.75139916,0.0,0.0,0.0,0.0,0.0,0.0,67.75139916,0.0
1667,scenario_1,35.19815271,35.19815271,0.0,0.0,0.0,0.0,0.0,0.0,35.19815271,0.0
1668,scenario_1,26.23919647,26.23919647,0.0,0.0,0.0,0.0,0.0,0.0,26.23919647,0.0
1669,scenario_1,62.09765968,90.09765967999999,0.0,0.0,0.0,0.0,28.0,0.0,62.09765967999999,-7.105427357601002e-15
1670,scenario_1,46.72311929,56.73312464573581,0.0,0.0,0.0,0.0,10.010005355735814,0.0,46.72311929,0.0
1671,scenario_1,17.38706786,17.38706786,0.0,0.0,0.0,0.0,0.0,0.0,17.38706786,0.0
1672,scenario_1,11.09456996,39.09456996,0.0,0.0,0.0,0.0,28.0,0.0,11.094569960000001,1.7763568394002505e-15
1673,scenario_1,6.7055375,29.791374113399996,0.0,0.0,0.0,0.0,23.085836613399998,0.0,6.705537499999998,-1.7763568394002505e-15
1674,scenario_1,8.878129583,2.68184167515,0.0,0.0,6.1962879078499995,0.0,0.0,0.0,8.878129583,0.0
1675,scenario_1,10.15681237,0.0,0.0,0.0,10.15681237,0.0,0.0,0.0,10.15681237,0.0
1676,scenario_1,8.668178317,0.0,0.0,0.0,8.668178317,0.0,0.0,0.0,8.668178317,0.0
1677,scenario_1,7.8961776,0.0,0.0,0.0,7.8961776,0.0,0.0,0.0,7.8961776,0.0
1678,scenario_1,7.526177467,0.0,0.0,0.0,7.526177467,0.0,0.0,0.0,7.526177467,0.0
1679,scenario_1,6.136460417,0.0,0.0,0.0,6.136460417,0.0,0.0,0.0,6.136460417,0.0
1680,scenario_1,0.4350359,0.0,0.0,0.0,0.4350359,0.0,0.0,0.0,0.4350359,0.0
1681,scenario_1,0.473902567,0.0,0.0,0.0,0.473902567,0.0,0.0,0.0,0.473902567,0.0
1682,scenario_1,0.5778542,0.0,0.0,0.0,0.5778542,0.0,0.0,0.0,0.5778542,0.0
1683,scenario_1,1.375671883,0.0,0.0,0.0,1.375671883,0.0,0.0,0.0,1.375671883,0.0
1684,scenario_1,6.8956094,0.0,0.0,0.0,6.8956094,0.0,0.0,0.0,6.8956094,0.0
1685,scenario_1,7.688243567,0.0,0.0,0.0,7.688243567,0.0,0.0,0.0,7.688243567,0.0
1686,scenario_1,3.776886067,0.0,0.0,0.0,3.776886067,0.0,0.0,0.0,3.776886067,0.0
1687,scenario_1,18.84161227,15.92085126285,0.0,0.0,2.9207610071499985,0.0,0.0,0.0,18.84161227,0.0
1688,scenario_1,47.09110762,45.64753429499999,0.0,0.0,1.4435733250000098,0.0,0.0,0.0,47.09110762,0.0
1689,scenario_1,58.90090243,71.43779809095,0.0,0.0,0.0,0.0,12.536895660949995,0.0,58.90090243,0.0
1690,scenario_1,75.16325131,88.97171752785,0.0,0.0,0.0,0.0,13.808466217849997,0.0,75.16325131,0.0
