period,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,lost_load,fuel_consumption,grid_import,grid_export,grid_import_delivered,grid_export_delivered,res_generation__Solar
38,scenario_1,40.44873003,68.44873003000001,0.0,28.0,0.0,78.40936408577,0.0,0.0,0.0,0.0,0.0,0.0,68.44873003000001
39,scenario_1,4.841371555,32.841371555,0.0,28.0,0.0,103.60936408577,0.0,0.0,0.0,0.0,0.0,0.0,32.841371555
40,scenario_1,4.640228867,4.640228867,0.0,0.0,0.0,128.80936408577,0.0,0.0,0.0,0.0,0.0,0.0,4.640228867
41,scenario_1,6.398641883,18.832681787699997,0.0,12.434039904699997,0.0,128.80936408577,0.0,0.0,0.0,0.0,0.0,0.0,18.832681787699997
42,scenario_1,7.307193267,0.0,0.0,0.0,7.307193267,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,scenario_1,9.408008833,0.0,0.0,0.0,9.408008833,131.88089637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,scenario_1,8.204142433,0.0,0.0,0.0,8.204142433,121.42755322222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,scenario_1,8.04307445,0.0,0.0,0.0,8.04307445,112.31183940777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,scenario_1,7.87572445,0.0,0.0,0.0,7.87572445,103.37509001888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,scenario_1,6.637925983,0.0,0.0,0.0,6.637925983,94.62428507444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,scenario_1,0.451620433,0.0,0.0,0.0,0.451620433,87.24881176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,scenario_1,0.499518117,0.0,0.0,0.0,0.499518117,86.74701127888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,scenario_1,0.50293615,0.0,0.0,0.0,0.50293615,86.19199114888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,scenario_1,1.488338683,0.0,0.0,0.0,1.488338683,85.63317320444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,scenario_1,7.294022517,0.0,0.0,0.0,7.294022517,83.97946355666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,scenario_1,8.857421483,0.0,0.0,0.0,8.857421483,75.87499409333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
