meta;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1;scenario_1
hour;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035
2409;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2410;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2411;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2412;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2413;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2414;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2415;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2416;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2417;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2418;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2419;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2420;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2421;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2422;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2423;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2424;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2425;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2426;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2427;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2428;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2429;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2430;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2431;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2432;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2433;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2434;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2435;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2436;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2437;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2438;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2439;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2440;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2441;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2442;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2443;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2444;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2445;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2446;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2447;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2448;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2449;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2450;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2451;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2452;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2453;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2454;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2455;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2456;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2457;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2458;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2459;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2460;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2461;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2462;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2463;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2464;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2465;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2466;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2467;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2468;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2469;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2470;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2471;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2472;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2473;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2474;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2475;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2476;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2477;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2478;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2479;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2480;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2481;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2482;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2483;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2484;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2485;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2486;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2487;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2488;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2489;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2490;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2491;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2492;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2493;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2494;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2495;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2496;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2497;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2498;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2499;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2500;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2501;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2502;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2503;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2504;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2505;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2506;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2507;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2508;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2509;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2510;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2511;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2512;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2513;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2514;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2515;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2516;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2517;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2518;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2519;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2520;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2521;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2522;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2523;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2524;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2525;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2526;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2527;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2528;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2529;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2530;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2531;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2532;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2533;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2534;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2535;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2536;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2537;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2538;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2539;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2540;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2541;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2542;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2543;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2544;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2545;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2546;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2547;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2548;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2549;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2550;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2551;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2552;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2553;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2554;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2555;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2556;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2557;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2558;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2559;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2560;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2561;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2562;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2563;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2564;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2565;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2566;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2567;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2568;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2569;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2570;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2571;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2572;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2573;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2574;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2575;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2576;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2577;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2578;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2579;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2580;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2581;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2582;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2583;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2584;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2585;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2586;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2587;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2588;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2589;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2590;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2591;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2592;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2593;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2594;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2595;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2596;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2597;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2598;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2599;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2600;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2601;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2602;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2603;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2604;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2605;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2606;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2607;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2608;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2609;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2610;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2611;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2612;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2613;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2614;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2615;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2616;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2617;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2618;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2619;17,101;17,95605;18,8538525;19,79654513;20,78637238;21,825691;22,91697555;24,06282433;25,26596554;26,52926382
2620;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2621;34,165;35,87325;37,6669125;39,55025813;41,52777103;43,60415958;45,78436756;48,07358594;50,47726524;53,0011285
2622;51,465;54,03825;56,7401625;59,57717063;62,55602916;65,68383061;68,96802214;72,41642325;76,03724441;79,83910664
2623;63,629;66,81045;70,1509725;73,65852113;77,34144718;81,20851954;85,26894552;89,53239279;94,00901243;98,70946305
2624;52,661;55,29405;58,0587525;60,96169013;64,00977463;67,21026336;70,57077653;74,09931536;77,80428113;81,69449518
2625;56,951;59,79855;62,7884775;65,92790138;69,22429644;72,68551127;76,31978683;80,13577617;84,14256498;88,34969323
2626;57,119;59,97495;62,9736975;66,12238238;69,42850149;72,89992657;76,5449229;80,37216904;84,39077749;88,61031637
2627;52,259;54,87195;57,6155475;60,49632488;63,52114112;66,69719817;70,03205808;73,53366099;77,21034404;81,07086124
2628;42,623;44,75415;46,9918575;49,34145038;51,80852289;54,39894904;57,11889649;59,97484131;62,97358338;66,12226255
2629;43,487;45,66135;47,9444175;50,34163838;52,85872029;55,50165631;58,27673912;61,19057608;64,25010488;67,46261013
2630;41,327;43,39335;45,5630175;47,84116838;50,23322679;52,74488813;55,38213254;58,15123917;61,05880113;64,11174118
2631;48,127;50,53335;53,0600175;55,71301838;58,49866929;61,42360276;64,4947829;67,71952204;71,10549814;74,66077305
2632;55,167;57,92535;60,8216175;63,86269838;67,05583329;70,40862496;73,92905621;77,62550902;81,50678447;85,58212369
2633;72,387;76,00635;79,8066675;83,79700088;87,98685092;92,38619346;97,00550314;101,8557783;106,9485672;112,2959956
2634;80,067;84,07035;88,2738675;92,68756088;97,32193892;102,1880359;107,2974377;112,6623095;118,295425;124,2101963
2635;69,965;73,46325;77,1364125;80,99323313;85,04289478;89,29503952;93,7597915;98,44778107;103,3701701;108,5386786
2636;51,829;54,42045;57,1414725;59,99854613;62,99847343;66,1483971;69,45581696;72,92860781;76,5750382;80,40379011
2637;51,709;54,29445;57,0091725;59,85963113;62,85261268;65,99524332;69,29500548;72,75975576;76,39774354;80,21763072
2638;41,381;43,45005;45,6225525;47,90368013;50,29886413;52,81380734;55,4544977;58,22722259;61,13858372;64,19551291
2639;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
2640;18,941;19,88805;20,8824525;21,92657513;23,02290388;24,17404908;25,38275153;26,65188911;27,98448356;29,38370774
