Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
918,22347.132,23464.488600000004,24637.713030000003,25869.598681500003,27163.078615575007,28521.23254635376,29947.29417367145,31444.658882355023,33016.891826472776,34667.73641779641,36401.12323868623,38221.179400620545,40132.238370651576,42138.850289184156,44245.79280364337,46458.082443825544,48780.986566016814,51220.03589431766,53781.03768903354,56470.08957348523
919,8912.598,9358.2279,9826.139295,10317.44625975,10833.318572737502,11374.984501374378,11943.733726443097,12540.920412765252,13167.966433403515,13826.364755073691,14517.682992827376,15243.567142468746,16005.745499592185,16806.032774571795,17646.334413300385,18528.651133965406,19455.083690663676,20427.83787519686,21449.229768956702,22521.691257404542
920,6661.451999999999,6994.5246,7344.250829999999,7711.4633715,8097.036540075001,8501.88836707875,8926.982785432689,9373.331924704324,9841.99852093954,10334.098446986518,10850.803369335843,11393.343537802637,11963.01071469277,12561.161250427409,13189.21931294878,13848.680278596219,14541.114292526028,15268.170007152332,16031.578507509948,16833.157432885448
921,22656.702999999998,23789.53815,24979.015057499997,26227.965810375,27539.364100893752,28916.332305938442,30362.148921235366,31880.256367297134,33474.26918566199,35147.98264494509,36905.38177719235,38750.65086605197,40688.18340935457,42722.592579822296,44858.722208813415,47101.65831925409,49456.74123521679,51929.578296977634,54526.05721182652,57252.360072417854
922,28473.185,29896.844250000002,31391.6864625,32961.270785625005,34609.33432490626,36339.80104115157,38156.791093209154,40064.63064786961,42067.862180263095,44171.25528927625,46379.81805374006,48698.80895642707,51133.749404248425,53690.43687446085,56374.958718183894,59193.7066540931,62153.391986797746,65261.061586137635,68524.11466544452,71950.32039871675
923,13299.854000000001,13964.846700000002,14663.089035,15396.243486750003,16166.055661087505,16974.358444141883,17823.076366348974,18714.230184666423,19649.941693899746,20632.438778594737,21664.06071752447,22747.263753400697,23884.626941070732,25078.85828812427,26332.801202530485,27649.441262657012,29031.91332578986,30483.508992079358,32007.684441683323,33608.068663767495
924,14413.124000000003,15133.780200000005,15890.469210000005,16684.992670500007,17519.242304025007,18395.20441922626,19314.964640187573,20280.712872196953,21294.7485158068,22359.48594159714,23477.460238677,24651.33325061085,25883.899913141395,27178.094908798466,28536.99965423839,29963.849636950312,31462.042118797825,33035.14422473772,34686.90143597461,36421.24650777334
925,14191.046999999999,14900.599349999999,15645.6293175,16427.910783375,17249.30632254375,18111.77163867094,19017.36022060449,19968.228231634712,20966.63964321645,22014.97162537727,23115.720206646136,24271.506216978443,25485.08152782737,26759.335604218737,28097.302384429677,29502.167503651162,30977.27587883372,32526.139672775407,34152.44665641418,35860.06898923489
926,24656.468999999994,25889.292449999994,27183.757072499993,28542.944926124997,29970.092172431247,31468.596781052813,33042.026620105455,34694.12795111073,36428.83434866626,38250.27606609958,40162.78986940456,42170.92936287479,44279.475831018535,46493.44962256946,48818.12210369794,51259.02820888284,53821.97961932697,56513.07860029333,59338.73253030799,62305.6691568234
927,1913.232,2008.8936,2109.33828,2214.805194,2325.5454537000005,2441.822726385001,2563.9138627042507,2692.109555839463,2826.7150336314367,2968.0507853130084,3116.453324578659,3272.275990807592,3435.889790347972,3607.6842798653706,3788.0684938586396,3977.471918551572,4176.34551447915,4385.162790203108,4604.420929713263,4834.641976198927
928,668.1980000000001,701.6079000000001,736.6882950000002,773.5227097500002,812.1988452375002,852.8087874993754,895.4492268743442,940.2216882180613,987.2327726289644,1036.5944112604127,1088.4241318234333,1142.845338414605,1199.9876053353355,1259.9869856021023,1322.9863348822075,1389.135651626318,1458.5924342076337,1531.5220559180157,1608.0981587139163,1688.5030666496123
929,2056.266,2159.0793000000003,2267.033265,2380.3849282500005,2499.4041746625007,2624.374383395626,2755.593102565407,2893.3727576936776,3038.0413955783615,3189.94346535728,3349.4406386251435,3516.9126705564013,3692.7583040842214,3877.396219288433,4071.2660302528548,4274.829331765498,4488.570798353772,4712.999338271461,4948.649305185034,5196.081770444287
930,3904.3819999999996,4099.6011,4304.581155,4519.81021275,4745.8007233875005,4983.090759556876,5232.24529753472,5493.857562411456,5768.550440532029,6056.977962558631,6359.826860686562,6677.818203720891,7011.709113906935,7362.2945696022825,7730.409298082397,8116.929762986518,8522.776251135843,8948.915063692635,9396.360816877268,9866.178857721132
931,17287.95,18152.3475,19059.964875,20012.96311875,21013.611274687504,22064.291838421883,23167.506430342975,24325.881751860124,25542.17583945313,26819.28463142579,28160.24886299708,29568.261306146935,31046.674371454286,32599.008090027,34228.95849452836,35940.406419254774,37737.42674021751,39624.29807722839,41605.51298108981,43685.78863014431
932,41999.76899999999,44099.75745,46304.74532249999,48619.982588625,51050.98171805625,53603.53080395907,56283.707344157025,59097.892711364875,62052.787346933124,65155.426714279776,68413.19804999376,71833.85795249346,75425.55085011815,79196.82839262405,83156.66981225526,87314.50330286803,91680.22846801142,96264.239891412,101077.45188598259,106131.32448028175
933,64597.93000000001,67827.82650000001,71219.21782500001,74780.17871625001,78519.18765206252,82445.14703466566,86567.40438639895,90895.77460571889,95440.56333600484,100212.59150280508,105223.22107794533,110484.3821318426,116008.60123843476,121809.0313003565,127899.48286537433,134294.45700864305,141009.1798590752,148059.63885202896,155462.6207946304,163235.75183436196
934,81510.91499999998,85586.46074999998,89865.78378749998,94359.07297687499,99077.02662571875,104030.87795700469,109232.42185485493,114694.04294759767,120428.74509497757,126450.18234972644,132772.69146721278,139411.32604057342,146381.8923426021,153700.9869597322,161386.03630771884,169455.3381231048,177928.10502926,186824.510280723,196165.73579475918,205974.02258449717
935,81217.60399999999,85278.48419999999,89542.40840999999,94019.5288305,98720.50527202501,103656.53053562627,108839.35706240758,114281.32491552796,119995.39116130437,125995.1607193696,132294.91875533806,138909.66469310498,145855.14792776023,153147.90532414825,160805.30059035568,168845.5656198735,177287.84390086713,186152.2360959105,195459.84790070602,205232.84029574136
936,47411.863,49782.45615,52271.5789575,54885.157905375,57629.41580064376,60510.88659067595,63536.43092020975,66713.25246622023,70048.91508953125,73551.36084400782,77228.9288862082,81090.37533051863,85144.89409704455,89402.1388018968,93872.24574199165,98565.85802909124,103494.15093054577,108668.85847707308,114102.30140092674,119807.41647097308
937,21287.987999999998,22352.3874,23470.006769999996,24643.507108499998,25875.682463925,27169.466587121253,28527.939916477317,29954.336912301183,31452.053757916245,33024.656445812056,34675.88926810266,36409.683731507794,38230.167918083185,40141.67631398735,42148.76012968672,44256.19813617106,46469.00804297961,48792.45844512859,51232.08136738502,53793.68543575428
938,29601.176000000003,31081.234800000006,32635.296540000003,34267.06136700001,35980.41443535001,37779.435157117514,39668.40691497339,41651.827260722064,43734.41862375817,45921.13955494607,48217.19653269338,50628.05635932805,53159.459177294455,55817.43213615919,58608.303742967146,61538.71893011551,64615.65487662128,67846.43762045234,71238.75950147497,74800.69747654872
939,30810.217,32350.727850000003,33968.2642425,35666.677454625,37450.01132735626,39322.51189372408,41288.63748841028,43353.06936283079,45520.722830972336,47796.758972520955,50186.596921147,52695.92676720435,55330.723105564575,58097.25926084281,61002.12222388495,64052.228335079206,67254.83975183316,70617.58173942483,74148.46082639605,77855.88386771588
940,33514.140999999996,35189.84805,36949.34045249999,38796.807475125,40736.64784888125,42773.48024132532,44912.154253391585,47157.76196606117,49515.65006436423,51991.43256758244,54591.00419596156,57320.55440575964,60186.58212604763,63195.911232350016,66355.70679396752,69673.4921336659,73157.16674034919,76815.02507736665,80655.77633123499,84688.56514779675
941,26403.101,27723.25605,29109.4188525,30564.889795125,32093.134284881253,33697.79099912532,35382.68054908159,37151.81457653567,39009.40530536245,40959.875570630575,43007.8693491621,45158.26281662021,47416.175957451225,49786.98475532379,52276.33399308998,54890.150692744486,57634.658227381704,60516.3911387508,63542.210695688336,66719.32123047276
942,16653.121,17485.77705,18360.0659025,19278.069197625002,20241.972657506252,21254.071290381566,22316.774854900646,23432.61359764568,24604.244277527963,25834.456491404362,27126.17931597458,28482.488281773312,29906.61269586198,31401.943330655078,32972.04049718784,34620.64252204723,36351.67464814959,38169.25838055707,40077.721299584926,42081.60736456418
943,9345.721000000001,9813.007050000002,10303.657402500003,10818.840272625002,11359.782286256253,11927.771400569067,12524.159970597522,13150.367969127397,13807.886367583767,14498.280685962956,15223.194720261105,15984.35445627416,16783.57217908787,17622.750788042264,18503.88832744438,19429.082743816598,20400.53688100743,21420.5637250578,22491.59191131069,23616.171506876228
944,12022.631000000003,12623.762550000003,13254.950677500005,13917.698211375005,14613.583121943757,15344.262278040946,16111.475391942993,16917.049161540144,17762.90161961715,18651.04670059801,19583.59903562791,20562.778987409307,21590.917936779773,22670.463833618764,23803.987025299703,24994.18637656469,26243.895695392923,27556.09048016257,28933.8950041707,30380.589754379238
945,24772.662,26011.295100000003,27311.859855000002,28677.452847750003,30111.325490137508,31616.891764644384,33197.73635287661,34857.62317052043,36600.50432904646,38430.52954549878,40352.05602277372,42369.65882391241,44488.141765108034,46712.548853363434,49048.17629603161,51500.5851108332,54075.61436637485,56779.3950846936,59618.364838928275,62599.2830808747
946,24913.27699999999,26158.94084999999,27466.88789249999,28840.232287124993,30282.243901481244,31796.35609655531,33386.173901383074,35055.48259645223,36808.25672627484,38648.669562588584,40581.103040718015,42610.158192753916,44740.66610239162,46977.6994075112,49326.584377886764,51792.91359678111,54382.55927662016,57101.687240451174,59956.77160247373,62954.610182597426
947,18085.951999999994,18990.249599999996,19939.762079999993,20936.750183999997,21983.587693199996,23082.767077859997,24236.905431753,25448.75070334065,26721.188238507682,28057.247650433066,29460.110032954723,30933.115534602457,32479.771311332584,34103.75987689922,35808.94787074418,37599.39526428139,39479.365027495456,41453.33327887023,43525.999942813745,45702.299939954435
948,8700.731000000002,9135.767550000002,9592.555927500001,10072.183723875003,10575.792910068754,11104.582555572193,11659.811683350803,12242.802267518344,12854.942380894261,13497.689499938973,14172.573974935922,14881.20267368272,15625.262807366857,16406.5259477352,17226.85224512196,18088.19485737806,18992.604600246963,19942.234830259313,20939.346571772276,21986.313900360896
949,8964.714999999997,9412.950749999996,9883.598287499997,10377.778201874997,10896.667111968747,11441.500467567186,12013.575490945546,12614.254265492824,13244.966978767465,13907.215327705839,14602.57609409113,15332.704898795688,16099.340143735473,16904.307150922246,17749.522508468363,18636.99863389178,19568.84856558637,20547.29099386569,21574.655543558973,22653.388320736925
950,13832.759999999991,14524.397999999992,15250.61789999999,16013.148794999992,16813.80623474999,17654.496546487495,18537.22137381187,19464.082442502462,20437.286564627586,21459.150892858965,22532.108437501913,23658.71385937701,24841.649552345865,26083.732029963157,27387.918631461318,28757.314563034386,30195.1802911861,31704.93930574541,33290.18627103268,34954.69558458432
951,4532.987,4759.636350000001,4997.6181675,5247.499075875001,5509.874029668751,5785.36773115219,6074.636117709799,6378.367923595289,6697.286319775054,7032.150635763806,7383.758167551997,7752.946075929597,8140.593379726078,8547.623048712381,8975.004201148002,9423.754411205402,9894.94213176567,10389.689238353956,10909.173700271653,11454.632385285238
952,996.2529999999999,1046.06565,1098.3689325,1153.2873791250001,1210.9517480812501,1271.4993354853127,1335.0743022595784,1401.8280173725575,1471.9194182411852,1545.5153891532445,1622.791158610907,1703.9307165414523,1789.127252368525,1878.5836149869513,1972.512795736299,2071.1384355231144,2174.6953572992697,2283.4301251642332,2397.601631422445,2517.4817129935677
953,2926.3819999999996,3072.7010999999998,3226.3361549999995,3387.65296275,3557.0356108875003,3734.8873914318756,3921.6317610034694,4117.713349053643,4323.599016506325,4539.778967331642,4766.767915698224,5005.106311483135,5255.361627057292,5518.129708410157,5794.036193830666,6083.7380035221995,6387.924903698308,6707.321148883225,7042.687206327386,7394.821566643756
954,5228.374000000001,5489.792700000001,5764.282335000001,6052.496451750001,6355.121274337502,6672.877338054378,7006.521204957097,7356.847265204952,7724.689628465199,8110.9241098884595,8516.470315382883,8942.293831152027,9389.40852270963,9858.878948845111,10351.822896287367,10869.414041101738,11412.884743156823,11983.528980314664,12582.705429330397,13211.84070079692
955,16134.838999999996,16941.580949999996,17788.659997499995,18678.092997375,19611.99764724375,20592.597529605937,21622.227406086236,22703.33877639055,23838.505715210078,25030.43100097058,26281.95255101911,27596.050178570065,28975.852687498573,30424.645321873504,31945.87758796718,33543.171467365544,35220.33004073382,36981.34654277051,38830.41386990903,40771.934563404495
956,38927.418999999994,40873.78995,42917.479447499994,45063.353419875,47316.52109086875,49682.3471454122,52166.46450268281,54774.78772781695,57513.5271142078,60389.20346991819,63408.6636434141,66579.0968255848,69908.05166686405,73403.45425020726,77073.62696271762,80927.3083108535,84973.67372639618,89222.357412716,93683.4752833518,98367.6490475194
957,61053.275000000016,64105.93875000002,67311.23568750003,70676.79747187502,74210.63734546879,77921.16921274223,81817.22767337934,85908.08905704832,90203.49350990073,94713.66818539577,99449.35159466555,104421.81917439884,109642.9101331188,115125.05563977474,120881.30842176349,126925.37384285167,133271.64253499423,139935.22466174397,146931.98589483116,154278.58518957274
958,88325.80899999998,92742.09944999998,97379.20442249998,102248.16464362499,107360.57287580625,112728.60151959657,118365.0315955764,124283.28317535522,130497.44733412299,137022.31970082913,143873.4356858706,151067.10747016413,158620.46284367234,166551.48598585598,174879.0602851488,183623.01329940624,192804.16396437652,202444.3721625954,212566.59077072516,223194.92030926145
959,80152.34899999999,84159.96644999999,88367.9647725,92786.363011125,97425.68116168125,102296.96521976532,107411.8134807536,112782.40415479128,118421.52436253084,124342.6005806574,130559.73060969026,137087.7171401748,143942.10299718354,151139.20814704272,158696.16855439486,166630.9769821146,174962.52583122032,183710.65212278135,192896.18472892043,202540.99396536648
960,43486.659999999996,45660.992999999995,47944.042649999996,50341.2447825,52858.307021625005,55501.22237270626,58276.28349134158,61190.09766590865,64249.602549204086,67462.0826766643,70835.18681049751,74376.94615102239,78095.79345857352,82000.5831315022,86100.61228807732,90405.64290248118,94925.92504760524,99672.22129998551,104655.83236498477,109888.62398323404
961,23234.905000000002,24396.650250000002,25616.482762500003,26897.306900625004,28242.17224565626,29654.280857939073,31136.994900836027,32693.84464587783,34328.536878171726,36044.96372208031,37847.21190818433,39739.57250359355,41726.55112877322,43812.87868521189,46003.52261947249,48303.698750446114,50718.88368796842,53254.82787236684,55917.56926598518,58713.447729284446
962,28821.162,30262.220100000002,31775.331105,33364.09766025,35032.30254326251,36783.91767042564,38623.11355394692,40554.26923164426,42581.98269322648,44711.08182788781,46946.63591928219,49293.967715246305,51758.666101008625,54346.59940605906,57063.929376362015,59917.125845180126,62912.982137439125,66058.63124431108,69361.56280652664,72829.64094685299
963,34125.19599999999,35831.45579999999,37623.02858999999,39504.18001949999,41479.38902047499,43553.358471498745,45731.026395073684,48017.57771482737,50418.456600568745,52939.37943059718,55586.34840212704,58365.66582223339,61283.94911334507,64348.14656901232,67565.55389746295,70943.83159233611,74491.0231719529,78215.57433055055,82126.35304707807,86232.670699432
964,34944.155999999995,36691.3638,38525.93199,40452.2285895,42474.840018975,44598.58201992376,46828.511120919946,49169.93667696595,51628.43351081424,54209.85518635496,56920.3479456727,59766.36534295634,62754.68361010416,65892.41779060938,69187.03868013986,72646.39061414685,76278.71014485418,80092.6456520969,84097.27793470173,88302.14183143685
965,31525.135,33101.39175,34756.4613375,36494.284404375,38318.998624593754,40234.948555823445,42246.69598361462,44359.03078279535,46576.982321935124,48905.83143803188,51351.12300993347,53918.67916043015,56614.61311845166,59445.34377437425,62417.610963092964,65538.49151124762,68815.41608680999,72256.1868911505,75868.99623570802,79662.44604749343
966,27859.170000000002,29252.128500000003,30714.734925000004,32250.471671250005,33862.99525481251,35556.145017553135,37333.952268430796,39200.64988185233,41160.682375944954,43218.716494742206,45379.65231947931,47648.63493545328,50031.06668222595,52532.62001633725,55159.251017154114,57917.21356801182,60813.07424641241,63853.72795873304,67046.41435666969,70398.73507450319
967,12940.791000000001,13587.830550000002,14267.222077500002,14980.583181375003,15729.612340443755,16516.092957465942,17341.89760533924,18208.992485606203,19119.442109886513,20075.41421538084,21079.184926149883,22133.144172457378,23239.801381080248,24401.791450134264,25621.881022640977,26902.97507377303,28248.123827461677,29660.530018834765,31143.5565197765,32700.73434576533
968,10561.826999999997,11089.918349999998,11644.414267499998,12226.634980874998,12837.96672991875,13479.865066414688,14153.858319735424,14861.551235722194,15604.628797508305,16384.86023738372,17204.103249252905,18064.308411715552,18967.523832301333,19915.900023916398,20911.69502511222,21957.27977636783,23055.14376518622,24207.900953445536,25418.29600111781,26689.210801173707
969,19084.85199999999,20039.094599999993,21041.04932999999,22093.101796499992,23197.756886324994,24357.644730641245,25575.526967173308,26854.303315531975,28197.018481308576,29606.869405374004,31087.212875642705,32641.57351942484,34273.652195396084,35987.33480516589,37786.70154542419,39676.0366226954,41659.83845383017,43742.830376521684,45929.971895347764,48226.470490115156
970,30985.26899999999,32534.53244999999,34161.25907249999,35869.32202612499,37662.788127431246,39545.92753380281,41523.223910492954,43599.3851060176,45779.35436131848,48068.32207938441,50471.73818335363,52995.325092521314,55645.09134714738,58427.34591450475,61348.713210229995,64416.1488707415,67636.95631427856,71018.80412999251,74569.74433649212,78298.23155331674
971,13151.919000000002,13809.514950000003,14499.990697500003,15224.990232375003,15986.239743993756,16785.551731193445,17624.829317753116,18506.070783640775,19431.374322822812,20402.943038963953,21423.09019091215,22494.24470045776,23618.95693548065,24799.90478225468,26039.90002136742,27341.895022435794,28708.98977355758,30144.43926223546,31651.661225347234,33234.2442866146
972,10214.670000000002,10725.403500000002,11261.673675000002,11824.757358750003,12415.995226687504,13036.79498802188,13688.634737422975,14373.066474294124,15091.719798008831,15846.305787909274,16638.621077304735,17470.552131169974,18344.079737728476,19261.2837246149,20224.347910845645,21235.56530638793,22297.343571707323,23412.210750292692,24582.82128780733,25811.962352197697
973,24776.746999999992,26015.584349999994,27316.363567499993,28682.181745874994,30116.290833168747,31622.105374827188,33203.21064356855,34863.37117574697,36606.53973453432,38436.86672126104,40358.71005732409,42376.6455601903,44495.47783819982,46720.25173010981,49056.26431661531,51509.07753244608,54084.531409068375,56788.7579795218,59628.195878497885,62609.60567242279
974,9744.652999999997,10231.885649999997,10743.479932499997,11280.653929124997,11844.686625581247,12436.920956860311,13058.767004703328,13711.705354938495,14397.29062268542,15117.15515381969,15873.012911510676,16666.66355708621,17499.996734940523,18374.99657168755,19293.746400271928,20258.433720285524,21271.3554062998,22334.923176614793,23451.66933544553,24624.252802217812
975,2141.109,2248.16445,2360.5726725,2478.601306125,2602.5313714312506,2732.657940002813,2869.290837002954,3012.755378853102,3163.3931477957567,3321.5628051855447,3487.640945444822,3662.022992717063,3845.124142352917,4037.3803494705626,4239.249366944091,4451.211835291296,4673.77242705586,4907.461048408654,5152.834100829086,5410.475805870542
976,588.2,617.6100000000001,648.4905000000001,680.9150250000001,714.9607762500002,750.7088150625003,788.2442558156253,827.6564686064066,869.0392920367269,912.4912566385633,958.1158194704915,1006.0216104440161,1056.322690966217,1109.138825514528,1164.5957667902544,1222.8255551297673,1283.9668328862554,1348.1651745305683,1415.5734332570967,1486.3521049199517
977,1396.3780000000004,1466.1969000000004,1539.5067450000004,1616.4820822500005,1697.3061863625007,1782.171495680626,1871.2800704646575,1964.8440739878902,2063.086277687285,2166.240591571649,2274.5526211502315,2388.280252207743,2507.6942648181307,2633.078978059037,2764.7329269619895,2902.969573310089,3048.118051975593,3200.5239545743734,3360.5501523030916,3528.577659918247
978,4518.390999999999,4744.310549999999,4981.526077499999,5230.602381374999,5492.132500443749,5766.739125465938,6055.076081739235,6357.829885826196,6675.721380117507,7009.507449123382,7359.982821579551,7727.981962658529,8114.381060791456,8520.10011383103,8946.105119522581,9393.410375498712,9863.080894273646,10356.234938987329,10874.046685936695,11417.749020233532
979,12421.840000000002,13042.932000000003,13695.078600000003,14379.832530000003,15098.824156500004,15853.765364325007,16646.45363254126,17478.77631416832,18352.71512987674,19270.350886370576,20233.868430689105,21245.56185222356,22307.83994483474,23423.231942076476,24594.393539180302,25824.11321613932,27115.318876946283,28471.0848207936,29894.63906183328,31389.37101492495
980,35185.06199999998,36944.315099999985,38791.53085499998,40731.107397749984,42767.662767637485,44906.04590601937,47151.34820132034,49508.91561138636,51984.361391955674,54583.57946155346,57312.758434631134,60178.39635636269,63187.31617418083,66346.68198288987,69664.01608203437,73147.2168861361,76804.57773044289,80644.80661696506,84677.0469478133,88910.89929520398
981,60936.62899999999,63983.46045,67182.63347249999,70541.765146125,74068.85340343126,77772.29607360283,81660.91087728296,85743.95642114712,90031.15424220447,94532.7119543147,99259.34755203043,104222.31492963196,109433.43067611358,114905.10220991926,120650.35732041523,126682.87518643601,133017.0189457578,139667.8698930457,146651.26338769798,153983.8265570829
982,74489.753,78214.24065,82124.95268249999,86231.200316625,90542.76033245627,95069.89834907909,99823.39326653304,104814.56292985969,110055.29107635269,115558.05563017032,121335.95841167883,127402.75633226278,133772.89414887593,140461.53885631973,147484.61579913573,154858.84658909254,162601.78891854716,170731.8783644745,179268.47228269823,188231.8958968332
983,78005.48500000002,81905.75925000002,86001.04721250002,90301.09957312503,94816.15455178129,99556.96227937036,104534.81039333888,109761.55091300582,115249.62845865612,121012.10988158893,127062.71537566837,133415.8511444518,140086.64370167442,147090.97588675813,154445.52468109605,162167.80091515087,170276.1909609084,178790.00050895382,187729.5005344015,197115.97556112162
984,38531.30699999999,40457.87235,42480.765967499996,44604.804265875,46835.04447916875,49176.79670312719,51635.63653828356,54217.41836519773,56928.28928345762,59774.703747630505,62763.438935012025,65901.61088176264,69196.69142585077,72656.52599714331,76289.35229700049,80103.81991185051,84109.01090744304,88314.46145281519,92730.18452545594,97366.69375172876
985,23422.933,24594.079650000003,25823.783632500003,27114.972814125005,28470.721454831255,29894.257527572823,31388.970403951465,32958.41892414904,34606.33987035649,36336.65686387432,38153.48970706803,40061.164192421435,42064.22240204251,44167.43352214464,46375.805198251874,48694.59545816447,51129.32523107269,53685.79149262633,56370.08106725764,59188.58512062053
986,32058.159000000003,33661.06695000001,35344.120297500005,37111.32631237501,38966.89262799376,40915.237259393456,42960.99912236313,45109.04907848129,47364.50153240535,49732.726609025616,52219.3629394769,54830.331086450744,57571.84764077329,60450.440022811956,63472.96202395256,66646.6101251502,69978.94063140769,73477.88766297809,77151.78204612699,81009.37114843335
987,33267.166,34930.5243,36677.050514999995,38510.90304075,40436.4481927875,42458.270602426885,44581.18413254823,46810.24333917564,49150.755506134425,51608.29328144115,54188.707945513204,56898.14334278887,59743.05050992832,62730.20303542473,65866.71318719597,69160.04884655579,72618.05128888357,76248.95385332775,80061.40154599413,84064.47162329385
988,35490.138999999996,37264.64595,39127.8782475,41084.272159875,43138.485767868755,45295.4100562622,47560.18055907531,49938.18958702907,52435.09906638053,55056.85401969955,57809.69672068453,60700.18155671876,63735.1906345547,66921.95016628245,70268.04767459657,73781.4500583264,77470.52256124272,81344.04868930487,85411.2511237701,89681.81367995862
989,32461.142000000003,34084.199100000005,35788.409055000004,37577.82950775001,39456.720983137515,41429.55703229439,43501.03488390911,45676.08662810457,47959.8909595098,50357.88550748529,52875.77978285955,55519.56877200253,58295.547210602665,61210.3245711328,64270.840799689446,67484.38283967393,70858.60198165762,74401.53208074051,78121.60868477753,82027.68911901642
990,20176.130999999998,21184.93755,22244.184427499997,23356.393648875,24524.21333131875,25750.423997884693,27037.94519777893,28389.842457667874,29809.33458055127,31299.801309578834,32864.79137505777,34508.03094381066,36233.4324910012,38045.104115551265,39947.359321328826,41944.727287395275,44041.96365176503,46244.06183435329,48556.26492607095,50984.07817237451
991,5945.525,6242.8012499999995,6554.9413125,6882.688378125001,7226.822797031251,7588.163936882815,7967.572133726955,8365.950740413304,8784.248277433968,9223.460691305667,9684.63372587095,10168.865412164498,10677.308682772724,11211.174116911361,11771.73282275693,12360.319463894777,12978.335437089514,13627.252208943992,14308.61481939119,15024.045560360753
992,12210.453000000005,12820.975650000006,13462.024432500006,14135.125654125008,14841.88193683126,15583.976033672823,16363.174835356465,17181.33357712429,18040.400255980505,18942.42026877953,19889.541282218506,20884.01834632943,21928.219263645904,23024.6302268282,24175.861738169613,25384.654825078098,26653.887566332,27986.581944648602,29385.91104188103,30855.206593975086
993,26708.457000000002,28043.879850000005,29446.0738425,30918.377534625004,32464.29641135626,34087.51123192407,35791.88679352028,37581.48113319629,39460.55518985611,41433.582949348915,43505.26209681636,45680.52520165718,47964.55146174005,50362.77903482705,52880.917986568405,55524.96388589683,58301.21208019167,61216.272684201256,64277.08631841132,67490.9406343319
994,24189.23299999999,25398.69464999999,26668.62938249999,28002.060851624992,29402.163894206242,30872.272088916558,32415.885693362387,34036.67997803051,35738.51397693203,37525.43967577864,39401.71165956757,41371.797242545945,43440.387104673246,45612.40645990691,47893.02678290226,50287.67812204738,52802.06202814974,55442.16512955724,58214.27338603509,61124.98705533686
995,13535.872999999998,14212.666649999997,14923.299982499999,15669.464981624998,16452.93823070625,17275.585142241565,18139.364399353643,19046.332619321325,19998.64925028739,20998.581712801762,22048.51079844185,23150.936338363943,24308.483155282145,25523.907313046253,26800.102678698568,28140.107812633498,29547.11320326517,31024.468863428432,32575.692306599853,34204.47692192985
996,14185.113999999998,14894.369699999997,15639.088184999999,16421.04259425,17242.094723962502,18104.199460160627,19009.409433168657,19959.879904827092,20957.873900068447,22005.76759507187,23106.055974825464,24261.35877356674,25474.426712245076,26748.148047857332,28085.555450250202,29489.833222762714,30964.324883900845,32512.54112809589,34138.16818450068,35845.076593725724
997,21910.805,23006.345250000002,24156.662512500003,25364.495638125005,26632.720420031255,27964.35644103282,29362.57426308446,30830.702976238685,32372.238125050622,33990.850031303155,35690.39253286831,37474.912159511725,39348.65776748732,41316.090655861684,43381.89518865477,45550.98994808752,47828.539445491886,50219.96641776649,52730.96473865481,55367.51297558756
998,18392.484999999986,19312.109249999987,20277.714712499986,21291.600448124987,22356.18047053124,23473.9894940578,24647.688968760693,25880.073417198728,27174.077088058664,28532.7809424616,29959.41998958468,31457.390989063915,33030.26053851711,34681.77356544297,36415.86224371512,38236.65535590088,40148.48812369592,42155.91252988072,44263.708156374756,46476.8935641935
999,2644.927000000001,2777.1733500000014,2916.032017500001,3061.8336183750016,3214.925299293752,3375.67156425844,3544.455142471362,3721.67789959493,3907.7617945746765,4103.1498843034105,4308.307378518581,4523.722747444511,4749.908884816737,4987.404329057574,5236.774545510452,5498.613272785976,5773.543936425273,6062.221133246538,6365.332189908865,6683.598799404309
1000,1022.3109999999999,1073.42655,1127.0978774999999,1183.452771375,1242.6254099437501,1304.7566804409378,1369.9945144629846,1438.494240186134,1510.4189521954406,1585.9398998052127,1665.2368947954733,1748.498739535247,1835.9236765120097,1927.7198603376103,2024.105853354491,2125.311146022216,2231.576703323326,2343.1555384894928,2460.3133154139673,2583.328981184666
1001,2792.35,2931.9675,3078.565875,3232.4941687500004,3394.1188771875004,3563.824821046876,3742.0160620992197,3929.116865204181,4125.57270846439,4331.85134388761,4548.44391108199,4775.86610663609,5014.659411967895,5265.39238256629,5528.662001694604,5805.095101779335,6095.349856868302,6400.117349711717,6720.123217197302,7056.12937805717
1002,4280.458,4494.4809,4719.2049449999995,4955.1651922500005,5202.923451862501,5463.069624455626,5736.223105678408,6023.034260962328,6324.185974010445,6640.395272710967,6972.415036346515,7321.035788163841,7687.087577572034,8071.441956450636,8475.01405427317,8898.764756986828,9343.702994836169,9810.888144577977,10301.432551806876,10816.504179397221
1003,13584.635000000002,14263.866750000003,14977.060087500002,15725.913091875003,16512.208746468754,17337.819183792195,18204.710142981807,19114.945650130896,20070.69293263744,21074.227579269314,22127.93895823278,23234.33590614442,24396.05270145164,25615.855336524226,26896.64810335044,28241.480508517965,29653.554533943858,31136.232260641056,32693.043873673105,34327.69606735677
