Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
679,143296.06499999997,150460.86824999997,157983.91166249997,165883.107245625,174177.26260790625,182886.12573830158,192030.43202521667,201631.9536264775,211713.5513078014,222299.22887319146,233414.19031685102,245084.8998326936,257339.1448243283,270206.1020655447,283716.40716882196,297902.2275272631,312797.3389036262,328437.2058488076,344859.0661412479,362102.01944831037
680,142060.168,149163.17640000003,156621.33522,164452.40198100003,172675.02208005005,181308.77318405255,190374.21184325518,199892.92243541795,209887.56855718885,220381.9469850483,231401.0443343007,242971.09655101577,255119.65137856657,267875.6339474949,281269.4156448697,295332.8864271132,310099.5307484688,325604.5072858923,341884.7326501869,358978.9692826963
681,150340.14500000002,157857.15225,165750.00986250004,174037.51035562504,182739.3858734063,191876.35516707663,201470.17292543047,211543.681571702,222120.8656502871,233226.90893280148,244888.25437944155,257132.66709841363,269989.30045333435,283488.7654760011,297663.20374980115,312546.36393729126,328173.68213415577,344582.3662408636,361811.48455290677,379902.0587805521
682,153755.092,161442.84660000002,169514.98893000002,177990.73837650003,186890.27529532503,196234.7890600913,206046.5285130959,216348.85493875068,227166.29768568822,238524.61256997264,250450.84319847127,262973.3853583948,276122.0546263146,289928.1573576304,304424.5652255119,319645.79348678753,335628.0831611269,352409.48731918324,370029.96168514236,388531.45976939955
683,168085.10100000005,176489.35605000006,185313.82385250006,194579.5150451251,204308.49079738135,214523.91533725045,225250.11110411296,236512.61665931862,248338.24749228457,260755.1598668988,273792.91786024376,287482.56375325593,301856.69194091874,316949.5265379647,332797.00286486297,349436.8530081062,366908.6956585114,385254.130441437,404516.83696350886,424742.67881168437
684,169135.53500000003,177592.31175000005,186471.92733750003,195795.52370437505,205585.29988959382,215864.56488407354,226657.79312827723,237990.68278469107,249890.21692392565,262384.72777012194,275503.964158628,289279.16236655944,303743.12048488745,318930.2765091318,334876.79033458844,351620.6298513179,369201.6613438838,387661.744411078,407044.8316316319,427397.07321321353
685,172158.39000000004,180766.30950000006,189804.62497500004,199294.85622375007,209259.5990349376,219722.5789866845,230708.70793601873,242244.14333281966,254356.35049946065,267074.1680244337,280427.8764256554,294449.27024693816,309171.73375928507,324630.32044724934,340861.83646961185,357904.92829309247,375800.17470774706,394590.1834431345,414319.69261529116,435035.6772460558
686,186872.47500000006,196216.09875000006,206026.90368750007,216328.2488718751,227144.66131546887,238501.89438124234,250426.98910030446,262948.3385553197,276095.7554830857,289900.54325724,304395.570420102,319615.3489411071,335596.1163881625,352375.9222075706,369994.71831794915,388494.4542338467,407919.17694553896,428315.13579281594,449730.8925824567,472217.43721157964
687,179410.13900000002,188380.64595000003,197799.67824750004,207689.66215987506,218074.14526786882,228977.8525312623,240426.7451578254,252448.0824157167,265070.48653650255,278324.01086332765,292240.211406494,306852.22197681875,322194.8330756597,338304.5747294427,355219.8034659149,372980.79363921063,391629.8333211712,411211.3249872298,431771.8912365912,453360.48579842085
688,169843.54700000002,178335.72435000003,187252.51056750002,196615.13609587506,206445.8929006688,216768.18754570227,227606.5969229874,238986.92676913677,250936.27310759362,263483.0867629733,276657.24110112194,290490.1031561781,305014.60831398703,320265.3387296864,336278.6056661707,353092.53594947926,370747.1627469532,389284.52088430093,408748.74692851596,429186.1842749418
689,164892.08400000003,173136.68820000003,181793.52261000004,190883.19874050005,200427.35867752507,210448.72661140136,220971.16294197142,232019.72108907,243620.7071435235,255801.74250069968,268591.82962573465,282021.4211070214,296122.4921623725,310928.6167704912,326475.0476090157,342798.79998946656,359938.73998893984,377935.6769883869,396832.4608378062,416674.08387969655
690,163328.17600000004,171494.58480000004,180069.31404000006,189072.77974200007,198526.41872910009,208452.7396655551,218875.37664883287,229819.14548127452,241310.10275533824,253375.60789310516,266044.38828776043,279346.60770214844,293313.9380872559,307979.6349916187,323378.6167411997,339547.54757825966,356524.92495717265,374351.1712050313,393068.7297652828,412722.16625354707
691,167479.58899999995,175853.56844999996,184646.24687249996,193878.55921612497,203572.48717693123,213751.1115357778,224438.6671125667,235660.60046819504,247443.6304916048,259815.81201618505,272806.6026169943,286446.932747844,300769.27938523627,315807.74335449806,331598.130522223,348178.0370483342,365586.9389007509,383866.2858457884,403059.60013807786,423212.5801449818
692,189474.437,198948.15885,208895.5667925,219340.34513212502,230307.3623887313,241822.73050816788,253913.8670335763,266609.5603852551,279940.03840451787,293937.0403247438,308633.89234098094,324065.58695803,340268.86630593153,357282.30962122814,375146.4251022896,393903.7463574041,413598.93367527425,434278.880359038,455992.8243769899,478792.4655958395
693,165554.80599999998,173832.5463,182524.17361499998,191650.38229575,201232.9014105375,211294.5464810644,221859.27380511764,232952.23749537353,244599.8493701422,256829.84183864933,269671.3339305818,283154.9006271109,297312.64565846644,312178.2779413898,327787.19183845934,344176.5514303823,361385.37900190137,379454.6479519965,398427.3803495963,418348.7493670762
694,174997.70699999997,183747.59234999996,192934.97196749997,202581.72056587497,212710.80659416874,223346.3469238772,234513.66427007108,246239.34748357465,258551.31485775337,271478.8806006411,285052.8246306731,299305.46586220677,314270.73915531713,329984.276113083,346483.4899187372,363807.66441467404,381998.0476354077,401097.95001717814,421152.8475180371,442210.489893939
695,168141.56,176548.638,185376.0699,194644.87339500003,204377.11706475003,214595.97291798756,225325.77156388696,236592.0601420813,248421.66314918536,260842.74630664464,273884.8836219769,287579.1278030757,301958.08419322956,317055.98840289103,332908.7878230356,349554.22721418744,367031.9385748967,385383.53550364164,404652.7122788237,424885.34789276496
696,106902.758,112247.8959,117860.290695,123753.30522975001,129940.97049123753,136438.01901579942,143259.9199665894,150422.91596491885,157944.06176316482,165841.26485132307,174133.3280938892,182839.99449858366,191981.99422351288,201581.09393468854,211660.14863142298,222243.15606299415,233355.3138661438,245023.07955945103,257274.23353742357,270137.9452142948
697,91282.184,95846.2932,100638.60786,105670.538253,110954.06516565001,116501.76842393253,122326.85684512915,128443.19968738561,134865.3596717549,141608.62765534266,148689.0590381098,156123.51199001528,163929.68758951605,172126.17196899187,180732.48056744147,189769.10459581355,199257.55982560423,209220.43781688446,219681.45970772867,230665.53269311515
698,97987.25,102886.6125,108030.943125,113432.49028125001,119104.11479531252,125059.32053507816,131312.28656183206,137877.90088992368,144771.79593441988,152010.38573114085,159610.9050176979,167591.45026858282,175971.02278201198,184769.57392111258,194008.05261716823,203708.45524802664,213893.87801042796,224588.57191094937,235818.00050649684,247608.9005318217
699,100626.165,105657.47325,110940.3469125,116487.364258125,122311.73247103127,128427.31909458284,134848.685049312,141591.1193017776,148670.67526686648,156104.2090302098,163909.41948172028,172104.8904558063,180710.13497859664,189745.6417275265,199232.92381390283,209194.57000459798,219654.29850482786,230637.0134300693,242168.86410157272,254277.3073066514
700,101922.185,107018.29425,112369.20896250001,117987.669410625,123887.05288115627,130081.4055252141,136585.4758014748,143414.74959154855,150585.48707112597,158114.76142468228,166020.4994959164,174321.52447071223,183037.60069424784,192189.48072896025,201798.95476540827,211888.90250367872,222483.34762886263,233607.51501030577,245287.89076082106,257552.28529886215
701,101998.15800000002,107098.06590000003,112452.96919500003,118075.61765475004,123979.39853748755,130178.36846436195,136687.28688758003,143521.65123195905,150697.733793557,158232.62048323487,166144.2515073966,174451.46408276644,183174.0372869048,192332.73915125002,201949.37610881255,212046.8449142532,222649.18715996583,233781.64651796414,245470.72884386234,257744.2652860555
702,115260.225,121023.23625000002,127074.39806250001,133428.11796562502,140099.52386390627,147104.5000571016,154459.7250599567,162182.71131295455,170291.84687860226,178806.43922253238,187746.761183659,197134.09924284197,206990.80420498407,217340.3444152333,228207.36163599498,239617.72971779475,251598.61620368445,264178.5470138687,277387.47436456213,291256.84808279027
703,117114.18299999999,122969.89215,129118.38675749999,135574.306095375,142353.02140014377,149470.67247015095,156944.20609365852,164791.41639834145,173030.98721825852,181682.53657917146,190766.66340813003,200304.99657853655,210320.2464074634,220836.25872783657,231878.07166422842,243471.97524743984,255645.57400981183,268427.85271030245,281849.24534581753,295941.70761310845
704,140210.179,147220.68795000002,154581.7223475,162310.808464875,170426.34888811878,178947.66633252474,187895.04964915098,197289.80213160854,207154.29223818897,217512.00685009843,228387.60719260335,239806.98755223354,251797.33692984522,264387.2037763375,277606.5639651544,291486.8921634121,306061.2367715827,321364.2986101619,337432.51354067,354304.13921770355
705,162015.10799999998,170115.86339999997,178621.65657,187552.7393985,196930.376368425,206776.8951868463,217115.7399461886,227971.52694349803,239370.10329067294,251338.6084552066,263905.53887796693,277100.8158218653,290955.8566129586,305503.6494436065,320778.8319157869,336817.77351157623,353658.662187155,371341.5952965128,389908.6750613384,409404.1088144054
706,159415.091,167385.84555,175755.1378275,184542.894718875,193770.03945481876,203458.5414275597,213631.46849893773,224313.04192388462,235528.69402007884,247305.1287210828,259670.38515713695,272653.90441499377,286286.59963574354,300600.9296175307,315630.97609840723,331412.52490332763,347983.151148494,365382.3087059187,383651.42414121464,402833.99534827546
707,165565.09599999996,173843.35079999996,182535.51833999995,191662.29425699997,201245.40896985,211307.6794183425,221873.06338925965,232966.71655872263,244615.05238665876,256845.80500599172,269688.0952562913,283172.50001910585,297331.1250200612,312197.68127106427,327807.5653346175,344197.94360134844,361407.8407814158,379478.23282048665,398452.14446151094,418374.7516845866
708,170259.62500000003,178772.60625000004,187711.23656250004,197096.79839062504,206951.63831015633,217299.22022566415,228164.18123694736,239572.39029879475,251551.0098137345,264128.56030442123,277334.98831964226,291201.7377356244,305761.82462240563,321049.915853526,337102.41164620226,353957.5322285124,371655.408839938,390238.1792819349,409750.08824603166,430237.59265833336
709,161947.302,170044.6671,178546.900455,187474.24547775002,196847.95775163753,206690.35563921943,217024.8734211804,227876.11709223944,239269.9229468514,251233.419094194,263795.09004890366,276984.8445513489,290834.08677891636,305375.79111786216,320644.5806737553,336676.8097074431,353510.6501928152,371186.182702456,389745.4918375788,409232.7664294578
710,183680.622,192864.65310000003,202507.885755,212633.28004275003,223264.94404488755,234428.19124713194,246149.60080948856,258457.08084996298,271379.9348924611,284948.9316370842,299196.3782189384,314156.1971298854,329864.0069863796,346357.20733569865,363675.0677024836,381858.8210876078,400951.76214198815,420999.3502490876,442049.317761542,464151.78364961914
711,181098.318,190153.23390000002,199660.895595,209643.94037475003,220126.13739348753,231132.44426316195,242689.06647632003,254823.51980013604,267564.69579014287,280942.93057965,294990.0771086325,309739.58096406417,325226.5600122674,341487.88801288075,358562.28241352487,376490.3965342011,395314.9163609111,415080.6621789567,435834.6952879045,457626.43005229987
712,175718.47299999994,184504.39664999995,193729.61648249993,203416.09730662496,213586.90217195623,224266.24728055406,235479.55964458175,247253.53762681084,259616.2145081514,272597.02523355896,286226.87649523694,300538.2203199988,315565.13133599877,331343.3879027987,347910.5572979387,365306.08516283566,383571.3894209774,402749.9588920263,422887.45683662756,444031.82967845903
713,170865.099,179408.35395,188378.7716475,197797.710229875,207687.59574136877,218071.97552843724,228975.5743048591,240424.35302010205,252445.57067110715,265067.84920466255,278321.2416648957,292237.30374814046,306849.1689355475,322191.6273823249,338301.20875144115,355216.2691890133,372977.0826484639,391625.93678088713,411207.23361993144,431767.5953009281
714,162926.27300000007,171072.58665000007,179626.21598250009,188607.5267816251,198037.90312070638,207939.79827674173,218336.7881905788,229253.62760010775,240716.30898011316,252752.12442911882,265389.7306505747,278659.2171831035,292592.1780422587,307221.78694437165,322582.8762915903,338712.0201061698,355647.62111147825,373430.0021670522,392101.5022754048,411706.57738917513
715,168785.631,177224.91255,186086.1581775,195390.466086375,205159.98939069378,215417.98886022848,226188.88830323992,237498.3327184019,249373.24935432203,261841.91182203812,274934.00741314003,288680.70778379706,303114.74317298696,318270.48033163627,334184.00434821815,350893.2045656291,368437.86479391047,386859.75803360605,406202.74593528634,426512.88323205075
716,186418.42399999997,195739.34519999998,205526.31246,215802.628083,226592.75948715,237922.39746150753,249818.51733458292,262309.44320131204,275424.91536137764,289196.1611294466,303655.96918591886,318838.76764521486,334780.70602747565,351519.7413288494,369095.7283952919,387550.5148150565,406928.04055580933,427274.4425835998,448638.1647127798,471070.0729484189
717,166201.552,174511.62960000001,183237.21108,192399.07163400002,202019.02521570004,212119.97647648506,222725.9753003093,233862.27406532477,245555.38776859103,257833.15715702059,270724.8150148716,284261.0557656152,298474.108553896,313397.8139815908,329067.7046806704,345521.0899147039,362797.14441043907,380937.0016309611,399983.8517125091,419983.0442981346
718,160111.96900000004,168117.56745000006,176523.44582250004,185349.61811362507,194617.09901930633,204347.95397027166,214565.35166878527,225293.61925222454,236558.30021483576,248386.21522557756,260805.52598685643,273845.8022861993,287538.0924005093,301914.9970205347,317010.7468715615,332861.2842151396,349504.34842589655,366979.5658471914,385328.54413955094,404594.97134652856
719,156614.94400000002,164445.69120000003,172667.97576000003,181301.37454800005,190366.44327540006,199884.7654391701,209879.00371112858,220372.953896685,231391.60159151928,242961.18167109526,255109.24075465,267864.7027923825,281257.93793200166,295320.8348286018,310086.87657003186,325591.2203985335,341870.78141846013,358964.3204893832,376912.53651385236,395758.163339545
720,97776.12899999999,102664.93544999999,107798.18222249999,113188.091333625,118847.49590030625,124789.87069532157,131029.36423008767,137580.83244159204,144459.87406367165,151682.86776685526,159267.011155198,167230.3617129579,175591.87979860583,184371.47378853612,193590.04747796294,203269.5498518611,213433.02734445414,224104.67871167688,235309.9126472607,247075.40827962378
721,88740.928,93177.9744,97836.87312,102728.71677600002,107865.15261480003,113258.41024554003,118921.33075781704,124867.3972957079,131110.7671604933,137666.30551851797,144549.62079444385,151777.10183416607,159365.95692587437,167334.2547721681,175700.9675107765,184486.01588631535,193710.3166806311,203395.83251466267,213565.6241403958,224243.90534741562
722,93000.353,97650.37065000001,102532.8891825,107659.53364162502,113042.51032370627,118694.6358398916,124629.36763188618,130860.8360134805,137403.87781415452,144274.07170486226,151487.77529010538,159062.16405461065,167015.2722573412,175366.03587020826,184134.33766371867,193341.05454690463,203008.10727424984,213158.51263796235,223816.43826986046,235007.26018335353
723,96483.22,101307.38100000001,106372.75005,111691.38755250002,117275.95693012503,123139.7547766313,129296.74251546286,135761.579641236,142549.65862329782,149677.1415544627,157160.99863218583,165019.04856379514,173270.0009919849,181933.50104158415,191030.17609366338,200581.68489834658,210610.76914326387,221141.3076004271,232198.37298044845,243808.29162947088
724,112281.17899999999,117895.23795,123789.99984749999,129979.499839875,136478.47483186875,143302.3985734622,150467.51850213532,157990.8944272421,165890.4391486042,174184.96110603443,182894.20916133616,192038.91961940296,201640.86560037313,211722.9088803918,222309.0543244114,233424.507040632,245095.73239266354,257350.51901229678,270218.0449629116,283728.94721105724
725,119742.13100000001,125729.23755000002,132015.69942750002,138616.48439887504,145547.3086188188,152824.67404975975,160465.90775224773,168489.20313986012,176913.66329685313,185759.3464616958,195047.3137847806,204799.67947401962,215039.6634477206,225791.64662010665,237081.22895111202,248935.29039866762,261382.054918601,274451.1576645311,288173.71554775763,302582.40132514556
726,129705.13100000001,136190.38755,142999.9069275,150149.90227387502,157657.39738756878,165540.26725694723,173817.28061979462,182508.14465078435,191633.55188332355,201215.22947748975,211275.99095136425,221839.79049893247,232931.7800238791,244578.36902507307,256807.28747632675,269647.6518501431,283130.0344426502,297286.53616478277,312150.8629730219,327758.40612167306
727,137963.199,144861.35895,152104.4268975,159709.648242375,167695.13065449378,176079.88718721847,184883.88154657942,194128.07562390837,203834.4794051038,214026.203375359,224727.51354412694,235963.88922133332,247762.0836824,260150.18786652002,273157.697259846,286815.58212283836,301156.36122898024,316214.1792904293,332024.88825495075,348626.1326676983
728,148214.28999999998,155625.00449999998,163406.25472499998,171576.56746125,180155.3958343125,189163.16562602815,198621.32390732956,208552.39010269605,218980.00960783084,229929.0100882224,241425.46059263352,253496.73362226522,266171.5703033785,279480.14881854743,293454.1562594748,308126.8640724486,323533.207276071,339709.8676398746,356695.3610218683,374530.12907296175
729,159015.12500000003,166965.88125000003,175314.17531250004,184079.88407812506,193283.87828203134,202948.0721961329,213095.47580593955,223750.24959623654,234937.76207604838,246684.6501798508,259018.88268884333,271969.8268232855,285568.3181644498,299846.7340726723,314839.070776306,330581.0243151213,347110.07553087734,364465.5793074212,382688.85827279225,401823.30118643196
730,165040.058,173292.0609,181956.663945,191054.49714225,200607.22199936252,210637.58309933066,221169.46225429722,232227.93536701208,243839.3321353627,256031.29874213084,268832.8636792374,282274.50686319923,296388.2322063592,311207.6438166772,326768.02600751113,343106.4273078867,360261.748673281,378274.83610694506,397188.5779122923,417048.006807907
731,173755.05399999997,182442.8067,191564.947035,201143.19438675,211200.3541060875,221760.3718113919,232848.39040196151,244490.8099220596,256715.35041816256,269551.1179390707,283028.67383602425,297180.10752782546,312039.11290421674,327641.0685494276,344023.12197689904,361224.278075744,379285.4919795312,398249.7665785078,418162.2549074331,439070.3676528049
732,172715.76999999996,181351.55849999996,190419.13642499998,199940.09324624998,209937.0979085625,220433.95280399063,231455.65044419016,243028.43296639968,255179.8546147197,267938.84734545567,281335.78971272847,295402.57919836487,310172.70815828315,325681.3435661973,341965.4107445072,359063.6812817326,377016.8653458192,395867.7086131102,415661.0940437657,436444.14874595404
733,177595.363,186475.13115000003,195798.88770750002,205588.83209287503,215868.2736975188,226661.68738239477,237994.77175151452,249894.51033909025,262389.23585604475,275508.697648847,289284.13253128936,303748.33915785386,318935.75611574657,334882.5439215339,351626.67111761065,369208.0046734912,387668.4049071657,407051.82515252405,427404.41641015024,448774.6372306578
734,187378.50699999995,196747.43234999996,206584.80396749996,216914.04416587498,227759.74637416872,239147.7336928772,251105.12037752106,263660.3763963971,276843.395216217,290685.5649770278,305219.84322587925,320480.8353871732,336504.8771565319,353330.12101435853,370996.6270650765,389546.4584183303,409023.7813392468,429474.9704062092,450948.7189265196,473496.1548728457
735,180983.309,190032.47445,199534.0981725,209510.80308112502,219986.3432351813,230985.6603969404,242534.94341678743,254661.6905876268,267394.77511700813,280764.51387285854,294802.73956650146,309542.87654482655,325020.0203720679,341271.0213906713,358334.57246020494,376251.3010832152,395063.86613737594,414817.0594442448,435557.91241645697,457335.80803727993
736,160696.533,168731.35965,177167.9276325,186026.324014125,195327.64021483128,205094.02222557287,215348.72333685152,226116.1595036941,237421.9674788788,249293.06585282277,261757.7191454639,274845.6051027371,288587.885357874,303017.27962576767,318168.1436070561,334076.55078740895,350780.37832677935,368319.3972431183,386735.3671052742,406072.13546053803
737,166510.076,174835.5798,183577.35879,192756.22672950002,202394.03806597504,212513.7399692738,223139.4269677375,234296.3983161244,246011.2182319306,258311.77914352715,271227.3681007035,284788.7365057387,299028.17333102564,313979.5819975769,329678.56109745585,346162.48915232864,363470.61360994505,381644.14429044235,400726.35150496446,420762.6690802127
738,165721.078,174007.1319,182707.48849500003,191842.86291975004,201435.00606573754,211506.75636902446,222082.09418747568,233186.19889684947,244845.50884169195,257087.78428377653,269942.1734979654,283439.28217286366,297611.24628150684,312491.8085955822,328116.39902536134,344522.21897662943,361748.32992546086,379835.746421734,398827.53374282067,418768.91042996175
739,166298.841,174613.78305,183344.47220249998,192511.695812625,202137.28060325628,212244.1446334191,222856.35186509005,233999.16945834458,245699.1279312618,257984.0843278249,270883.28854421614,284427.45297142694,298648.82561999833,313581.26690099825,329260.3302460482,345723.3467583507,363009.51409626816,381159.9898010816,400217.9892911357,420228.8887556925
740,172239.31,180851.27550000002,189893.839275,199388.53123875003,209357.95780068752,219825.85569072195,230817.14847525803,242358.00589902094,254475.90619397198,267199.7015036706,280559.6865788541,294587.6709077969,309317.05445318675,324782.90717584605,341022.0525346384,358073.15516137035,375976.8129194388,394775.6535654108,414514.43624368135,435240.1580558655
741,172149.433,180756.90465,189794.7498825,199284.487376625,209248.71174545627,219711.1473327291,230696.70469936557,242231.53993433385,254343.11693105055,267060.27277760307,280413.2864164832,294433.95073730743,309155.6482741728,324613.4306878815,340844.1022222756,357886.3073333894,375780.6227000588,394569.6538350618,414298.1365268149,435013.04335315566
742,152631.11600000007,160262.67180000007,168275.80539000008,176689.5956595001,185524.07544247512,194800.27921459888,204540.29317532884,214767.3078340953,225505.67322580007,236780.95688709005,248620.00473144455,261051.00496801682,274103.55521641765,287808.73297723854,302199.1696261005,317309.12810740556,333174.5845127758,349833.31373841467,367324.97942533536,385691.2283966022
743,131115.03699999995,137670.78884999995,144554.32829249997,151782.04470712497,159371.14694248122,167339.7042896053,175706.68950408557,184492.02397928986,193716.62517825435,203402.45643716707,213572.57925902543,224251.2082219767,235463.76863307555,247236.95706472936,259598.80491796584,272578.74516386417,286207.6824220573,300518.06654316024,315543.96987031825,331321.1683638342
744,97901.72799999999,102796.81439999999,107936.65512,113333.487876,119000.16226980001,124950.17038329002,131197.67890245453,137757.56284757724,144645.4409899561,151877.71303945393,159471.59869142663,167445.17862599797,175817.43755729788,184608.30943516278,193838.72490692095,203530.661152267,213707.1942098803,224392.55392037437,235612.18161639306,247392.79069721277
745,81370.17099999999,85438.67954999999,89710.61352749998,94196.144203875,98905.95141406875,103851.2489847722,109043.81143401081,114496.00200571136,120220.80210599693,126231.84221129678,132543.43432186163,139170.6060379547,146129.13633985244,153435.59315684508,161107.37281468735,169162.74145542172,177620.87852819278,186501.92245460246,195827.01857733258,205618.36950619923
746,93755.33499999998,98443.10174999999,103365.25683749998,108533.51967937498,113960.19566334375,119658.20544651094,125641.11571883649,131923.17150477832,138519.33008001724,145445.2965840181,152717.561413219,160353.43948387998,168371.11145807398,176789.6670309777,185629.1503825266,194910.60790165293,204656.13829673556,214888.94521157237,225633.39247215097,236915.06209575856
747,94599.16800000002,99329.12640000002,104295.58272000002,109510.36185600003,114985.87994880005,120735.17394624006,126771.93264355206,133110.52927572967,139766.05573951616,146754.35852649197,154092.07645281657,161796.68027545742,169886.51428923028,178380.84000369182,187299.8820038764,196664.87610407025,206498.11990927375,216823.02590473744,227664.1771999743,239047.38605997307
748,105402.14299999998,110672.25014999999,116205.86265749998,122016.15579037499,128116.96357989375,134522.81175888845,141248.95234683287,148311.39996417452,155726.96996238324,163513.31846050243,171688.98438352754,180273.43360270394,189287.10528283915,198751.4605469811,208689.03357433018,219123.4852530467,230079.65951569902,241583.642491484,253662.82461605818,266345.96584686113
749,108463.173,113886.33165,119580.6482325,125559.68064412501,131837.66467633127,138429.54791014784,145351.02530565523,152618.576570938,160249.50539948491,168261.98066945915,176675.07970293213,185508.83368807874,194784.2753724827,204523.48914110684,214749.66359816218,225487.1467780703,236761.5041169738,248599.57932282254,261029.55828896363,274081.0362034119
750,135721.094,142507.14870000002,149632.50613500003,157114.13144175004,164969.83801383755,173218.32991452943,181879.2464102559,190973.2087307687,200521.86916730716,210547.96262567252,221075.36075695616,232129.12879480395,243735.58523454418,255922.36449627142,268718.482721085,282154.40685713926,296262.1271999962,311075.23355999606,326628.9952379958,342960.4449998957
751,137514.09900000002,144389.80395000003,151609.2941475,159189.75885487505,167149.2467976188,175506.70913749977,184282.04459437475,193496.1468240935,203170.95416529817,213329.50187356307,223995.97696724124,235195.77581560332,246955.5646063835,259303.34283670268,272268.50997853786,285881.93547746475,300176.03225133795,315184.8338639049,330944.0755571001,347491.2793349552
752,148620.27100000007,156051.28455000007,163853.84877750007,172046.5412163751,180648.86827719386,189681.31169105356,199165.37727560627,209123.64613938658,219579.8284463559,230558.81986867372,242086.7608621074,254191.09890521277,266900.65385047346,280245.68654299714,294257.970870147,308970.8694136544,324419.41288433707,340640.38352855394,357672.4027049816,375556.0228402308
753,143495.17299999998,150669.93164999998,158203.42823249998,166113.599644125,174419.27962633126,183140.24360764783,192297.25578803025,201912.11857743174,212007.72450630335,222608.1107316185,233738.51626819946,245425.44208160942,257696.71418568993,270581.54989497445,284110.6273897232,298316.1587592094,313231.96669716976,328893.5650320283,345338.2432836297,362605.15544781124
754,163675.097,171858.85185,180451.79444250002,189474.38416462502,198948.1033728563,208895.50854149912,219340.2839685741,230307.2981670028,241822.66307535296,253913.7962291206,266609.48604057665,279939.9603426055,293936.9583597358,308633.8062777226,324065.49659160874,340268.7714211892,357282.2099922486,375146.3204918611,393903.6365164541,413598.8183422769
755,162215.151,170325.90855000002,178842.20397750003,187784.31417637505,197173.5298851938,207032.2063794535,217383.8166984262,228253.0075333475,239665.65791001488,251648.94080551565,264231.3878457914,277442.957238081,291315.1050999851,305880.86035498435,321174.9033727336,337233.6485413703,354095.33096843876,371800.09751686075,390390.10239270376,409909.607512339
756,172088.727,180693.16335000002,189727.8215175,199214.21259337504,209174.9232230438,219633.66938419602,230615.3528534058,242146.12049607612,254253.42652087993,266966.0978469239,280314.4027392701,294330.12287623365,309046.62902004534,324498.96047104767,340723.90849460004,357760.1039193301,375648.10911529657,394430.5145710614,414152.0402996145,434859.6423145953
757,192296.31,201911.1255,212006.681775,222607.01586375,233737.36665693755,245424.23498978445,257695.44673927367,270580.21907623735,284109.2300300492,298314.6915315517,313230.42610812926,328891.9474135358,345336.5447842126,362603.37202342326,380733.54062459443,399770.2176558242,419758.72853861534,440746.66496554617,462783.9982138234,485923.1981245147
758,196369.42700000003,206187.89835000003,216497.29326750003,227322.15793087505,238688.26582741883,250622.6791187898,263153.8130747293,276311.50372846576,290127.0789148891,304633.43286063353,319865.1045036652,335858.35972884845,352651.2777152909,370283.84160105546,388798.03368110827,408237.9353651637,428649.83213342185,450082.32374009304,472586.43992709764,496215.7619234526
759,193589.008,203268.4584,213431.88132000001,224103.47538600003,235308.64915530005,247074.08161306506,259427.78569371832,272399.17497840425,286019.1337273245,300320.0904136907,315336.09493437526,331102.89968109404,347658.0446651488,365040.9468984062,383292.99424332654,402457.6439554929,422580.5261532675,443709.55246093095,465895.03008397744,489189.7815881764
760,171210.425,179770.94625,188759.4935625,198197.46824062502,208107.34165265627,218512.7087352891,229438.34417205356,240910.26138065624,252955.77444968908,265603.5631721735,278883.7413307822,292827.9283973213,307469.32481718744,322842.7910580468,338984.9306109492,355934.1771414967,373730.88599857147,392417.43029850005,412038.3018134251,432640.21690409636
761,169100.083,177555.08715000004,186432.8415075,195754.48358287505,205542.2077620188,215819.31815011977,226610.28405762577,237940.79826050706,249837.83817353242,262329.73008220905,275446.2165863195,289218.5274156355,303679.45378641726,318863.4264757382,334806.5977995251,351546.9276895014,369124.2740739764,387580.48777767527,406959.512166559,427307.48777488706
762,168386.116,176805.4218,185645.69289,194927.97753450004,204674.37641122506,214908.0952317863,225653.49999337565,236936.17499304443,248782.98374269667,261222.1329298315,274283.2395763231,287997.4015551392,302397.2716328962,317517.13521454105,333392.9919752681,350062.64157403156,367565.7736527331,385944.0623353698,405241.26545213826,425503.32872474525
763,166764.569,175102.79744999998,183857.9373225,193050.834188625,202703.37589805629,212838.5446929591,223480.47192760708,234654.49552398743,246387.2203001868,258706.58131519615,271641.91038095596,285224.0059000038,299485.206195004,314459.4665047542,330182.43982999196,346691.5618214916,364026.1399125661,382227.44690819446,401338.81925360416,421405.7602162844
764,173045.57,181697.84850000002,190782.74092500002,200321.87797125004,210337.97186981255,220854.8704633032,231897.61398646835,243492.49468579178,255667.11942008138,268450.47539108543,281872.9991606397,295966.6491186717,310764.98157460534,326303.23065333563,342618.39218600246,359749.3117953026,377736.77738506766,396623.6162543211,416454.79706703714,437277.53692038904
765,172516.56599999993,181142.39429999993,190199.51401499994,199709.48971574995,209694.96420153746,220179.71241161434,231188.69803219507,242748.13293380482,254885.53958049507,267629.81655951985,281011.3073874958,295061.87275687064,309814.9663947142,325305.71471444995,341571.00045017246,358649.5504726811,376582.0279963151,395411.1293961309,415181.68586593744,435940.7701592344
766,155171.01400000005,162929.56470000008,171076.04293500006,179629.84508175007,188611.3373358376,198041.9042026295,207943.99941276098,218341.19938339904,229258.259352569,240721.17232019745,252757.2309362073,265395.0924830177,278664.84710716864,292598.0894625271,307227.9939356534,322589.3936324361,338718.8633140579,355654.80647976085,373437.5468037489,392109.42414393637
