Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032
117,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
118,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
119,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
120,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
121,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
122,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
123,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
124,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
125,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
126,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
127,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
128,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
129,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
130,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
131,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
132,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
133,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
134,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
135,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
136,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
137,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
138,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
139,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
140,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
141,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
142,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
143,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
144,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
145,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
146,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
147,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
148,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
149,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
150,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
151,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
152,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
153,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
154,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
155,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
156,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
157,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
158,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
159,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
160,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
161,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
162,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
163,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
164,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
165,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
166,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
167,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
168,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
169,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
170,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
171,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
172,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
173,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
174,470.7500183333333,470.7500183333333,470.7500183333333,470.7500183333333,470.7500183333333,470.7500183333333,470.7500183333333,470.7500183333333,470.7500183333333,470.7500183333333
175,945.7269966666667,945.7269966666667,945.7269966666667,945.7269966666667,945.7269966666667,945.7269966666667,945.7269966666667,945.7269966666667,945.7269966666667,945.7269966666667
176,3145.846214999998,3145.846214999998,3145.846214999998,3145.846214999998,3145.846214999998,3145.846214999998,3145.846214999998,3145.846214999998,3145.846214999998,3145.846214999998
177,2974.372748333331,2974.372748333331,2974.372748333331,2974.372748333331,2974.372748333331,2974.372748333331,2974.372748333331,2974.372748333331,2974.372748333331,2974.372748333331
178,2641.989906666667,2641.989906666667,2641.989906666667,2641.989906666667,2641.989906666667,2641.989906666667,2641.989906666667,2641.989906666667,2641.989906666667,2641.989906666667
179,1897.164773333334,1897.164773333334,1897.164773333334,1897.164773333334,1897.164773333334,1897.164773333334,1897.164773333334,1897.164773333334,1897.164773333334,1897.164773333334
180,1575.681143333333,1575.681143333333,1575.681143333333,1575.681143333333,1575.681143333333,1575.681143333333,1575.681143333333,1575.681143333333,1575.681143333333,1575.681143333333
181,266.6664716666667,266.6664716666667,266.6664716666667,266.6664716666667,266.6664716666667,266.6664716666667,266.6664716666667,266.6664716666667,266.6664716666667,266.6664716666667
182,849.6034750000002,849.6034750000002,849.6034750000002,849.6034750000002,849.6034750000002,849.6034750000002,849.6034750000002,849.6034750000002,849.6034750000002,849.6034750000002
183,3690.94675333333,3690.94675333333,3690.94675333333,3690.94675333333,3690.94675333333,3690.94675333333,3690.94675333333,3690.94675333333,3690.94675333333,3690.94675333333
184,4391.053771666663,4391.053771666663,4391.053771666663,4391.053771666663,4391.053771666663,4391.053771666663,4391.053771666663,4391.053771666663,4391.053771666663,4391.053771666663
185,2750.006388333334,2750.006388333334,2750.006388333334,2750.006388333334,2750.006388333334,2750.006388333334,2750.006388333334,2750.006388333334,2750.006388333334,2750.006388333334
186,509.9723716666664,509.9723716666664,509.9723716666664,509.9723716666664,509.9723716666664,509.9723716666664,509.9723716666664,509.9723716666664,509.9723716666664,509.9723716666664
187,417.5000016666667,417.5000016666667,417.5000016666667,417.5000016666667,417.5000016666667,417.5000016666667,417.5000016666667,417.5000016666667,417.5000016666667,417.5000016666667
188,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
189,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
190,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
191,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
192,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
193,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
194,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
195,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
196,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
197,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
198,479.50006,479.50006,479.50006,479.50006,479.50006,479.50006,479.50006,479.50006,479.50006,479.50006
199,1013.070353333334,1013.070353333334,1013.070353333334,1013.070353333334,1013.070353333334,1013.070353333334,1013.070353333334,1013.070353333334,1013.070353333334,1013.070353333334
200,2553.769256666669,2553.769256666669,2553.769256666669,2553.769256666669,2553.769256666669,2553.769256666669,2553.769256666669,2553.769256666669,2553.769256666669,2553.769256666669
201,2485.730961666667,2485.730961666667,2485.730961666667,2485.730961666667,2485.730961666667,2485.730961666667,2485.730961666667,2485.730961666667,2485.730961666667,2485.730961666667
202,2220.093606666668,2220.093606666668,2220.093606666668,2220.093606666668,2220.093606666668,2220.093606666668,2220.093606666668,2220.093606666668,2220.093606666668,2220.093606666668
203,1733.813846666668,1733.813846666668,1733.813846666668,1733.813846666668,1733.813846666668,1733.813846666668,1733.813846666668,1733.813846666668,1733.813846666668,1733.813846666668
204,2048.288050000001,2048.288050000001,2048.288050000001,2048.288050000001,2048.288050000001,2048.288050000001,2048.288050000001,2048.288050000001,2048.288050000001,2048.288050000001
205,644.4829216666667,644.4829216666667,644.4829216666667,644.4829216666667,644.4829216666667,644.4829216666667,644.4829216666667,644.4829216666667,644.4829216666667,644.4829216666667
206,667.5639550000002,667.5639550000002,667.5639550000002,667.5639550000002,667.5639550000002,667.5639550000002,667.5639550000002,667.5639550000002,667.5639550000002,667.5639550000002
207,3317.273714999998,3317.273714999998,3317.273714999998,3317.273714999998,3317.273714999998,3317.273714999998,3317.273714999998,3317.273714999998,3317.273714999998,3317.273714999998
208,4816.888466666664,4816.888466666664,4816.888466666664,4816.888466666664,4816.888466666664,4816.888466666664,4816.888466666664,4816.888466666664,4816.888466666664,4816.888466666664
209,3314.426238333332,3314.426238333332,3314.426238333332,3314.426238333332,3314.426238333332,3314.426238333332,3314.426238333332,3314.426238333332,3314.426238333332,3314.426238333332
210,998.0391866666671,998.0391866666671,998.0391866666671,998.0391866666671,998.0391866666671,998.0391866666671,998.0391866666671,998.0391866666671,998.0391866666671,998.0391866666671
211,414.9250416666667,414.9250416666667,414.9250416666667,414.9250416666667,414.9250416666667,414.9250416666667,414.9250416666667,414.9250416666667,414.9250416666667,414.9250416666667
212,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
213,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
214,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
215,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
216,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
217,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
218,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
219,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
220,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
221,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0
222,503.2500099999999,503.2500099999999,503.2500099999999,503.2500099999999,503.2500099999999,503.2500099999999,503.2500099999999,503.2500099999999,503.2500099999999,503.2500099999999
223,1051.985313333333,1051.985313333333,1051.985313333333,1051.985313333333,1051.985313333333,1051.985313333333,1051.985313333333,1051.985313333333,1051.985313333333,1051.985313333333
224,3530.360528333332,3530.360528333332,3530.360528333332,3530.360528333332,3530.360528333332,3530.360528333332,3530.360528333332,3530.360528333332,3530.360528333332,3530.360528333332
225,3172.615533333331,3172.615533333331,3172.615533333331,3172.615533333331,3172.615533333331,3172.615533333331,3172.615533333331,3172.615533333331,3172.615533333331,3172.615533333331
226,2525.646495000001,2525.646495000001,2525.646495000001,2525.646495000001,2525.646495000001,2525.646495000001,2525.646495000001,2525.646495000001,2525.646495000001,2525.646495000001
227,1468.576781666668,1468.576781666668,1468.576781666668,1468.576781666668,1468.576781666668,1468.576781666668,1468.576781666668,1468.576781666668,1468.576781666668,1468.576781666668
228,1921.804750000001,1921.804750000001,1921.804750000001,1921.804750000001,1921.804750000001,1921.804750000001,1921.804750000001,1921.804750000001,1921.804750000001,1921.804750000001
229,469.6177333333336,469.6177333333336,469.6177333333336,469.6177333333336,469.6177333333336,469.6177333333336,469.6177333333336,469.6177333333336,469.6177333333336,469.6177333333336
230,635.6555700000002,635.6555700000002,635.6555700000002,635.6555700000002,635.6555700000002,635.6555700000002,635.6555700000002,635.6555700000002,635.6555700000002,635.6555700000002
231,3041.758863333333,3041.758863333333,3041.758863333333,3041.758863333333,3041.758863333333,3041.758863333333,3041.758863333333,3041.758863333333,3041.758863333333,3041.758863333333
