period,scenario,demand,supply_renewable,supply_generator,supply_grid_import,supply_battery_discharge,supply_lost_load,sink_battery_charge,sink_grid_export,balance_lhs,balance_residual
0,scenario_1,17.312,0.0,0.0,0.0,17.312,0.0,0.0,0.0,17.312,0.0
1,scenario_1,25.614,0.0,0.0,0.0,25.614,0.0,0.0,0.0,25.614,0.0
2,scenario_1,29.901,0.0,0.0,0.0,29.901,0.0,0.0,0.0,29.901,0.0
3,scenario_1,38.433,0.0,0.0,0.0,38.433,0.0,0.0,0.0,38.433,0.0
4,scenario_1,53.686,0.0,0.0,0.0,53.686,0.0,0.0,0.0,53.686,0.0
5,scenario_1,66.868,0.0,0.0,0.0,66.868,0.0,0.0,0.0,66.868,0.0
6,scenario_1,10.6,0.3566595386791463,0.0,0.0,10.243340461320853,0.0,0.0,0.0,10.6,0.0
7,scenario_1,222.357,164.08948483182283,0.0,0.0,58.26751516817717,0.0,0.0,0.0,222.357,0.0
8,scenario_1,250.941,250.941,0.0,0.0,0.0,0.0,0.0,0.0,250.941,0.0
9,scenario_1,229.837,229.837,0.0,0.0,0.0,0.0,0.0,0.0,229.837,0.0
10,scenario_1,137.978,532.0609569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,137.97799999999995,-5.684341886080802e-14
11,scenario_1,13.329,407.4119569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,13.329000000000008,7.105427357601002e-15
12,scenario_1,107.116,107.116,0.0,0.0,0.0,0.0,0.0,0.0,107.116,0.0
13,scenario_1,11.53,405.6129569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,11.529999999999973,-2.6645352591003757e-14
14,scenario_1,114.441,298.55611194307187,0.0,0.0,0.0,0.0,184.11511194307184,0.0,114.44100000000003,2.842170943040401e-14
15,scenario_1,107.333,107.333,0.0,0.0,0.0,0.0,0.0,0.0,107.333,0.0
16,scenario_1,131.548,131.548,0.0,0.0,0.0,0.0,0.0,0.0,131.548,0.0
17,scenario_1,177.208,19.98163317917071,0.0,0.0,157.2263668208293,0.0,0.0,0.0,177.208,0.0
18,scenario_1,274.324,0.0,61.3917014289115,0.0,212.9322985710885,0.0,0.0,0.0,274.324,0.0
19,scenario_1,294.662,0.0,58.035543616161846,0.0,236.62645638383813,0.0,0.0,0.0,294.662,0.0
20,scenario_1,258.803,0.0,0.0,0.0,258.803,0.0,0.0,0.0,258.803,0.0
21,scenario_1,158.622,0.0,0.0,0.0,158.622,0.0,0.0,0.0,158.622,0.0
22,scenario_1,68.128,0.0,0.0,0.0,68.128,0.0,0.0,0.0,68.128,0.0
23,scenario_1,25.237,0.0,0.0,0.0,25.237,0.0,0.0,0.0,25.237,0.0
24,scenario_1,21.239,0.0,0.0,0.0,21.239,0.0,0.0,0.0,21.239,0.0
25,scenario_1,24.749,0.0,0.0,0.0,24.749,0.0,0.0,0.0,24.749,0.0
26,scenario_1,3.829,0.0,0.0,0.0,3.829,0.0,0.0,0.0,3.829,0.0
27,scenario_1,45.479,0.0,0.0,0.0,45.479,0.0,0.0,0.0,45.479,0.0
28,scenario_1,69.081,0.0,0.0,0.0,69.081,0.0,0.0,0.0,69.081,0.0
29,scenario_1,84.809,0.0,0.0,0.0,84.809,0.0,0.0,0.0,84.809,0.0
30,scenario_1,108.125,0.03479605255406305,0.0,0.0,108.09020394744594,0.0,0.0,0.0,108.125,0.0
31,scenario_1,205.283,166.85577100987086,0.0,0.0,38.42722899012912,0.0,0.0,0.0,205.283,0.0
32,scenario_1,247.355,247.355,0.0,0.0,0.0,0.0,0.0,0.0,247.355,0.0
33,scenario_1,202.174,285.1388330434942,0.0,0.0,0.0,0.0,82.96483304349414,0.0,202.17400000000004,2.842170943040401e-14
34,scenario_1,130.858,524.9409569565967,0.0,0.0,0.0,0.0,394.0829569565966,0.0,130.85800000000006,5.684341886080802e-14
35,scenario_1,123.012,517.0949569565967,0.0,0.0,0.0,0.0,394.0829569565966,0.0,123.01200000000006,5.684341886080802e-14
36,scenario_1,93.725,487.8079569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,93.72500000000002,2.842170943040401e-14
37,scenario_1,99.017,99.017,0.0,0.0,0.0,0.0,0.0,0.0,99.017,0.0
38,scenario_1,101.375,495.4579569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,101.375,0.0
39,scenario_1,114.014,114.014,0.0,0.0,0.0,0.0,0.0,0.0,114.014,0.0
40,scenario_1,139.898,139.898,0.0,0.0,0.0,0.0,0.0,0.0,139.898,0.0
41,scenario_1,199.673,21.547455544103546,61.3917014289115,0.0,116.73384302698496,0.0,0.0,0.0,199.673,0.0
42,scenario_1,272.177,0.0,61.3917014289115,0.0,210.7852985710885,0.0,0.0,0.0,272.177,0.0
43,scenario_1,301.939,0.0,7.958565017129047,0.0,293.980434982871,0.0,0.0,0.0,301.939,0.0
44,scenario_1,224.756,0.0,61.3917014289115,0.0,163.3642985710885,0.0,0.0,0.0,224.75600000000003,2.842170943040401e-14
45,scenario_1,156.296,0.0,0.0,0.0,156.296,0.0,0.0,0.0,156.296,0.0
46,scenario_1,81.852,0.0,0.0,0.0,81.852,0.0,0.0,0.0,81.852,0.0
47,scenario_1,37.844,0.0,0.0,0.0,37.844,0.0,0.0,0.0,37.844,0.0
48,scenario_1,3.195,0.0,0.0,0.0,3.195,0.0,0.0,0.0,3.195,0.0
49,scenario_1,42.895,0.0,0.0,0.0,42.895,0.0,0.0,0.0,42.895,0.0
50,scenario_1,43.327,0.0,0.0,0.0,43.327,0.0,0.0,0.0,43.327,0.0
51,scenario_1,54.088,0.0,0.0,0.0,54.088,0.0,0.0,0.0,54.088,0.0
52,scenario_1,59.358,0.0,0.0,0.0,59.358,0.0,0.0,0.0,59.358,0.0
53,scenario_1,103.242,0.0,0.0,0.0,103.242,0.0,0.0,0.0,103.242,0.0
54,scenario_1,148.695,0.0,61.3917014289115,0.0,87.30329857108849,0.0,0.0,0.0,148.695,0.0
55,scenario_1,202.229,81.82291758087928,61.3917014289115,0.0,59.01438099020923,0.0,0.0,0.0,202.22900000000004,2.842170943040401e-14
56,scenario_1,286.691,286.691,0.0,0.0,0.0,0.0,0.0,0.0,286.691,0.0
57,scenario_1,232.383,517.3042143081169,0.0,0.0,0.0,0.0,284.9212143081169,0.0,232.38300000000004,2.842170943040401e-14
58,scenario_1,164.312,164.312,0.0,0.0,0.0,0.0,0.0,0.0,164.312,0.0
59,scenario_1,127.076,521.1589569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,127.07600000000002,2.842170943040401e-14
60,scenario_1,95.396,489.4789569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,95.39600000000002,1.4210854715202004e-14
61,scenario_1,84.245,478.3279569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,84.245,0.0
62,scenario_1,97.763,97.763,0.0,0.0,0.0,0.0,0.0,0.0,97.763,0.0
63,scenario_1,117.283,309.4095756919739,0.0,0.0,0.0,0.0,192.12657569197387,0.0,117.28300000000002,1.4210854715202004e-14
64,scenario_1,137.068,137.068,0.0,0.0,0.0,0.0,0.0,0.0,137.068,0.0
65,scenario_1,187.828,20.912427584991892,0.0,0.0,166.9155724150081,0.0,0.0,0.0,187.828,0.0
66,scenario_1,255.293,0.0,0.0,0.0,255.293,0.0,0.0,0.0,255.293,0.0
67,scenario_1,28.536,0.0,0.0,0.0,28.536,0.0,0.0,0.0,28.536,0.0
68,scenario_1,234.155,0.0,0.0,0.0,234.155,0.0,0.0,0.0,234.155,0.0
69,scenario_1,164.486,0.0,0.0,0.0,164.486,0.0,0.0,0.0,164.486,0.0
70,scenario_1,7.845,0.0,0.0,0.0,7.845,0.0,0.0,0.0,7.845,0.0
71,scenario_1,48.142,0.0,0.0,0.0,48.142,0.0,0.0,0.0,48.142,0.0
72,scenario_1,19.693,0.0,0.0,0.0,19.693,0.0,0.0,0.0,19.693,0.0
73,scenario_1,34.229,0.0,0.0,0.0,34.229,0.0,0.0,0.0,34.229,0.0
74,scenario_1,35.114,0.0,0.0,0.0,35.114,0.0,0.0,0.0,35.114,0.0
75,scenario_1,40.075,0.0,0.0,0.0,40.075,0.0,0.0,0.0,40.075,0.0
76,scenario_1,73.345,0.0,0.0,0.0,73.345,0.0,0.0,0.0,73.345,0.0
77,scenario_1,78.612,0.0,0.0,0.0,78.612,0.0,0.0,0.0,78.612,0.0
78,scenario_1,123.043,0.0,0.0,0.0,123.043,0.0,0.0,0.0,123.043,0.0
79,scenario_1,233.813,93.14033367408828,0.0,0.0,140.6726663259117,0.0,0.0,0.0,233.813,0.0
80,scenario_1,25.688,355.2242015112912,0.0,0.0,0.0,0.0,329.5362015112912,0.0,25.687999999999988,-1.0658141036401503e-14
81,scenario_1,224.759,418.4747260414393,0.0,0.0,0.0,0.0,193.7157260414393,0.0,224.759,0.0
82,scenario_1,177.375,214.4915669563832,0.0,0.0,0.0,0.0,37.116566956383195,0.0,177.375,0.0
83,scenario_1,126.622,333.98991044017424,0.0,0.0,0.0,0.0,207.36791044017423,0.0,126.62200000000001,1.4210854715202004e-14
84,scenario_1,111.965,477.2969225597034,0.0,0.0,0.0,0.0,365.33192255970334,0.0,111.96500000000003,2.842170943040401e-14
85,scenario_1,95.283,295.06182664531616,0.0,0.0,0.0,0.0,199.77882664531614,0.0,95.28300000000002,1.4210854715202004e-14
86,scenario_1,108.568,206.4536788163946,0.0,0.0,0.0,0.0,97.88567881639462,0.0,108.568,0.0
87,scenario_1,131.224,249.7138711542335,0.0,0.0,0.0,0.0,118.4898711542335,0.0,131.224,0.0
88,scenario_1,166.367,207.2278909857225,0.0,0.0,0.0,0.0,40.860890985722506,0.0,166.367,0.0
89,scenario_1,181.851,21.182096992285885,0.0,0.0,160.6689030077141,0.0,0.0,0.0,181.851,0.0
90,scenario_1,244.149,0.0,0.0,0.0,244.149,0.0,0.0,0.0,244.149,0.0
91,scenario_1,282.063,0.0,0.0,0.0,282.063,0.0,0.0,0.0,282.063,0.0
92,scenario_1,246.001,0.0,0.0,0.0,246.001,0.0,0.0,0.0,246.001,0.0
93,scenario_1,14.814,0.0,0.0,0.0,14.814,0.0,0.0,0.0,14.814,0.0
94,scenario_1,73.883,0.0,0.0,0.0,73.883,0.0,0.0,0.0,73.883,0.0
95,scenario_1,41.944,0.0,0.0,0.0,41.944,0.0,0.0,0.0,41.944,0.0
96,scenario_1,20.323,0.0,0.0,0.0,20.323,0.0,0.0,0.0,20.323,0.0
97,scenario_1,25.879,0.0,0.0,0.0,25.879,0.0,0.0,0.0,25.879,0.0
98,scenario_1,40.476,0.0,0.0,0.0,40.476,0.0,0.0,0.0,40.476,0.0
99,scenario_1,44.772,0.0,0.0,0.0,44.772,0.0,0.0,0.0,44.772,0.0
100,scenario_1,56.133,0.0,0.0,0.0,56.133,0.0,0.0,0.0,56.133,0.0
101,scenario_1,77.449,0.0,0.0,0.0,77.449,0.0,0.0,0.0,77.449,0.0
102,scenario_1,131.974,0.0,32.047471964302815,0.0,99.92652803569717,0.0,0.0,0.0,131.974,0.0
103,scenario_1,226.043,141.24587633008045,0.0,0.0,84.79712366991956,0.0,0.0,0.0,226.043,0.0
104,scenario_1,254.839,348.59555349974215,0.0,0.0,0.0,0.0,93.75655349974215,0.0,254.839,0.0
105,scenario_1,233.249,233.249,0.0,0.0,0.0,0.0,0.0,0.0,233.249,0.0
106,scenario_1,152.313,546.3959569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,152.313,0.0
107,scenario_1,119.638,513.7209569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,119.63800000000003,2.842170943040401e-14
108,scenario_1,100.281,494.3639569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,100.281,0.0
109,scenario_1,128.934,468.5208931579466,0.0,0.0,0.0,0.0,339.5868931579466,0.0,128.93400000000003,2.842170943040401e-14
110,scenario_1,106.116,106.116,0.0,0.0,0.0,0.0,0.0,0.0,106.116,0.0
111,scenario_1,139.262,182.96634334240204,0.0,0.0,0.0,0.0,43.70434334240204,0.0,139.262,0.0
112,scenario_1,134.217,134.217,0.0,0.0,0.0,0.0,0.0,0.0,134.217,0.0
113,scenario_1,193.236,15.29286509751071,0.0,0.0,177.94313490248928,0.0,0.0,0.0,193.236,0.0
114,scenario_1,247.928,0.0,61.3917014289115,0.0,186.53629857108848,0.0,0.0,0.0,247.928,0.0
115,scenario_1,287.597,0.0,61.3917014289115,0.0,226.20529857108846,0.0,0.0,0.0,287.597,0.0
116,scenario_1,250.475,0.0,0.0,0.0,250.475,0.0,0.0,0.0,250.475,0.0
117,scenario_1,170.816,0.0,0.0,0.0,170.816,0.0,0.0,0.0,170.816,0.0
118,scenario_1,81.266,0.0,0.0,0.0,81.266,0.0,0.0,0.0,81.266,0.0
119,scenario_1,3.383,0.0,0.0,0.0,3.383,0.0,0.0,0.0,3.383,0.0
120,scenario_1,39.163,0.0,0.0,0.0,39.163,0.0,0.0,0.0,39.163,0.0
121,scenario_1,44.302,0.0,0.0,0.0,44.302,0.0,0.0,0.0,44.302,0.0
122,scenario_1,4.552,0.0,0.0,0.0,4.552,0.0,0.0,0.0,4.552,0.0
123,scenario_1,59.436,0.0,0.0,0.0,59.436,0.0,0.0,0.0,59.436,0.0
124,scenario_1,58.173,0.0,0.0,0.0,58.173,0.0,0.0,0.0,58.173,0.0
125,scenario_1,81.096,0.0,0.0,0.0,81.096,0.0,0.0,0.0,81.096,0.0
126,scenario_1,136.519,0.0,24.477404639384588,0.0,112.04159536061542,0.0,0.0,0.0,136.519,0.0
127,scenario_1,167.983,150.09277269195098,0.0,0.0,17.89022730804902,0.0,0.0,0.0,167.983,0.0
128,scenario_1,176.353,343.24566041955495,0.0,0.0,0.0,0.0,166.89266041955494,0.0,176.353,0.0
129,scenario_1,177.051,487.20612958053573,0.0,0.0,0.0,0.0,310.15512958053574,0.0,177.051,0.0
130,scenario_1,185.291,579.3739569565967,0.0,0.0,0.0,0.0,394.0829569565966,0.0,185.29100000000005,5.684341886080802e-14
131,scenario_1,163.352,557.4349569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,163.35199999999998,-2.842170943040401e-14
132,scenario_1,121.056,121.056,0.0,0.0,0.0,0.0,0.0,0.0,121.056,0.0
133,scenario_1,116.304,116.304,0.0,0.0,0.0,0.0,0.0,0.0,116.304,0.0
134,scenario_1,12.36,406.4429569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,12.360000000000014,1.4210854715202004e-14
135,scenario_1,138.726,138.726,0.0,0.0,0.0,0.0,0.0,0.0,138.726,0.0
136,scenario_1,172.086,172.086,0.0,0.0,0.0,0.0,0.0,0.0,172.086,0.0
137,scenario_1,202.875,21.12990291345479,0.0,0.0,181.7450970865452,0.0,0.0,0.0,202.875,0.0
138,scenario_1,235.454,0.0,0.0,0.0,235.454,0.0,0.0,0.0,235.454,0.0
139,scenario_1,234.853,0.0,0.0,0.0,234.853,0.0,0.0,0.0,234.853,0.0
140,scenario_1,204.625,0.0,0.0,0.0,204.625,0.0,0.0,0.0,204.625,0.0
141,scenario_1,129.181,0.0,0.0,0.0,129.181,0.0,0.0,0.0,129.181,0.0
142,scenario_1,71.655,0.0,0.0,0.0,71.655,0.0,0.0,0.0,71.655,0.0
143,scenario_1,4.68,0.0,0.0,0.0,4.68,0.0,0.0,0.0,4.68,0.0
144,scenario_1,34.847,0.0,0.0,0.0,34.847,0.0,0.0,0.0,34.847,0.0
145,scenario_1,39.392,0.0,0.0,0.0,39.392,0.0,0.0,0.0,39.392,0.0
146,scenario_1,42.502,0.0,0.0,0.0,42.502,0.0,0.0,0.0,42.502,0.0
147,scenario_1,5.03,0.0,0.0,0.0,5.03,0.0,0.0,0.0,5.03,0.0
148,scenario_1,71.297,0.0,0.0,0.0,71.297,0.0,0.0,0.0,71.297,0.0
149,scenario_1,90.447,0.0,0.0,0.0,90.447,0.0,0.0,0.0,90.447,0.0
150,scenario_1,117.461,0.0,0.0,0.0,117.461,0.0,0.0,0.0,117.461,0.0
151,scenario_1,159.593,146.8393417781461,0.0,0.0,12.753658221853897,0.0,0.0,0.0,159.593,0.0
152,scenario_1,195.645,195.645,0.0,0.0,0.0,0.0,0.0,0.0,195.645,0.0
153,scenario_1,16.893,410.97595695659663,0.0,0.0,0.0,0.0,394.0829569565966,0.0,16.89300000000003,2.842170943040401e-14
154,scenario_1,15.289,409.3719569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,15.288999999999987,-1.2434497875801753e-14
155,scenario_1,147.754,403.60038715608556,0.0,0.0,0.0,0.0,255.84638715608557,0.0,147.754,0.0
156,scenario_1,153.366,153.366,0.0,0.0,0.0,0.0,0.0,0.0,153.366,0.0
157,scenario_1,139.525,533.6079569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,139.52499999999998,-2.842170943040401e-14
158,scenario_1,14.199,14.199,0.0,0.0,0.0,0.0,0.0,0.0,14.199,0.0
159,scenario_1,179.034,179.034,0.0,0.0,0.0,0.0,0.0,0.0,179.034,0.0
160,scenario_1,192.013,192.013,0.0,0.0,0.0,0.0,0.0,0.0,192.013,0.0
161,scenario_1,212.714,21.469164425856903,0.0,0.0,191.2448355741431,0.0,0.0,0.0,212.714,0.0
162,scenario_1,240.332,0.0,0.0,0.0,240.332,0.0,0.0,0.0,240.332,0.0
163,scenario_1,24.314,0.0,0.0,0.0,24.314,0.0,0.0,0.0,24.314,0.0
164,scenario_1,183.668,0.0,0.0,0.0,183.668,0.0,0.0,0.0,183.668,0.0
165,scenario_1,123.943,0.0,0.0,0.0,123.943,0.0,0.0,0.0,123.943,0.0
166,scenario_1,83.577,0.0,0.0,0.0,83.577,0.0,0.0,0.0,83.577,0.0
167,scenario_1,29.072,0.0,0.0,0.0,29.072,0.0,0.0,0.0,29.072,0.0
168,scenario_1,24.505,0.0,0.0,0.0,24.505,0.0,0.0,0.0,24.505,0.0
169,scenario_1,41.707,0.0,0.0,0.0,41.707,0.0,0.0,0.0,41.707,0.0
170,scenario_1,47.206,0.0,0.0,0.0,47.206,0.0,0.0,0.0,47.206,0.0
171,scenario_1,52.219,0.0,0.0,0.0,52.219,0.0,0.0,0.0,52.219,0.0
172,scenario_1,53.264,0.0,0.0,0.0,53.264,0.0,0.0,0.0,53.264,0.0
173,scenario_1,80.661,0.0,0.0,0.0,80.661,0.0,0.0,0.0,80.661,0.0
174,scenario_1,109.809,0.0,0.0,0.0,109.809,0.0,0.0,0.0,109.809,0.0
175,scenario_1,213.574,150.19716084961317,0.0,0.0,63.37683915038684,0.0,0.0,0.0,213.574,0.0
176,scenario_1,261.002,261.002,0.0,0.0,0.0,0.0,0.0,0.0,261.002,0.0
177,scenario_1,215.615,215.615,0.0,0.0,0.0,0.0,0.0,0.0,215.615,0.0
178,scenario_1,137.999,532.0819569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,137.99900000000002,2.842170943040401e-14
179,scenario_1,109.261,503.34395695659657,0.0,0.0,0.0,0.0,394.0829569565966,0.0,109.26099999999997,-2.842170943040401e-14
180,scenario_1,91.739,485.82195695659664,0.0,0.0,0.0,0.0,394.0829569565966,0.0,91.73900000000003,2.842170943040401e-14
181,scenario_1,136.618,136.618,0.0,0.0,0.0,0.0,0.0,0.0,136.618,0.0
182,scenario_1,131.241,460.00808459569055,0.0,0.0,0.0,0.0,328.76708459569056,0.0,131.24099999999999,-2.842170943040401e-14
183,scenario_1,129.793,129.793,0.0,0.0,0.0,0.0,0.0,0.0,129.793,0.0
184,scenario_1,158.964,158.964,0.0,0.0,0.0,0.0,0.0,0.0,158.964,0.0
185,scenario_1,198.091,25.07055586520243,0.0,0.0,173.02044413479757,0.0,0.0,0.0,198.091,0.0
186,scenario_1,260.525,0.0,0.0,0.0,260.525,0.0,0.0,0.0,260.525,0.0
187,scenario_1,27.428,0.0,0.0,0.0,27.428,0.0,0.0,0.0,27.428,0.0
188,scenario_1,244.514,0.0,0.0,0.0,244.514,0.0,0.0,0.0,244.514,0.0
189,scenario_1,162.426,0.0,0.0,0.0,162.426,0.0,0.0,0.0,162.426,0.0
190,scenario_1,64.634,0.0,0.0,0.0,64.634,0.0,0.0,0.0,64.634,0.0
191,scenario_1,22.484,0.0,0.0,0.0,22.484,0.0,0.0,0.0,22.484,0.0
192,scenario_1,34.051,0.0,0.0,0.0,34.051,0.0,0.0,0.0,34.051,0.0
193,scenario_1,38.322,0.0,0.0,0.0,38.322,0.0,0.0,0.0,38.322,0.0
194,scenario_1,43.615,0.0,0.0,0.0,43.615,0.0,0.0,0.0,43.615,0.0
195,scenario_1,58.588,0.0,0.0,0.0,58.588,0.0,0.0,0.0,58.588,0.0
196,scenario_1,62.924,0.0,0.0,0.0,62.924,0.0,0.0,0.0,62.924,0.0
197,scenario_1,7.581,0.0,0.0,0.0,7.581,0.0,0.0,0.0,7.581,0.0
198,scenario_1,117.617,0.0,0.0,0.0,117.617,0.0,0.0,0.0,117.617,0.0
199,scenario_1,213.759,153.44189275027955,0.0,0.0,60.317107249720436,0.0,0.0,0.0,213.759,0.0
200,scenario_1,240.851,240.851,0.0,0.0,0.0,0.0,0.0,0.0,240.851,0.0
201,scenario_1,199.894,282.85883304349414,0.0,0.0,0.0,0.0,82.96483304349414,0.0,199.894,0.0
202,scenario_1,13.515,407.5979569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,13.514999999999986,-1.4210854715202004e-14
203,scenario_1,104.974,499.0569569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,104.97399999999999,-1.4210854715202004e-14
204,scenario_1,101.748,495.8309569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,101.74799999999999,-1.4210854715202004e-14
205,scenario_1,107.169,107.169,0.0,0.0,0.0,0.0,0.0,0.0,107.169,0.0
206,scenario_1,127.397,521.4799569565967,0.0,0.0,0.0,0.0,394.0829569565966,0.0,127.39700000000005,4.263256414560601e-14
207,scenario_1,173.703,173.703,0.0,0.0,0.0,0.0,0.0,0.0,173.703,0.0
208,scenario_1,158.833,158.833,0.0,0.0,0.0,0.0,0.0,0.0,158.833,0.0
209,scenario_1,18.029,18.029,0.0,0.0,0.0,0.0,0.0,0.0,18.029,0.0
210,scenario_1,275.309,0.0,28.92884858305257,0.0,246.38015141694746,0.0,0.0,0.0,275.309,0.0
211,scenario_1,302.939,0.0,0.0,0.0,302.939,0.0,0.0,0.0,302.939,0.0
212,scenario_1,232.519,0.0,0.0,0.0,232.519,0.0,0.0,0.0,232.519,0.0
213,scenario_1,167.882,0.0,0.0,0.0,167.882,0.0,0.0,0.0,167.882,0.0
214,scenario_1,81.605,0.0,0.0,0.0,81.605,0.0,0.0,0.0,81.605,0.0
215,scenario_1,40.643,0.0,0.0,0.0,40.643,0.0,0.0,0.0,40.643,0.0
216,scenario_1,40.723,0.0,0.0,0.0,40.723,0.0,0.0,0.0,40.723,0.0
217,scenario_1,43.155,0.0,0.0,0.0,43.155,0.0,0.0,0.0,43.155,0.0
218,scenario_1,4.803,0.0,0.0,0.0,4.803,0.0,0.0,0.0,4.803,0.0
219,scenario_1,44.011,0.0,0.0,0.0,44.011,0.0,0.0,0.0,44.011,0.0
220,scenario_1,57.522,0.0,0.0,0.0,57.522,0.0,0.0,0.0,57.522,0.0
221,scenario_1,75.679,0.0,0.0,0.0,75.679,0.0,0.0,0.0,75.679,0.0
222,scenario_1,119.228,0.0,0.0,0.0,119.228,0.0,0.0,0.0,119.228,0.0
223,scenario_1,206.952,150.76259670361668,0.0,0.0,56.18940329638332,0.0,0.0,0.0,206.952,0.0
224,scenario_1,266.586,266.586,0.0,0.0,0.0,0.0,0.0,0.0,266.586,0.0
225,scenario_1,221.717,304.6818330434942,0.0,0.0,0.0,0.0,82.96483304349414,0.0,221.71700000000004,2.842170943040401e-14
226,scenario_1,162.313,556.3959569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,162.313,0.0
227,scenario_1,118.991,513.0739569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,118.99099999999999,-1.4210854715202004e-14
228,scenario_1,109.363,503.4459569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,109.363,0.0
229,scenario_1,118.957,118.957,0.0,0.0,0.0,0.0,0.0,0.0,118.957,0.0
230,scenario_1,117.438,511.5209569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,117.43799999999999,-1.4210854715202004e-14
231,scenario_1,118.556,118.556,0.0,0.0,0.0,0.0,0.0,0.0,118.556,0.0
232,scenario_1,150.415,150.415,0.0,0.0,0.0,0.0,0.0,0.0,150.415,0.0
233,scenario_1,191.489,22.15638646379965,0.0,0.0,169.33261353620037,0.0,0.0,0.0,191.48900000000003,2.842170943040401e-14
234,scenario_1,250.364,0.0,61.3917014289115,0.0,188.97229857108852,0.0,0.0,0.0,250.36400000000003,2.842170943040401e-14
235,scenario_1,295.931,0.0,0.0,0.0,295.931,0.0,0.0,0.0,295.931,0.0
236,scenario_1,264.222,0.0,0.0,0.0,264.222,0.0,0.0,0.0,264.222,0.0
237,scenario_1,162.736,0.0,0.0,0.0,162.736,0.0,0.0,0.0,162.736,0.0
238,scenario_1,76.321,0.0,0.0,0.0,76.321,0.0,0.0,0.0,76.321,0.0
239,scenario_1,39.766,0.0,0.0,0.0,39.766,0.0,0.0,0.0,39.766,0.0
240,scenario_1,32.462,0.0,32.462,0.0,0.0,0.0,0.0,0.0,32.462,0.0
241,scenario_1,36.646,0.0,0.0,0.0,36.646,0.0,0.0,0.0,36.646,0.0
242,scenario_1,43.386,0.0,0.0,0.0,43.386,0.0,0.0,0.0,43.386,0.0
243,scenario_1,43.525,0.0,0.0,0.0,43.525,0.0,0.0,0.0,43.525,0.0
244,scenario_1,48.406,0.0,0.0,0.0,48.406,0.0,0.0,0.0,48.406,0.0
245,scenario_1,6.235,0.0,0.0,0.0,6.235,0.0,0.0,0.0,6.235,0.0
246,scenario_1,121.702,0.0,36.8980698990847,0.0,84.8039301009153,0.0,0.0,0.0,121.702,0.0
247,scenario_1,202.958,149.96228749487324,0.0,0.0,52.99571250512676,0.0,0.0,0.0,202.958,0.0
248,scenario_1,274.728,274.728,0.0,0.0,0.0,0.0,0.0,0.0,274.728,0.0
249,scenario_1,215.765,298.7298330434941,0.0,0.0,0.0,0.0,82.96483304349414,0.0,215.765,0.0
250,scenario_1,12.296,406.3789569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,12.295999999999992,-7.105427357601002e-15
251,scenario_1,90.644,484.7269569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,90.644,0.0
252,scenario_1,100.865,494.9479569565966,0.0,0.0,0.0,0.0,394.0829569565966,0.0,100.86500000000001,1.4210854715202004e-14
253,scenario_1,109.543,109.543,0.0,0.0,0.0,0.0,0.0,0.0,109.543,0.0
254,scenario_1,121.762,515.8449569565967,0.0,0.0,0.0,0.0,394.0829569565966,0.0,121.76200000000006,5.684341886080802e-14
255,scenario_1,137.641,137.641,0.0,0.0,0.0,0.0,0.0,0.0,137.641,0.0
256,scenario_1,148.314,148.314,0.0,0.0,0.0,0.0,0.0,0.0,148.314,0.0
257,scenario_1,186.548,27.21921211041582,0.0,0.0,159.3287878895842,0.0,0.0,0.0,186.548,0.0
258,scenario_1,265.903,0.0,61.3917014289115,0.0,204.5112985710885,0.0,0.0,0.0,265.903,0.0
259,scenario_1,311.866,0.0,0.0,0.0,311.866,0.0,0.0,0.0,311.866,0.0
260,scenario_1,246.603,0.0,0.0,0.0,246.603,0.0,0.0,0.0,246.603,0.0
261,scenario_1,150.698,0.0,0.0,0.0,150.698,0.0,0.0,0.0,150.698,0.0
262,scenario_1,70.403,0.0,0.0,0.0,70.403,0.0,0.0,0.0,70.403,0.0
