period,year,scenario,demand,supply_renewable,supply_generator,supply_grid_import,supply_battery_discharge,supply_lost_load,sink_battery_charge,sink_grid_export,balance_lhs,balance_residual
1,2035,scenario_1,39.73572092,0.0,39.73572092,0.0,0.0,0.0,0.0,0.0,39.73572092,0.0
2,2026,scenario_1,29.901,0.0,0.0,0.0,29.901,0.0,0.0,0.0,29.901,0.0
2,2027,scenario_1,31.39605,0.0,0.0,0.0,31.39605,0.0,0.0,0.0,31.39605,0.0
2,2028,scenario_1,32.9658525,0.0,0.0,0.0,32.9658525,0.0,0.0,0.0,32.9658525,0.0
2,2029,scenario_1,34.61414513,0.0,0.0,0.0,34.61414513,0.0,0.0,0.0,34.61414513,0.0
2,2030,scenario_1,36.34485238,0.0,0.0,0.0,36.34485238,0.0,0.0,0.0,36.34485238,0.0
2,2031,scenario_1,38.162095,0.0,38.162095,0.0,0.0,0.0,0.0,0.0,38.162095,0.0
2,2032,scenario_1,40.07019975,0.0,0.0,0.0,40.07019975,0.0,0.0,0.0,40.07019975,0.0
2,2033,scenario_1,42.07370974,0.0,42.07370974,0.0,0.0,0.0,0.0,0.0,42.07370974,0.0
2,2034,scenario_1,44.17739522,0.0,44.17739522,0.0,0.0,0.0,0.0,0.0,44.17739522,0.0
2,2035,scenario_1,46.38626499,0.0,46.38626499,0.0,0.0,0.0,0.0,0.0,46.38626499,0.0
3,2026,scenario_1,38.433,0.0,0.0,0.0,38.433,0.0,0.0,0.0,38.433,0.0
3,2027,scenario_1,40.35465,0.0,0.0,0.0,40.35465,0.0,0.0,0.0,40.35465,0.0
3,2028,scenario_1,42.3723825,0.0,0.0,0.0,42.3723825,0.0,0.0,0.0,42.3723825,0.0
3,2029,scenario_1,44.49100163,0.0,0.0,0.0,44.49100163,0.0,0.0,0.0,44.49100163,0.0
3,2030,scenario_1,46.71555171,0.0,0.0,0.0,46.71555171,0.0,0.0,0.0,46.71555171,0.0
3,2031,scenario_1,49.05132929,0.0,28.756667204548943,0.0,20.294662085451055,0.0,0.0,0.0,49.05132929,0.0
3,2032,scenario_1,51.50389576,0.0,0.0,0.0,51.50389576,0.0,0.0,0.0,51.50389576,0.0
3,2033,scenario_1,54.07909054,0.0,52.3609090564436,0.0,1.7181814835564,0.0,0.0,0.0,54.07909054,0.0
3,2034,scenario_1,56.78304507,0.0,56.78304507,0.0,0.0,0.0,0.0,0.0,56.78304507,0.0
3,2035,scenario_1,59.62219732,0.0,59.62219732,0.0,0.0,0.0,0.0,0.0,59.62219732,0.0
4,2026,scenario_1,53.686,0.0,0.0,0.0,53.686,0.0,0.0,0.0,53.686,0.0
4,2027,scenario_1,56.3703,0.0,0.0,0.0,56.3703,0.0,0.0,0.0,56.3703,0.0
4,2028,scenario_1,59.188815,0.0,0.0,0.0,59.188815,0.0,0.0,0.0,59.188815,0.0
4,2029,scenario_1,62.14825575,0.0,0.0,0.0,62.14825575,0.0,0.0,0.0,62.14825575,0.0
4,2030,scenario_1,65.25566854,0.0,0.0,0.0,65.25566854,0.0,0.0,0.0,65.25566854,0.0
4,2031,scenario_1,68.51845196,0.0,0.0,0.0,68.51845196,0.0,0.0,0.0,68.51845196,0.0
4,2032,scenario_1,71.94437456,0.0,0.0,0.0,71.94437456,0.0,0.0,0.0,71.94437456,0.0
4,2033,scenario_1,75.54159329,0.0,75.54159329,0.0,0.0,0.0,0.0,0.0,75.54159329,0.0
4,2034,scenario_1,79.31867296,0.0,79.31867296,0.0,0.0,0.0,0.0,0.0,79.31867296,0.0
4,2035,scenario_1,83.2846066,0.0,83.2846066,0.0,0.0,0.0,0.0,0.0,83.2846066,0.0
5,2026,scenario_1,66.868,0.0,0.0,0.0,66.868,0.0,0.0,0.0,66.868,0.0
5,2027,scenario_1,70.2114,0.0,0.0,0.0,70.2114,0.0,0.0,0.0,70.2114,0.0
5,2028,scenario_1,73.72197,0.0,0.0,0.0,73.72197,0.0,0.0,0.0,73.72197,0.0
5,2029,scenario_1,77.4080685,0.0,0.0,0.0,77.4080685,0.0,0.0,0.0,77.4080685,0.0
5,2030,scenario_1,81.27847193,0.0,0.0,0.0,81.27847193,0.0,0.0,0.0,81.27847193,0.0
5,2031,scenario_1,85.34239552,0.0,0.0,0.0,85.34239552,0.0,0.0,0.0,85.34239552,0.0
5,2032,scenario_1,89.6095153,0.0,63.78747377644355,0.0,25.822041523556454,0.0,0.0,0.0,89.6095153,0.0
5,2033,scenario_1,94.08999106,0.0,0.0,0.0,94.08999106,0.0,0.0,0.0,94.08999106,0.0
5,2034,scenario_1,98.79449062,0.0,85.9038635676759,0.0,12.890627052324106,0.0,0.0,0.0,98.79449062,0.0
5,2035,scenario_1,103.7342151,0.0,103.7342151,0.0,0.0,0.0,0.0,0.0,103.7342151,0.0
6,2026,scenario_1,10.6,0.43742581766249594,0.0,0.0,10.162574182337504,0.0,0.0,0.0,10.6,0.0
6,2027,scenario_1,11.13,0.43742581766249594,0.0,0.0,10.692574182337506,0.0,0.0,0.0,11.13,0.0
6,2028,scenario_1,11.6865,0.43742581766249594,0.0,0.0,11.249074182337505,0.0,0.0,0.0,11.6865,0.0
6,2029,scenario_1,12.270825,0.43742581766249594,0.0,0.0,11.833399182337505,0.0,0.0,0.0,12.270825,0.0
6,2030,scenario_1,12.88436625,0.43742581766249594,0.0,0.0,12.446940432337504,0.0,0.0,0.0,12.88436625,0.0
6,2031,scenario_1,13.52858456,0.43742581766249594,0.0,0.0,13.091158742337505,0.0,0.0,0.0,13.52858456,0.0
6,2032,scenario_1,14.20501379,0.43742581766249594,0.0,0.0,13.767587972337505,0.0,0.0,0.0,14.20501379,0.0
6,2033,scenario_1,14.91526448,0.43742581766249594,0.0,0.0,14.477838662337504,0.0,0.0,0.0,14.91526448,0.0
6,2034,scenario_1,15.6610277,0.43742581766249594,15.223601882337505,0.0,0.0,0.0,0.0,0.0,15.6610277,0.0
6,2035,scenario_1,16.44407909,0.43742581766249594,16.006653272337502,0.0,0.0,0.0,0.0,0.0,16.44407909,0.0
7,2026,scenario_1,222.357,201.24788289189416,0.0,0.0,21.109117108105835,0.0,0.0,0.0,222.357,0.0
7,2027,scenario_1,233.47485,201.24788289189416,0.0,0.0,32.22696710810584,0.0,0.0,0.0,233.47485,0.0
7,2028,scenario_1,245.1485925,201.24788289189416,0.0,0.0,43.90070960810584,0.0,0.0,0.0,245.1485925,0.0
7,2029,scenario_1,257.4060221,201.24788289189416,0.0,0.0,56.15813920810581,0.0,0.0,0.0,257.4060221,0.0
7,2030,scenario_1,270.2763232,201.24788289189416,0.0,0.0,69.02844030810581,0.0,0.0,0.0,270.2763232,0.0
7,2031,scenario_1,283.7901394,201.24788289189416,0.0,0.0,82.54225650810582,0.0,0.0,0.0,283.7901394,0.0
7,2032,scenario_1,297.9796464,201.24788289189416,96.73176350810581,0.0,0.0,0.0,0.0,0.0,297.9796464,0.0
7,2033,scenario_1,312.8786287,201.24788289189416,111.63074580810581,0.0,0.0,0.0,0.0,0.0,312.8786287,0.0
7,2034,scenario_1,328.5225601,201.24788289189416,115.66073792453594,0.0,11.61393928356992,0.0,0.0,0.0,328.5225601000001,5.684341886080802e-14
7,2035,scenario_1,344.9486881,201.24788289189416,115.66073792453594,0.0,28.040067283569925,0.0,0.0,0.0,344.9486881,0.0
8,2026,scenario_1,250.941,250.941,0.0,0.0,0.0,0.0,0.0,0.0,250.941,0.0
8,2027,scenario_1,263.48805,263.48805,0.0,0.0,0.0,0.0,0.0,0.0,263.48805,0.0
8,2028,scenario_1,276.6624525,276.6624525,0.0,0.0,0.0,0.0,0.0,0.0,276.6624525,0.0
8,2029,scenario_1,290.4955751,290.4955751,0.0,0.0,0.0,0.0,0.0,0.0,290.4955751,0.0
8,2030,scenario_1,305.0203539,305.0203539,0.0,0.0,0.0,0.0,0.0,0.0,305.0203539,0.0
8,2031,scenario_1,320.2713716,320.2713716,0.0,0.0,0.0,0.0,0.0,0.0,320.2713716,0.0
8,2032,scenario_1,336.2849402,336.2849402,0.0,0.0,0.0,0.0,0.0,0.0,336.2849402,0.0
8,2033,scenario_1,353.0991872,353.0991872,0.0,0.0,0.0,0.0,0.0,0.0,353.0991872,0.0
8,2034,scenario_1,370.7541465,370.7541465,0.0,0.0,0.0,0.0,0.0,0.0,370.7541465,0.0
8,2035,scenario_1,389.2918538,389.2918538,0.0,0.0,0.0,0.0,0.0,0.0,389.2918538,0.0
9,2026,scenario_1,229.837,229.837,0.0,0.0,0.0,0.0,0.0,0.0,229.837,0.0
9,2027,scenario_1,241.32885,241.32885,0.0,0.0,0.0,0.0,0.0,0.0,241.32885,0.0
9,2028,scenario_1,253.3952925,253.3952925,0.0,0.0,0.0,0.0,0.0,0.0,253.3952925,0.0
9,2029,scenario_1,266.0650571,364.36088683126803,0.0,0.0,0.0,0.0,98.29582973126806,0.0,266.0650571,0.0
9,2030,scenario_1,279.36831,364.7503317537998,0.0,0.0,0.0,0.0,85.38202175379979,0.0,279.36831,0.0
9,2031,scenario_1,293.3367255,391.63255523126804,0.0,0.0,0.0,0.0,98.29582973126806,0.0,293.3367255,0.0
9,2032,scenario_1,308.0035618,632.400374193767,0.0,0.0,0.0,0.0,324.396812393767,0.0,308.0035618,0.0
9,2033,scenario_1,323.4037398,632.400374193767,0.0,0.0,0.0,0.0,308.996634393767,0.0,323.4037398,0.0
9,2034,scenario_1,339.5739268,339.5739268,0.0,0.0,0.0,0.0,0.0,0.0,339.5739268,0.0
9,2035,scenario_1,356.5526232,356.5526232,0.0,0.0,0.0,0.0,0.0,0.0,356.5526232,0.0
10,2026,scenario_1,137.978,604.8831912235237,0.0,0.0,0.0,0.0,466.9051912235236,0.0,137.97800000000007,5.684341886080802e-14
10,2027,scenario_1,144.8769,611.7820912235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,144.87689999999998,-2.842170943040401e-14
10,2028,scenario_1,152.120745,619.0259362235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,152.12074499999994,-5.684341886080802e-14
10,2029,scenario_1,159.7267823,626.6319735235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,159.72678229999997,-2.842170943040401e-14
10,2030,scenario_1,167.7131214,634.6183126235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,167.71312139999998,-2.842170943040401e-14
10,2031,scenario_1,176.0987774,643.0039686235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,176.09877740000002,2.842170943040401e-14
10,2032,scenario_1,184.9037163,651.8089075235237,0.0,0.0,0.0,0.0,466.9051912235236,0.0,184.90371630000004,2.842170943040401e-14
10,2033,scenario_1,194.1489021,661.0540933235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,194.1489021,0.0
10,2034,scenario_1,203.8563472,670.7615384235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,203.85634719999996,-2.842170943040401e-14
10,2035,scenario_1,214.0491646,680.9543558235237,0.0,0.0,0.0,0.0,466.9051912235236,0.0,214.04916460000004,2.842170943040401e-14
11,2026,scenario_1,13.329,480.2341912235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,13.329000000000008,7.105427357601002e-15
11,2027,scenario_1,13.99545,480.9006412235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,13.995450000000005,5.329070518200751e-15
11,2028,scenario_1,14.6952225,481.6004137235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,14.6952225,0.0
11,2029,scenario_1,15.42998363,482.3351748535236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,15.429983629999981,-1.9539925233402755e-14
11,2030,scenario_1,16.20148281,483.10667403352363,0.0,0.0,0.0,0.0,466.9051912235236,0.0,16.201482810000016,1.4210854715202004e-14
11,2031,scenario_1,17.01155695,483.9167481735236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,17.01155695,0.0
11,2032,scenario_1,17.86213479,484.76732601352364,0.0,0.0,0.0,0.0,466.9051912235236,0.0,17.862134790000027,2.842170943040401e-14
11,2033,scenario_1,18.75524153,485.6604327535236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,18.755241529999978,-2.1316282072803006e-14
11,2034,scenario_1,19.69300361,486.5981948335236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,19.693003610000005,3.552713678800501e-15
11,2035,scenario_1,20.67765379,487.58284501352364,0.0,0.0,0.0,0.0,466.9051912235236,0.0,20.677653790000022,2.1316282072803006e-14
12,2026,scenario_1,107.116,107.116,0.0,0.0,0.0,0.0,0.0,0.0,107.116,0.0
12,2027,scenario_1,112.4718,579.3769912235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,112.47180000000003,2.842170943040401e-14
12,2028,scenario_1,118.09539,585.0005812235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,118.09538999999995,-4.263256414560601e-14
12,2029,scenario_1,124.0001595,590.9053507235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,124.0001595,0.0
12,2030,scenario_1,130.2001675,597.1053587235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,130.20016750000002,2.842170943040401e-14
12,2031,scenario_1,136.7101758,603.6153670235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,136.7101758,0.0
12,2032,scenario_1,143.5456846,610.4508758235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,143.54568459999996,-2.842170943040401e-14
12,2033,scenario_1,150.7229689,617.6281601235237,0.0,0.0,0.0,0.0,466.9051912235236,0.0,150.72296890000007,5.684341886080802e-14
12,2034,scenario_1,158.2591173,625.1643085235237,0.0,0.0,0.0,0.0,466.9051912235236,0.0,158.25911730000007,5.684341886080802e-14
12,2035,scenario_1,166.1720732,633.0772644235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,166.1720732,0.0
13,2026,scenario_1,11.53,478.4351912235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,11.529999999999973,-2.6645352591003757e-14
13,2027,scenario_1,12.1065,12.1065,0.0,0.0,0.0,0.0,0.0,0.0,12.1065,0.0
13,2028,scenario_1,12.711825,12.711825,0.0,0.0,0.0,0.0,0.0,0.0,12.711825,0.0
13,2029,scenario_1,13.34741625,13.34741625,0.0,0.0,0.0,0.0,0.0,0.0,13.34741625,0.0
13,2030,scenario_1,14.01478706,14.01478706,0.0,0.0,0.0,0.0,0.0,0.0,14.01478706,0.0
13,2031,scenario_1,14.71552642,14.71552642,0.0,0.0,0.0,0.0,0.0,0.0,14.71552642,0.0
13,2032,scenario_1,15.45130274,15.45130274,0.0,0.0,0.0,0.0,0.0,0.0,15.45130274,0.0
13,2033,scenario_1,16.22386787,16.22386787,0.0,0.0,0.0,0.0,0.0,0.0,16.22386787,0.0
13,2034,scenario_1,17.03506127,17.03506127,0.0,0.0,0.0,0.0,0.0,0.0,17.03506127,0.0
13,2035,scenario_1,17.88681433,17.88681433,0.0,0.0,0.0,0.0,0.0,0.0,17.88681433,0.0
14,2026,scenario_1,114.441,114.441,0.0,0.0,0.0,0.0,0.0,0.0,114.441,0.0
14,2027,scenario_1,120.16305,587.0682412235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,120.16305,0.0
14,2028,scenario_1,126.1712025,593.0763937235237,0.0,0.0,0.0,0.0,466.9051912235236,0.0,126.17120250000005,4.263256414560601e-14
14,2029,scenario_1,132.4797626,599.3849538235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,132.47976259999996,-2.842170943040401e-14
14,2030,scenario_1,139.1037508,606.0089420235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,139.10375079999994,-5.684341886080802e-14
14,2031,scenario_1,146.0589383,612.9641295235236,0.0,0.0,0.0,0.0,466.9051912235236,0.0,146.05893830000002,2.842170943040401e-14
14,2032,scenario_1,153.3618852,153.3618852,0.0,0.0,0.0,0.0,0.0,0.0,153.3618852,0.0
14,2033,scenario_1,161.0299795,161.0299795,0.0,0.0,0.0,0.0,0.0,0.0,161.0299795,0.0
14,2034,scenario_1,169.0814784,635.9866696235237,0.0,0.0,0.0,0.0,466.9051912235236,0.0,169.08147840000004,2.842170943040401e-14
14,2035,scenario_1,177.5355524,643.5493980829697,0.0,0.0,0.0,0.0,466.01384568296965,0.0,177.53555240000003,2.842170943040401e-14
15,2026,scenario_1,107.333,107.333,0.0,0.0,0.0,0.0,0.0,0.0,107.333,0.0
15,2027,scenario_1,112.69965,112.69965,0.0,0.0,0.0,0.0,0.0,0.0,112.69965,0.0
15,2028,scenario_1,118.3346325,118.3346325,0.0,0.0,0.0,0.0,0.0,0.0,118.3346325,0.0
15,2029,scenario_1,124.2513641,124.2513641,0.0,0.0,0.0,0.0,0.0,0.0,124.2513641,0.0
15,2030,scenario_1,130.4639323,130.4639323,0.0,0.0,0.0,0.0,0.0,0.0,130.4639323,0.0
15,2031,scenario_1,136.9871289,136.9871289,0.0,0.0,0.0,0.0,0.0,0.0,136.9871289,0.0
15,2032,scenario_1,143.8364854,384.6406939610247,0.0,0.0,0.0,0.0,240.80420856102472,0.0,143.83648539999996,-2.842170943040401e-14
15,2033,scenario_1,151.0283097,407.2326962610251,0.0,0.0,0.0,0.0,256.2043865610251,0.0,151.02830970000002,2.842170943040401e-14
15,2034,scenario_1,158.5797251,256.8755548312684,0.0,0.0,0.0,0.0,98.29582973126843,0.0,158.57972509999996,-2.842170943040401e-14
15,2035,scenario_1,166.5087114,265.6958866718223,0.0,0.0,0.0,0.0,99.18717527182228,0.0,166.50871139999998,-2.842170943040401e-14
16,2026,scenario_1,131.548,131.548,0.0,0.0,0.0,0.0,0.0,0.0,131.548,0.0
16,2027,scenario_1,138.1254,138.1254,0.0,0.0,0.0,0.0,0.0,0.0,138.1254,0.0
16,2028,scenario_1,145.03167,145.03167,0.0,0.0,0.0,0.0,0.0,0.0,145.03167,0.0
16,2029,scenario_1,152.2832535,152.2832535,0.0,0.0,0.0,0.0,0.0,0.0,152.2832535,0.0
16,2030,scenario_1,159.8974162,159.8974162,0.0,0.0,0.0,0.0,0.0,0.0,159.8974162,0.0
16,2031,scenario_1,167.892287,167.892287,0.0,0.0,0.0,0.0,0.0,0.0,167.892287,0.0
16,2032,scenario_1,176.2869013,176.2869013,0.0,0.0,0.0,0.0,0.0,0.0,176.2869013,0.0
16,2033,scenario_1,185.1012464,185.1012464,0.0,0.0,0.0,0.0,0.0,0.0,185.1012464,0.0
16,2034,scenario_1,194.3563087,194.3563087,0.0,0.0,0.0,0.0,0.0,0.0,194.3563087,0.0
16,2035,scenario_1,204.0741242,204.0741242,0.0,0.0,0.0,0.0,0.0,0.0,204.0741242,0.0
17,2026,scenario_1,177.208,24.50651471148179,0.0,0.0,152.7014852885182,0.0,0.0,0.0,177.208,0.0
17,2027,scenario_1,186.0684,24.50651471148179,0.0,0.0,161.5618852885182,0.0,0.0,0.0,186.0684,0.0
17,2028,scenario_1,195.37182,24.50651471148179,0.0,0.0,170.86530528851821,0.0,0.0,0.0,195.37182,0.0
17,2029,scenario_1,205.140411,24.50651471148179,0.0,0.0,180.6338962885182,0.0,0.0,0.0,205.140411,0.0
17,2030,scenario_1,215.3974316,24.50651471148179,0.0,0.0,190.8909168885182,0.0,0.0,0.0,215.3974316,0.0
17,2031,scenario_1,226.1673031,24.50651471148179,0.0,0.0,201.6607883885182,0.0,0.0,0.0,226.1673031,0.0
17,2032,scenario_1,237.4756683,24.50651471148179,0.0,0.0,212.9691535885182,0.0,0.0,0.0,237.4756683,0.0
17,2033,scenario_1,249.3494517,24.50651471148179,0.0,0.0,224.8429369885182,0.0,0.0,0.0,249.3494517,0.0
17,2034,scenario_1,261.8169243,24.50651471148179,0.0,0.0,237.31040958851818,0.0,0.0,0.0,261.8169243,0.0
17,2035,scenario_1,274.9077705,24.50651471148179,115.66073792453594,0.0,134.7405178639823,0.0,0.0,0.0,274.9077705,0.0
18,2026,scenario_1,274.324,0.0,0.0,0.0,274.324,0.0,0.0,0.0,274.324,0.0
18,2027,scenario_1,288.0402,0.0,0.0,0.0,288.0402,0.0,0.0,0.0,288.0402,0.0
18,2028,scenario_1,302.44221,0.0,0.0,0.0,302.44221,0.0,0.0,0.0,302.44221,0.0
18,2029,scenario_1,317.5643205,0.0,84.28325749628564,0.0,233.28106300371437,0.0,0.0,0.0,317.5643205,0.0
18,2030,scenario_1,333.4425365,0.0,115.66073792453594,0.0,217.78179857546408,0.0,0.0,0.0,333.4425365,0.0
18,2031,scenario_1,350.1146634,0.0,95.58238986912329,0.0,254.5322735308767,0.0,0.0,0.0,350.1146634,0.0
18,2032,scenario_1,367.6203965,0.0,115.66073792453594,0.0,251.9596585754641,0.0,0.0,0.0,367.6203965,0.0
18,2033,scenario_1,386.0014163,0.0,115.66073792453594,0.0,270.3406783754641,0.0,0.0,0.0,386.0014163000001,5.684341886080802e-14
18,2034,scenario_1,405.3014872,0.0,115.66073792453594,0.0,289.64074927546403,0.0,0.0,0.0,405.3014872,0.0
18,2035,scenario_1,425.5665615,0.0,37.19008623697982,0.0,388.37647526302015,0.0,0.0,0.0,425.5665615,0.0
19,2026,scenario_1,294.662,0.0,0.0,0.0,294.662,0.0,0.0,0.0,294.662,0.0
19,2027,scenario_1,309.3951,0.0,0.0,0.0,309.3951,0.0,0.0,0.0,309.3951,0.0
19,2028,scenario_1,324.864855,0.0,0.0,0.0,324.864855,0.0,0.0,0.0,324.864855,0.0
19,2029,scenario_1,341.1080978,0.0,0.0,0.0,341.1080978,0.0,0.0,0.0,341.1080978,0.0
19,2030,scenario_1,358.1635026,0.0,73.94196854774975,0.0,284.22153405225026,0.0,0.0,0.0,358.1635026,0.0
19,2031,scenario_1,376.0716778,0.0,115.66073792453594,0.0,260.410939875464,0.0,0.0,0.0,376.0716778,0.0
19,2032,scenario_1,394.8752617,0.0,90.21514152021359,0.0,304.6601201797864,0.0,0.0,0.0,394.8752617,0.0
19,2033,scenario_1,414.6190247,0.0,115.66073792453594,0.0,298.9582867754641,0.0,0.0,0.0,414.61902470000007,5.684341886080802e-14
19,2034,scenario_1,435.349976,0.0,115.66073792453594,0.0,319.6892380754641,0.0,0.0,0.0,435.3499760000001,5.684341886080802e-14
19,2035,scenario_1,457.1174748,0.0,115.66073792453594,0.0,341.4567368754641,0.0,0.0,0.0,457.1174748000001,5.684341886080802e-14
20,2026,scenario_1,258.803,0.0,0.0,0.0,258.803,0.0,0.0,0.0,258.803,0.0
20,2027,scenario_1,271.74315,0.0,0.0,0.0,271.74315,0.0,0.0,0.0,271.74315,0.0
20,2028,scenario_1,285.3303075,0.0,0.0,0.0,285.3303075,0.0,0.0,0.0,285.3303075,0.0
20,2029,scenario_1,299.5968229,0.0,0.0,0.0,299.5968229,0.0,0.0,0.0,299.5968229,0.0
20,2030,scenario_1,314.576664,0.0,0.0,0.0,314.576664,0.0,0.0,0.0,314.576664,0.0
20,2031,scenario_1,330.3054972,0.0,0.0,0.0,330.3054972,0.0,0.0,0.0,330.3054972,0.0
20,2032,scenario_1,346.8207721,0.0,115.66073792453594,0.0,231.16003417546406,0.0,0.0,0.0,346.8207721,0.0
20,2033,scenario_1,364.1618107,0.0,115.66073792453594,0.0,248.50107277546405,0.0,0.0,0.0,364.1618107,0.0
20,2034,scenario_1,382.3699012,0.0,73.56118313651598,0.0,308.80871806348404,0.0,0.0,0.0,382.3699012,0.0
20,2035,scenario_1,401.4883963,0.0,115.66073792453594,0.0,285.827658375464,0.0,0.0,0.0,401.4883963,0.0
21,2026,scenario_1,158.622,0.0,0.0,0.0,158.622,0.0,0.0,0.0,158.622,0.0
21,2027,scenario_1,166.5531,0.0,0.0,0.0,166.5531,0.0,0.0,0.0,166.5531,0.0
21,2028,scenario_1,174.880755,0.0,0.0,0.0,174.880755,0.0,0.0,0.0,174.880755,0.0
21,2029,scenario_1,183.6247928,0.0,0.0,0.0,183.6247928,0.0,0.0,0.0,183.6247928,0.0
21,2030,scenario_1,192.8060324,0.0,0.0,0.0,192.8060324,0.0,0.0,0.0,192.8060324,0.0
21,2031,scenario_1,202.446334,0.0,0.0,0.0,202.446334,0.0,0.0,0.0,202.446334,0.0
21,2032,scenario_1,212.5686507,0.0,0.0,0.0,212.5686507,0.0,0.0,0.0,212.5686507,0.0
21,2033,scenario_1,223.1970832,0.0,40.06930276114164,0.0,183.12778043885837,0.0,0.0,0.0,223.1970832,0.0
21,2034,scenario_1,234.3569374,0.0,115.66073792453594,0.0,118.69619947546406,0.0,0.0,0.0,234.3569374,0.0
21,2035,scenario_1,246.0747843,0.0,115.66073792453594,0.0,130.41404637546407,0.0,0.0,0.0,246.0747843,0.0
22,2026,scenario_1,68.128,0.0,0.0,0.0,68.128,0.0,0.0,0.0,68.128,0.0
22,2027,scenario_1,71.5344,0.0,0.0,0.0,71.5344,0.0,0.0,0.0,71.5344,0.0
22,2028,scenario_1,75.11112,0.0,0.0,0.0,75.11112,0.0,0.0,0.0,75.11112,0.0
22,2029,scenario_1,78.866676,0.0,0.0,0.0,78.866676,0.0,0.0,0.0,78.866676,0.0
22,2030,scenario_1,82.8100098,0.0,0.0,0.0,82.8100098,0.0,0.0,0.0,82.8100098,0.0
22,2031,scenario_1,86.95051029,0.0,0.0,0.0,86.95051029,0.0,0.0,0.0,86.95051029,0.0
22,2032,scenario_1,91.2980358,0.0,0.0,0.0,91.2980358,0.0,0.0,0.0,91.2980358,0.0
22,2033,scenario_1,95.86293759,0.0,0.0,0.0,95.86293759,0.0,0.0,0.0,95.86293759,0.0
22,2034,scenario_1,100.6560845,0.0,0.0,0.0,100.6560845,0.0,0.0,0.0,100.6560845,0.0
