Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032
55,818.6469750000003,818.8107043950004,818.9744665358793,819.1382614291864,819.3020890814722,819.4659494992885,819.6298426891883,819.7937686577261,819.9577274114577,820.12171895694
56,2959.850750000001,2960.4427201500007,2961.0348086940307,2961.6270156557694,2962.2193410589,2962.811784927112,2963.4043472840976,2963.9970281535543,2964.589827559185,2965.1827455246967
57,2273.59598,2274.050699196,2274.505509335839,2274.9604104377063,2275.4154025197936,2275.8704856002973,2276.3256596974174,2276.780924829357,2277.2362810143227,2277.6917282705253
58,2082.063348333333,2082.4797610029996,2082.8962569552,2083.312836206591,2083.7294987738323,2084.1462446735873,2084.563073922522,2084.9799865373066,2085.396982534614,2085.8140619311207
59,1523.772175000001,1524.076929435001,1524.381744820888,1524.686621169852,1524.991558494086,1525.2965568057846,1525.6016161171458,1525.9067364403693,1526.2119177876573,1526.5171601712148
60,1639.591691666667,1639.9196100050003,1640.2475939270014,1640.5756434457867,1640.903758574476,1641.2319393261907,1641.560185714056,1641.8884977511987,1642.2168754507488,1642.5453188258389
61,502.6161966666667,502.71671990600004,502.81726324998124,502.9178267026312,503.0184102679717,503.1190139500253,503.2196377528153,503.32028168036584,503.4209457367019,503.52162992584925
62,492.7801350000003,492.8786910270003,492.9772667652057,493.0758622185587,493.1744773910024,493.2731122864806,493.3717669089379,493.4704412623197,493.56913535057214,493.66784917764227
63,2084.242065000002,2084.658913413002,2085.075845195685,2085.492860364724,2085.909958936797,2086.3271409285844,2086.74440635677,2087.161755238041,2087.5791875890886,2087.9967034266065
64,3435.501903333333,3436.189003713999,3436.876241514742,3437.563616763045,3438.2511294863975,3438.938779712295,3439.626567468237,3440.3144927817307,3441.002555680287,3441.690756191423
65,2168.604705000002,2169.038425941002,2169.4722336261902,2169.9061280729156,2170.34010929853,2170.7741773203898,2171.208332155854,2171.642573822285,2172.0769023370494,2172.5113177175167
66,522.564521666667,522.6690345710003,522.7735683779146,522.8781230915902,522.9826987162085,523.0872952559517,523.1919127150029,523.296551097546,523.4012104077655,523.505890649847
67,417.1666666666667,417.25010000000003,417.33355002,417.41701673000404,417.50050013335004,417.5840002333767,417.66751703342334,417.75105053683,417.8346007469374,417.9181676670868
68,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
69,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
70,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
71,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
72,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
73,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
74,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
75,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
76,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
77,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
78,464.5000299999998,464.5929300059998,464.685848592001,464.77878576171935,464.87174151887166,464.9647158671754,465.05770881034886,465.1507203521109,465.24375049618135,465.3367992462806
79,998.116961666667,998.3165850590003,998.5162483760121,998.7159516256872,998.9156948160123,999.1154779549755,999.3153010505665,999.5151641107766,999.7150671435987,999.9150101570274
80,2608.850663333334,2609.3724334660005,2609.8943079526935,2610.416286814284,2610.9383700716467,2611.460557745661,2611.98284985721,2612.5052464271816,2613.027747476467,2613.5503530259625
81,2329.009173333333,2329.4749751679997,2329.940870163033,2330.406858337066,2330.872939708733,2331.339114296675,2331.805382119534,2332.2717431959577,2332.738197544597,2333.204745184106
82,2269.438113333334,2269.8920009560006,2270.345979356192,2270.8000485520633,2271.254208561774,2271.708459403486,2272.1628010953664,2272.6172336555856,2273.0717571023165,2273.526371453737
83,1121.876850000001,1122.101225370001,1122.325645615075,1122.550110744198,1122.7746207663467,1122.9991756905,1123.223775525638,1123.4484202807432,1123.6731099647993,1123.8978445867922
84,1623.339931666667,1623.6645996530003,1623.9893325729308,1624.3141304394453,1624.6389932655331,1624.9639210641863,1625.288913848399,1625.6139716311686,1625.9390944254949,1626.26428224438
85,824.4680116666661,824.6329052689995,824.7978318500533,824.9627914164233,825.1277839747066,825.2928095315016,825.4578680934079,825.6229596670265,825.7880842589599,825.9532418758116
86,1096.592001666667,1096.8113200670005,1097.0306823310138,1097.25008846748,1097.4695384851734,1097.6890323928703,1097.9085701993488,1098.1281519133886,1098.3477775437711,1098.56744709928
87,3274.800168333333,3275.455128367,3276.110219392673,3276.7654414365516,3277.4207945248386,3278.0762786837436,3278.7318939394804,3279.387640318268,3280.0435178463317,3280.699526549901
88,4132.599024999997,4133.425544804997,4134.252229913958,4135.079080359941,4135.906096176013,4136.7332773952485,4137.560624050728,4138.3881361755375,4139.215813802773,4140.043656965533
89,3477.949324999999,3478.644914864999,3479.340643847972,3480.0365119767416,3480.732519279137,3481.4286657829925,3482.124951516149,3482.821376506452,3483.517940781753,3484.2146443699094
90,474.1376350000002,474.2324625270002,474.3273090195056,474.42217448130947,474.5170589162057,474.6119623279889,474.7068847204545,474.8018260973986,474.8967864626181,474.9917658199106
91,414.875,414.957975,415.040966595,415.123974788319,415.2069995832767,415.2900409831933,415.37309899138995,415.4561736111882,415.53926484591045,415.62237269887964
92,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
93,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
94,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
95,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
96,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
97,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
98,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
99,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
100,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
101,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
102,497.0000149999999,497.0994150029999,497.19883488600044,497.2982746529776,497.3977343079082,497.49721385476977,497.5967132975407,497.6962326402002,497.79577188672823,497.8953310411056
103,964.9502550000001,965.143245051,965.3362737000102,965.5293409547502,965.7224468229412,965.9155913123058,966.1087744305682,966.3019961854543,966.4952565846913,966.6885556360082
104,2471.529075,2472.0233808149997,2472.5177854911626,2473.0122890482608,2473.50689150607,2474.0015928843713,2474.496393202948,2474.9912924815885,2475.4862907400848,2475.9813879982325
105,2346.170873333334,2346.6401075080007,2347.109435529502,2347.578857416608,2348.0483731880913,2348.517982862729,2348.987686459301,2349.457483996593,2349.9273754933924,2350.3973609684913
106,2091.926475000001,2092.344860295001,2092.7633292670603,2093.1818819329137,2093.6005183093002,2094.019238412962,2094.4380422606446,2094.856929869097,2095.2759012550705,2095.6949564353213
107,1905.466908333334,1905.8480017150007,1906.2291713153436,1906.6104171496065,1906.9917392330365,1907.373137580883,1907.754612208399,1908.1361631308407,1908.517790363467,1908.8994939215395
108,1654.899811666667,1655.2307916290001,1655.5618377873259,1655.8929501548832,1656.2241287449142,1656.555373570663,1656.886684645377,1657.2180619823062,1657.5495055947026,1657.8810154958214
109,329.8599500000003,329.9259219900003,329.9919071743983,330.0579055558332,330.1239171369444,330.1899419203718,330.2559799087558,330.32203110473756,330.3880955109585,330.4541731300607
110,539.7555600000002,539.8635111120002,539.9714838142226,540.0794781109854,540.1874940066076,540.2955315054089,540.40359061171,540.5116713298323,540.6197736640983,540.7278976188311
111,3471.281359999999,3471.975616271999,3472.6700113952534,3473.3645453975323,3474.059218306612,3474.754030150273,3475.4489809563033,3476.1440707524944,3476.839299566645,3477.5346674265584
112,4547.315106666663,4548.224569687996,4549.134214601934,4550.044041444855,4550.954050253144,4551.864241063194,4552.774613911406,4553.6851688341885,4554.5959058679555,4555.506825049129
113,3237.996593333332,3238.6441926519983,3239.2919214905287,3239.939779874827,3240.5877678308016,3241.2358853843675,3241.8841325614444,3242.5325093879565,3243.181015889834,3243.8296520930116
114,547.352851666667,547.4623222370003,547.5718147014477,547.681329064388,547.7908653302009,547.9004235032669,548.0100035879675,548.1196055886851,548.2292295098028,548.3388753557048
115,421.3333533333333,421.41762000399996,421.50190352800075,421.58620390870635,421.6705211494881,421.75485525371795,421.8392062247687,421.92357406601366,422.00795878082687,422.092360372583
116,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
117,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
118,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
119,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
120,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
121,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
122,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
123,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
124,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
125,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
126,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
127,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
128,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
129,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
130,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
131,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
132,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
133,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
134,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
135,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
136,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
137,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
138,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
139,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
140,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
141,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
142,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
143,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
144,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
145,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
146,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
147,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
148,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
149,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
150,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
151,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
152,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
153,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
154,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
155,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
156,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
157,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
158,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
159,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
160,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
161,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
162,12.0,12.0024,12.00480048,12.007201440095999,12.009602880384017,12.012004800960094,12.014407201920285,12.016810083360669,12.019213445377341,12.021617288066416
163,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
164,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
165,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
166,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
167,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
168,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
169,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
170,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
171,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
172,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
173,412.0,412.0824,412.16481648,412.247249443296,412.3296988931847,412.4121648329633,412.49464726592987,412.577146195383,412.6596616246221,412.74219355694703
174,470.7500183333333,470.8441683369999,470.9383371706673,471.03252483810144,471.126731343069,471.22095668933764,471.3152008806755,471.40946392085164,471.5037458136358,471.5980465627985
175,945.7269966666667,945.9161420659999,946.1053252944131,946.294546359472,946.4838052687438,946.6731020297975,946.8624366502034,947.0518091375335,947.241219499361,947.4306677432609
176,3145.846214999998,3146.475384242998,3147.1046793198466,3147.7341002557105,3148.3636470757615,3148.9933198051767,3149.623118469138,3150.2530430928314,3150.88309370145,3151.5132703201903
177,2974.372748333331,2974.9676228829976,2975.5626164075743,2976.1577289308557,2976.752960476642,2977.348311068737,2977.943780730951,2978.5393694870972,2979.1350773609947,2979.7309043764667
178,2641.989906666667,2642.5183046480006,2643.04680830893,2643.575417670592,2644.104132754126,2644.6329535806767,2645.1618801713926,2645.6909125474267,2646.2200507299362,2646.749294740082
179,1897.164773333334,1897.5442062880006,1897.9237151292582,1898.303299872284,1898.6829605322584,1899.0626971243648,1899.4425096637897,1899.8223981657225,1900.2023626453556,1900.5824031178847
180,1575.681143333333,1575.9962795619997,1576.311478817912,1576.6267411136757,1576.9420664618985,1577.257454875191,1577.5729063661659,1577.888420947439,1578.2039986316286,1578.5196394313548
