Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032
12,3348.520746000005,3349.190450149205,3349.8602882392347,3350.5302602968823,3351.2003663489418,3351.8706064222115,3352.540980543496,3353.2114887396046,3353.8821310373523,3354.5529074635597
13,3728.0981580000116,3728.8437776316114,3729.5895463871375,3730.335464296415,3731.081531389274,3731.827747695552,3732.5741132450908,3733.3206280677396,3734.067292193353,3734.8141056517916
14,3970.569438000011,3971.363551887611,3972.157824597988,3972.952256162908,3973.7468466141404,3974.541595983463,3975.3365043026597,3976.13157160352,3976.9267979178408,3977.7221832774244
15,3688.8025140000104,3689.5402745028105,3690.278182557711,3691.0162381942223,3691.754441441861,3692.4927923301493,3693.231290888615,3693.9699371467927,3694.708731134222,3695.447672880449
16,3489.604518000007,3490.302438903607,3491.0004993913876,3491.698699491266,3492.397039231164,3493.09551863901,3493.794137742738,3494.492896570286,3495.1917951496002,3495.8908335086303
17,3397.5726120000063,3398.2521265224063,3398.9317769477107,3399.6115633031,3400.2914856157604,3400.9715439128836,3401.651738221666,3402.3320685693106,3403.0125349830246,3403.693137490021
18,3633.180414000012,3633.907050082812,3634.6338314928284,3635.360758259127,3636.0878304107787,3636.8150479768606,3637.5424109864557,3638.269919468653,3638.9975734525465,3639.725372967237
19,3786.1194660000156,3786.8766898932154,3787.6340652311937,3788.39159204424,3789.1492703626486,3789.907100216721,3790.665081636764,3791.4232146530912,3792.1814992960217,3792.939935595881
20,4198.13274000002,4198.97236654802,4199.812161021329,4200.652123453533,4201.492253878224,4202.332552329,4203.173018839465,4204.013653443233,4204.854456173922,4205.695427065157
21,3919.574292000023,3920.358206858423,3921.1422784997944,3921.9265069554945,3922.7108922568855,3923.495434435337,3924.280133522224,3925.064989548928,3925.850002546838,3926.6351725473473
22,3958.1109900000215,3958.9026121980214,3959.694392720461,3960.486331599005,3961.2784288653247,3962.0706845510977,3962.863098688008,3963.6556713077457,3964.448402442007,3965.2412921224955
23,3480.8815860000163,3481.577762317216,3482.2740778696793,3482.970532685253,3483.66712679179,3484.363860217148,3485.0607329891914,3485.7577451357893,3486.4548966848165,3487.152187664153
24,2758.502604000013,2759.054304520813,2759.606115381717,2760.158036604793,2760.7100682121136,2761.262210225756,2761.8144626678013,2762.3668255603347,2762.9192989254466,2763.4718827852316
25,2095.6080480000055,2096.0271696096056,2096.4463750435275,2096.8656643185363,2097.2850374514,2097.70449445889,2098.124035357782,2098.5436601648535,2098.9633688968865,2099.383161570666
26,1909.5913800000035,1909.9732982760033,1910.3552929356586,1910.7373639942457,1911.1195114670445,1911.501735369338,1911.8840357164117,1912.266412523555,1912.6488658060596,1913.0313955792208
27,1863.3192120000033,1863.6918758424033,1864.0646142175717,1864.4374271404151,1864.8103146258431,1865.1832766887683,1865.556313344106,1865.9294246067748,1866.302610491696,1866.6758710137942
28,1911.216516000004,1911.598759303204,1911.9810790550646,1912.3634752708756,1912.7459479659296,1913.1284971555228,1913.511122854954,1913.893825079525,1914.276603844541,1914.6594591653097
29,2070.918102000004,2071.332285620404,2071.746552077528,2072.160901387944,2072.575333568221,2072.989848634935,2073.4044466046616,2073.8191274939827,2074.2338913194812,2074.648738097745
30,2164.9920120000033,2165.425010402403,2165.8580954044837,2166.2912670235646,2166.7245252769694,2167.157870182025,2167.591301756061,2168.0248200164124,2168.4584249804157,2168.892116665412
31,2295.912978000005,2296.372160595605,2296.8314350277237,2297.2908013147294,2297.750259474992,2298.209809526887,2298.669451488792,2299.12918537909,2299.5890112161655,2300.0489290184087
32,2717.0434380000083,2717.586846687608,2718.130364056946,2718.6739901297574,2719.2177249277834,2719.761568472769,2720.3055207864636,2720.849581890621,2721.393751806999,2721.93803055736
33,2965.3412340000073,2965.9343022468074,2966.5274891072568,2967.120794605078,2967.7142187639993,2968.307761607752,2968.9014231600736,2969.4952034447056,2970.0891024853945,2970.6831203058914
34,2989.5057000000043,2990.1036011400042,2990.701621860232,2991.299762184604,2991.8980221370407,2992.496401741468,2993.0949010218164,2993.6935200020207,2994.292258706021,2994.8911171577624
35,3154.913856000004,3155.544838771204,3156.1759477389583,3156.807182928506,3157.4385443650917,3158.0700320739647,3158.7016460803793,3159.3333864095953,3159.965253086877,3160.5972461374945
36,3331.5442440000083,3332.210552848808,3332.876994959378,3333.54357035837,3334.2102790724416,3334.877121128256,3335.5440965524817,3336.211205371792,3336.8784476128662,3337.5458233023887
37,3600.8239680000106,3601.5441327936105,3602.2644416201692,3602.984894508493,3603.7054914873947,3604.426232585692,3605.147117832209,3605.8681472557755,3606.5893208852267,3607.3106387494036
38,3818.467458000011,3819.231151491611,3819.9949977219094,3820.7589967214535,3821.523148520798,3822.2874531505017,3823.0519106411316,3823.8165210232596,3824.5812843274643,3825.34620058433
39,3779.117796000013,3779.8736195592132,3780.629594283125,3781.3857202019813,3782.1419973460215,3782.898425745491,3783.65500543064,3784.411736431726,3785.168618779012,3785.9256525027677
40,3544.536528000007,3545.245435305607,3545.954484392668,3546.6636752895465,3547.373008024604,3548.082482626209,3548.7920991227343,3549.501857542559,3550.211757914067,3550.92180026565
41,3574.6814220000056,3575.3963582844053,3576.111437556062,3576.826659843573,3577.5420251755418,3578.257533580577,3578.9731850872927,3579.6889797243102,3580.404917520255,3581.120998503759
42,3598.070706000009,3598.790320141209,3599.5100782052373,3600.229980220878,3600.950026216922,3601.6702162221654,3602.3905502654097,3603.111028375463,3603.831650581138,3604.552416911254
43,3844.394202000013,3845.163080840413,3845.9321134565807,3846.701299879272,3847.4706401392477,3848.2401342672756,3849.009782294129,3849.7795842505875,3850.5495401674375,3851.3196500754707
44,4037.583114000018,4038.390630622818,4039.1983087489425,4040.0061484106923,4040.814149640374,4041.622312470302,4042.430636932796,4043.2391230601825,4044.0477708847943,4044.8565804389714
45,3922.4070360000173,3923.1915174072174,3923.9761557106985,3924.7609509418407,3925.5459031320293,3926.3310123126557,3927.116278515118,3927.901701770821,3928.687282111175,3929.4730195675975
46,4222.436256000022,4223.280743251222,4224.125399399872,4224.970224479752,4225.815218524647,4226.660381568352,4227.505713644666,4228.351214787394,4229.196885030352,4230.042724407358
47,3701.595516000016,3702.3358351032157,3703.0763022702363,3703.8169175306903,3704.557680914196,3705.298592450379,3706.039652168869,3706.7808600993026,3707.5222162713226,3708.2637207145767
48,2605.4364720000135,2605.9575592944134,2606.4787508062723,2607.0000465564335,2607.5214465657446,2608.042950855058,2608.564559445229,2609.086272357118,2609.6080896115895,2610.1300112295116
49,1976.0340960000062,1976.4293028192062,1976.82458867977,1977.2199535975058,1977.6153975882253,1978.0109206677428,1978.4065228518762,1978.8022041564466,1979.1979645972779,1979.5938041901973
50,1928.317488000004,1928.703151497604,1929.0888921279036,1929.474709906329,1929.8606048483102,1930.2465769692799,1930.6326262846737,1931.0187528099307,1931.4049565604926,1931.7912375518047
51,1980.2943360000027,1980.6903948672027,1981.086532946176,1981.4827502527653,1981.8790468028158,1982.2754226121763,1982.6718776966986,1983.0684120722378,1983.4650257546523,1983.8617187598031
52,2015.9335320000037,2016.3367187064036,2016.7399860501448,2017.1433340473548,2017.5467627141643,2017.9502720667072,2018.3538621211205,2018.7575328935447,2019.1612844001233,2019.5651166570033
53,2104.344306000003,2104.765174861203,2105.186127896175,2105.6071651217544,2106.028286554779,2106.44949221209,2106.870782110532,2107.2921562669544,2107.713614698208,2108.1351574211476
54,2176.4722980000042,2176.907592459604,2177.342973978096,2177.7784425728914,2178.213998261406,2178.649641061058,2179.0853709892704,2179.5211880634683,2179.957092301081,2180.393083719541
55,2339.0848920000067,2339.552708978407,2340.0206195202027,2340.4886236441066,2340.9567213688356,2341.4249127131093,2341.893197695652,2342.361576335191,2342.8300486504577,2343.298614660188
56,2784.146676000007,2784.703505335207,2785.260446036274,2785.817498125481,2786.374661625106,2786.931936557431,2787.4893229447425,2788.0468208093316,2788.6044301734933,2789.162151059528
57,2919.5737260000074,2920.157640745207,2920.741672273356,2921.325820607811,2921.9100857719322,2922.4944677890867,2923.0789666826445,2923.663582475981,2924.248315192476,2924.8331648555145
58,2996.2452240000066,2996.8444730448064,2997.443841939415,2998.043330707803,2998.6429393739445,2999.2426679618193,2999.8425164954115,3000.4424849987104,3001.0425734957103,3001.6427820104095
59,3268.2714060000017,3268.9250602812017,3269.578845293258,3270.2327610623165,3270.886807614529,3271.5409849760517,3272.195293173047,3272.8497322316816,3273.504302178128,3274.1590030385637
60,3367.7953620000067,3368.4689210724064,3369.1426148566206,3369.816443379592,3370.4904066682675,3371.1645047496013,3371.838737650551,3372.5131053980813,3373.187608019161,3373.862245540765
61,3678.9218880000085,3679.6576723776084,3680.393603912084,3681.129682632866,3681.8659085693926,3682.602281751106,3683.3388022074564,3684.075469967898,3684.812285061891,3685.5492475189035
62,3973.763682000007,3974.558434736407,3975.353346423354,3976.1484170926387,3976.943646776057,3977.739035505412,3978.534583312513,3979.3302902291753,3980.126156287221,3980.9221815184783
63,3666.0190440000097,3666.7522478088094,3667.4855982583713,3668.2190953780228,3668.9527391970983,3669.6865297449376,3670.4204670508866,3671.154551144297,3671.8887820545256,3672.6231598109366
64,3452.905944000007,3453.596525188807,3454.287244493845,3454.9781019427437,3455.6690975631323,3456.360231382645,3457.0515034289215,3457.742913729607,3458.434462312353,3459.126149204815
65,3393.4752180000064,3394.1539130436063,3394.832743826215,3395.51171037498,3396.190812717055,3396.8700508795982,3397.549424889774,3398.228934774752,3398.908580561707,3399.588362277819
66,3537.02533800001,3537.73274306761,3538.4402896162237,3539.1479776741467,3539.8558072696815,3540.5637784311352,3541.2718911868214,3541.9801455650586,3542.6885415941715,3543.39707930249
67,3765.102594000016,3765.855614518816,3766.6087856417194,3767.3621073988475,3768.115579820327,3768.869202936291,3769.622976776878,3770.3769013722335,3771.130976752508,3771.8852029478585
68,3925.44978600002,3926.23487595722,3927.0201229324116,3927.805526956998,3928.5910880623896,3929.3768062800023,3930.162681641258,3930.948714177586,3931.734903920422,3932.521250901206
69,4056.20963400002,4057.02087592682,4057.832280102005,4058.6438465580254,4059.455575327337,4060.2674664424026,4061.0795199356908,4061.891735839678,4062.704114186846,4063.5166550096833
70,3984.3843360000187,3985.1812128672186,3985.978249109792,3986.775444759614,3987.572799848566,3988.3703144085357,3989.167988471417,3989.9658220691113,3990.763815233525,3991.5619679965716
71,3460.0089120000166,3460.7009137824166,3461.393053965173,3462.085332575966,3462.777749642481,3463.4703051924093,3464.1629992534477,3464.8558318532982,3465.548803019669,3466.2419127802727
72,2671.4799300000122,2672.014225986012,2672.5486288312095,2673.083138556976,2673.617755184687,2674.152478735724,2674.687309231471,2675.222246693317,2675.757291142656,2676.2924426008844
73,2037.1569780000048,2037.5644093956048,2037.9719222774838,2038.3795166619393,2038.7871925652717,2039.1949500037847,2039.6027889937855,2040.0107095515841,2040.4187116934943,2040.826795435833
74,1927.6632360000033,1928.0487686472031,1928.4343784009325,1928.8200652766127,1929.205829289668,1929.591670455526,1929.977588789617,1930.3635843073748,1930.7496570242363,1931.135806955641
75,1999.837590000004,2000.237557518004,2000.6376050295075,2001.0377325505135,2001.4379400970236,2001.838227685043,2002.23859533058,2002.639043049646,2003.039570858256,2003.4401787724275
76,1997.5510320000026,1997.9505422064026,1998.350132314844,1998.7498023413068,1999.149552301775,1999.5493822122353,1999.9492920886778,2000.3492819470955,2000.7493518034848,2001.1495016738454
77,2120.598726000004,2121.0228457452035,2121.4470503143525,2121.8713397244155,2122.2957139923606,2122.720173135159,2123.144717169786,2123.56934611322,2123.9940599824426,2124.418858794439
78,2175.301890000004,2175.7369503780037,2176.1720977680793,2176.607332187633,2177.0426536540704,2177.4780621848013,2177.9135577972384,2178.349140508798,2178.7848103368997,2179.220567298967
79,2416.858992000006,2417.3423637984056,2417.8258322711654,2418.3093974376197,2418.7930593171072,2419.2768179289706,2419.7606732925565,2420.244625427215,2420.7286743523005,2421.2128200871707
80,2739.7253460000084,2740.2732910692084,2740.8213457274223,2741.3695099965676,2741.917783898567,2742.4661674553467,2743.014660688838,2743.5632636209757,2744.1119762737,2744.6607986689546
81,2778.779556000007,2779.3353119112066,2779.891178973589,2780.4471572093835,2781.003246640825,2781.5594472901535,2782.1157591796114,2782.6721823314474,2783.2287167679137,2783.785362511267
82,3008.515482000005,3009.1171850964047,3009.7190085334237,3010.32095233513,3010.923016525597,3011.525201128902,3012.127506169128,3012.729931670362,3013.332477656696,3013.935144152227
83,3144.9297060000035,3145.5586919412035,3146.1878036795915,3146.8170412403274,3147.4464046485755,3148.075893929505,3148.705509108291,3149.335250210113,3149.965117260155,3150.5951102836066
84,3390.9957360000058,3391.6739351472056,3392.3522699342348,3393.0307403882216,3393.709346536299,3394.388088405606,3395.066966023287,3395.7459794164915,3396.425128612375,3397.1044136380974
85,3630.6464880000094,3631.3726172976094,3632.0988918210687,3632.825311599433,3633.551876661753,3634.2785870370853,3635.005442754493,3635.7324438430437,3636.4595903318123,3637.1868822498786
86,3884.4004680000107,3885.177348093611,3885.9543835632294,3886.731574439942,3887.50892075483,3888.286422538981,3889.0640798234886,3889.8418926394534,3890.6198610179813,3891.397984990185
87,3859.7520600000107,3860.5240104120107,3861.296115214093,3862.0683744371354,3862.840788112023,3863.613356269645,3864.3860789408986,3865.1589561566866,3865.931987947918,3866.7051743455077
88,3562.7569080000058,3563.4694593816057,3564.182153273482,3564.8949897041366,3565.6079687020774,3566.3210902958176,3567.0343545138767,3567.7477613847796,3568.4613109370566,3569.1750031992437
89,3433.693104000006,3434.379842620806,3435.06671858933,3435.7537319330477,3436.4408826794343,3437.12817085597,3437.815596490141,3438.503159609439,3439.190860241361,3439.878698413409
90,3624.603432000008,3625.328352686408,3626.0534183569453,3626.7786290406166,3627.5039847664248,3628.229485563378,3628.9551314604905,3629.6809224867825,3630.4068586712797,3631.132940043014
91,3725.944848000014,3726.690036969614,3727.435374977008,3728.1808620520032,3728.9264982244135,3729.6722835240585,3730.418217980763,3731.1643016243593,3731.910534484684,3732.6569165915807
92,4147.49254800002,4148.32204650962,4149.151710918922,4149.981541261105,4150.811537569357,4151.641699876871,4152.472028216846,4153.30252262249,4154.1331831270145,4154.96400976364
93,4015.1283360000193,4015.9313616672193,4016.7345479395526,4017.5378948491402,4018.34140242811,4019.1450707085955,4019.948899722737,4020.7528895026817,4021.5570400805823,4022.3613514885983
94,3985.8093180000183,3986.606479863618,3987.403801159591,3988.2012819198226,3988.9989221762066,3989.7967219606417,3990.5946813050336,3991.3928002412945,3992.1910788013424,3992.9895170171026
95,3534.3679320000165,3535.0748055864165,3535.7818205475337,3536.488976911643,3537.196274707025,3537.9037139619663,3538.6112947047586,3539.3190169636996,3540.0268807670923,3540.7348861432456
96,2882.3386440000127,2882.9151117288125,2883.4916947511583,2884.0683930901087,2884.6452067687264,2885.22213581008,2885.799180237242,2886.3763400732896,2886.953615341304,2887.5310060643724
97,2169.528666000007,2169.962571733207,2170.3965642475537,2170.830643560403,2171.2648096891153,2171.6990626510533,2172.1334024635835,2172.5678291440763,2173.002342709905,2173.436943178447
98,2007.1332840000027,2007.5347106568026,2007.936217598934,2008.3378048424538,2008.7394724034223,2009.141220297903,2009.5430485419624,2009.9449571516707,2010.346946143101,2010.7490155323294
99,2003.7786360000027,2004.1793917272028,2004.580227605548,2004.9811436510693,2005.3821398797995,2005.7832163077755,2006.184372951037,2006.5856098256272,2006.9869269475923,2007.3883243329817
100,2142.496566000003,2142.925065313203,2143.353650326266,2143.782321056331,2144.2110775205424,2144.6399197360465,2145.0688477199938,2145.4978614895376,2145.9269610618353,2146.3561464540476
101,2109.9395640000043,2110.3615519128043,2110.783624223187,2111.2057809480316,2111.628022104221,2112.0503477086418,2112.472757778183,2112.895252329739,2113.317831380205,2113.740494946481
102,2181.8036700000034,2182.2400307340035,2182.6764787401503,2183.1130140358982,2183.5496366387056,2183.9863465660333,2184.4231438353463,2184.8600284641134,2185.2970004698063,2185.7340598699
103,2435.265528000005,2435.752581105605,2436.2397316218257,2436.72697956815,2437.2143249640635,2437.7017678290563,2438.189308182622,2438.6769460442583,2439.164681433467,2439.652514369754
104,2757.9641700000084,2758.5157628340085,2759.0674659865754,2759.6192794797726,2760.1712033356685,2760.7232375763356,2761.275382223851,2761.827637300296,2762.380002827756,2762.9324788283216
105,2880.1890840000087,2880.7651218168085,2881.341274841172,2881.91754309614,2882.493926604759,2883.07042539008,2883.6470394751577,2884.223768883053,2884.8006136368294,2885.3775737595565
106,3014.6097420000046,3015.2126639484045,3015.815706481194,3016.41886962249,3017.0221533964145,3017.625557827094,3018.2290829386593,3018.832728755247,3019.436495300998,3020.0403826000584
107,3243.959808000004,3244.608599961604,3245.2575216815962,3245.9065731859323,3246.5557545005695,3247.2050656514693,3247.8545066645997,3248.5040775659327,3249.1537783814456,3249.803609137122
108,3428.275206000005,3428.9608610412047,3429.6466532134127,3430.332582544055,3431.018649060564,3431.7048527903758,3432.3911937609337,3433.0776719996857,3433.7642875340857,3434.4510403915924
109,3723.9663540000092,3724.7111472708093,3725.4560895002633,3726.2011807181634,3726.946420954307,3727.691810238498,3728.4373486005456,3729.1830360702656,3729.92887267748,3730.674858452015
110,3819.557220000012,3820.321131444012,3821.0851956703004,3821.8494127094345,3822.6137825919764,3823.3783053484945,3824.142981009564,3824.907809605766,3825.672791167687,3826.4379257259206
111,3729.443988000009,3730.189876797609,3730.9359147729683,3731.682101955923,3732.428438376314,3733.174924063989,3733.9215590488016,3734.6683433606113,3735.4152770292835,3736.162360084689
112,3468.3438000000065,3469.0374687600065,3469.7312762537586,3470.425222509009,3471.1193075535107,3471.8135314150213,3472.507894121304,3473.2023957001284,3473.8970361792685,3474.5918155865043
113,3389.921916000007,3390.599900383207,3391.2780203632838,3391.9562759673563,3392.6346672225495,3393.313194155994,3393.9918567948253,3394.670655166184,3395.3495892972173,3396.028659215077
114,3382.1713920000093,3382.8478262784092,3383.524395843665,3384.2011007228334,3384.877940942978,3385.554916531167,3386.232027514473,3386.909273919976,3387.58665577476,3388.264173105915
115,3773.888628000015,3774.643405725615,3775.39833440676,3776.153414073641,3776.908644756456,3777.6640264854072,3778.4195592907045,3779.1752432025623,3779.931078251203,3780.687064466853
116,4113.420252000019,4114.242936050419,4115.065784637629,4115.888797794556,4116.711975554115,4117.535317949226,4118.358825012816,4119.182496777818,4120.006333277174,4120.83033454383
117,3995.95859400002,3996.7577857188203,3997.557137275964,3998.356648703419,3999.15632003316,3999.9561512971663,4000.7561425274257,4001.556293755931,4002.3566050146824,4003.1570763356854
118,3976.4482620000153,3977.243551652415,3978.0390003627454,3978.834608162818,3979.6303750844504,3980.426301159467,3981.222386419699,3982.018630896983,3982.8150346231623,3983.611597630087
119,3589.0102680000155,3589.7280700536153,3590.446015667626,3591.1641048707593,3591.8823376917335,3592.600714159272,3593.3192343021037,3594.037898148964,3594.7567057285937,3595.4756570697396
120,2743.914438000012,2744.463220887612,2745.0121135317895,2745.561115954496,2746.110228177687,2746.6594502233224,2747.208782113367,2747.7582238697896,2748.3077755145637,2748.8574370696665
121,2029.4341860000072,2029.8400728372071,2030.2460408517745,2030.6520900599448,2031.0582204779569,2031.4644321220524,2031.8707250084767,2032.2770991534783,2032.683554573309,2033.0900912842237
122,1990.8866700000044,1991.2848473340043,1991.683104303471,1992.0814409243317,1992.4798572125164,1992.878353183959,1993.2769288545958,1993.6755842403666,1994.0743193572146,1994.473134221086
123,2021.484024000004,2021.888320804804,2022.2926984689648,2022.6971570086585,2023.10169644006,2023.506316779348,2023.9110180427037,2024.3158002463122,2024.7206634063614,2025.1256075390427
124,2075.975904000003,2076.391099180803,2076.806377400639,2077.221738676119,2077.637183023854,2078.052710460459,2078.468321002551,2078.884014666751,2079.2997914696844,2079.715651427978
125,2122.794246000003,2123.218804849203,2123.643448610173,2124.068177299895,2124.492990935355,2124.917889533542,2125.3428731114486,2125.767941686071,2126.1930952744083,2126.618333893463
126,2241.2892420000044,2241.7374998484042,2242.185847348374,2242.6342845178438,2243.082811374747,2243.531427937022,2243.980134222609,2244.4289302494535,2244.877816035503,2245.3267915987103
127,2341.8140940000053,2342.2824568188053,2342.750913310169,2343.219463492831,2343.6881073855293,2344.1568450070063,2344.6256763760075,2345.0946015112827,2345.5636204315847,2346.032733155671
128,2594.4970860000076,2595.0159854172075,2595.534988614291,2596.0540956120135,2596.5733064311357,2597.0926210924217,2597.6120396166402,2598.1315620245637,2598.6511883369685,2599.170918574636
129,2789.2238280000065,2789.7816727656063,2790.3396291001595,2790.8976970259796,2791.4558765653846,2792.0141677406978,2792.5725705742457,2793.1310850883606,2793.6897113053783,2794.248449247639
130,3059.567130000005,3060.1790434260047,3060.7910792346897,3061.4032374505364,3062.0155180980264,3062.627921201646,3063.2404467858864,3063.8530948752436,3064.4658654942186,3065.0787586673173
131,3238.5592680000036,3239.2069798536036,3239.8548212495743,3240.5027922138243,3241.150892772267,3241.7991229508216,3242.4474827754116,3243.0959722719667,3243.744591466421,3244.393340384714
132,3359.064090000006,3359.7359028180063,3360.40784999857,3361.0799315685695,3361.7521475548833,3362.4244979843943,3363.096982883991,3363.769602280568,3364.4423562010243,3365.1152446722645
133,3525.744372000009,3526.4495208744092,3527.154810778584,3527.8602417407396,3528.5658137890878,3529.2715269518453,3529.9773812572357,3530.683376733487,3531.3895134088334,3532.0957913115153
134,3809.7876360000128,3810.549593527213,3811.3117034459183,3812.0739657866075,3812.836380579765,3813.598947855881,3814.361667645452,3815.1245399789814,3815.887564886977,3816.650742399954
135,3747.222960000012,3747.972404592012,3748.7219990729304,3749.471743472745,3750.2216378214393,3750.9716821490038,3751.7218764854333,3752.4722208607304,3753.2227153049025,3753.9733598479634
136,3539.1646920000076,3539.8725249384074,3540.580499443395,3541.288615543284,3541.9968732663924,3542.7052726410457,3543.413813695574,3544.122496458313,3544.8313209576045,3545.540287221796
137,3505.839702000006,3506.540869940406,3507.242178114394,3507.9436265500167,3508.645215275327,3509.3469443183817,3510.0488137072452,3510.7508234699867,3511.452973634681,3512.1552642294077
138,3618.448176000013,3619.171865635213,3619.89570000834,3620.6196791483417,3621.343803084171,3622.068071844788,3622.792485459157,3623.517043956249,3624.2417473650403,3624.966595714513
139,3831.232356000014,3831.998602471214,3832.765002191708,3833.5315551921462,3834.2982615031847,3835.065121155485,3835.832134179716,3836.599300606552,3837.366620466673,3838.134093790766
140,4111.40816400002,4112.23044563282,4113.052891721946,4113.8755023002905,4114.69827740075,4115.52121705623,4116.344321299641,4117.167590163901,4117.991023681933,4118.81462188667
141,4086.2764380000203,4087.09369328762,4087.911112026278,4088.728694248683,4089.5464399875327,4090.36434927553,4091.182422145385,4092.0006586298136,4092.8190587615395,4093.6376225732915
142,4126.120746000023,4126.945970149223,4127.771359343253,4128.596913615122,4129.422632997845,4130.248517524444,4131.074567227948,4131.900782141393,4132.727162297821,4133.553707730281
143,3563.040324000017,3563.752932064817,3564.4656826512296,3565.1785757877597,3565.891611502917,3566.6047898252173,3567.3181107831824,3568.031574405339,3568.74518072022,3569.458929756364
144,2654.6759940000115,2655.2069291988114,2655.737970584651,2656.2691181787677,2656.8003720024035,2657.3317320768037,2657.8631984232193,2658.394771062904,2658.9264500171166,2659.45823530712
145,2037.3542280000054,2037.7616988456052,2038.1692511853744,2038.5768850356114,2038.9846004126184,2039.392397332701,2039.8002758121675,2040.20823586733,2040.6162775145033,2041.0244007700062
146,1965.4335360000027,1965.8266227072027,1966.219788031744,1966.6130319893502,1967.006354595748,1967.3997558666672,1967.7932358178405,1968.186794465004,1968.5804318238968,1968.9741479102615
147,1954.339146000003,1954.730013829203,1955.1209598319688,1955.5119840239352,1955.90308642074,1956.2942670380241,1956.6855258914318,1957.07686299661,1957.4682783692094,1957.8597720248833
148,2028.0977520000035,2028.5033715504035,2028.9090722247136,2029.3148540391585,2029.7207170099662,2030.126661153368,2030.5326864855988,2030.9387930228959,2031.3449807815005,2031.7512497776568
149,2093.838450000003,2094.257217690003,2094.6760691335408,2095.095004347367,2095.5140233482366,2095.9331261529064,2096.352312778137,2096.7715832406925,2097.1909375573405,2097.610375744852
150,2101.214232000004,2101.634474846404,2102.054801741373,2102.4752127017214,2102.8957077442615,2103.3162868858103,2103.7369501431876,2104.1576975332164,2104.578529072723,2104.9994447785375
151,2222.7851400000054,2223.2296970280054,2223.674342967411,2224.1190778360046,2224.563901651572,2225.0088144319025,2225.453816194789,2225.898906958028,2226.3440867394197,2226.7893555567675
152,2612.295300000007,2612.817759060007,2613.340322611819,2613.8629906763413,2614.3857632744766,2614.9086404271316,2615.4316221552167,2615.9547084796477,2616.4778994213434,2617.0011950012276
153,2865.460386000009,2866.0334780772087,2866.606684772824,2867.1800061097783,2867.7534421110004,2868.3269927994224,2868.9006581979825,2869.474438329622,2870.048333217288,2870.622342883931
154,2929.510284000004,2930.096186056804,2930.682205294015,2931.268341735074,2931.854595403421,2932.440966322502,2933.0274545157663,2933.614060006669,2934.2007828186706,2934.787622975234
155,3195.198138000003,3195.837177627603,3196.4763450631285,3197.115640332141,3197.7550634602076,3198.3946144728993,3199.0342933957936,3199.6741002544727,3200.3140350745234,3200.9540978815385
156,3380.7347580000055,3381.4109049516055,3382.087187132596,3382.7636045700224,3383.4401572909364,3384.1168453223945,3384.793668691459,3385.470627425197,3386.147721550682,3386.8249510949922
157,3689.0504160000087,3689.7882260832084,3690.526183728425,3691.2642889651706,3692.0025418229634,3692.740942331328,3693.479490519794,3694.218186417898,3694.9570300551813,3695.6960214611922
158,3830.1617580000157,3830.9277903516154,3831.693975909686,3832.460314704868,3833.2268067678087,3833.993452129162,3834.760250819588,3835.527202869752,3836.2943083103255,3837.0615671719875
159,3813.7099140000105,3814.4726559828105,3815.2355505140067,3815.9985976241096,3816.7617973436345,3817.525149703103,3818.2886547330436,3819.05231246399,3819.8161229264824,3820.5800861510675
