Periods,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032
55,311.05914666666723,311.12135849600054,311.1835827676997,311.2458194842532,311.3080686481501,311.3703302618797,311.4326043279321,311.4948908487977,311.55718982696743,311.6195012649328
56,631.7695733333321,631.8959272479988,632.0223064334483,632.148710894735,632.275140636914,632.4015956650413,632.5280759841743,632.6545815993711,632.781112515691,632.9076687381942
57,580.485733333332,580.6018304799986,580.7179508460946,580.8340944362639,580.9502612551511,581.0664513074021,581.1826645976636,581.2989011305831,581.4151609108092,581.5314439429914
58,346.81810666666706,346.8874702880004,346.956847782058,347.0262391516144,347.0956443994447,347.1650635283246,347.23449654103024,347.30394344033846,347.3734042290265,347.4428789098723
59,254.37138666666706,254.42226094400039,254.47314539618918,254.52404002526842,254.57494483327346,254.6258598222401,254.67678499420455,254.7277203512034,254.77866589527363,254.82962162845268
60,275.46336000000036,275.51845267200036,275.57355636253476,275.62867107380725,275.683796808022,275.7389335673836,275.79408135409705,275.84924017036786,275.9044100184019,275.9595909004056
61,265.75696000000033,265.81011139200035,265.86327341427875,265.9164460689616,265.9696293581754,266.02282328404704,266.07602784870386,266.1292430542736,266.18246890288447,266.235705396665
62,288.71376000000015,288.7715027520001,288.82925705255053,288.88702290396105,288.94480030854186,289.0025892686036,289.0603897864573,289.1182018644146,289.17602550478745,289.2338607098884
63,296.55042666666736,296.6097367520007,296.66905869935107,296.72839251109093,296.78773818959314,296.84709573723103,296.9064651563785,296.96584644940975,297.02523961869963,297.0846446666234
64,329.2154133333338,329.2812564160005,329.3471126672837,329.41298208981715,329.4788646862351,329.5447604591724,329.6106694112642,329.67659154514644,329.74252686345545,329.8084753688281
65,263.7068266666669,263.75956803200023,263.81231994560665,263.86508240959574,263.91785542607767,263.9706389971629,264.0234331249623,264.0762378115873,264.1290530591496,264.1818788697614
66,344.70546666666706,344.7744077600004,344.84336264155235,344.91233131408063,344.98131378034344,345.0503100430995,345.1193201051081,345.1883439691291,345.25738163792295,345.3264331142505
67,933.291813333331,933.4784716959977,933.6651673903368,933.8519004238149,934.0386708038997,934.2254785380604,934.412323633768,934.5992060984947,934.7861259397145,934.9730831649024
68,1972.7128533333264,1973.107395903993,1973.5020173831738,1973.8967177866505,1974.2914971302077,1974.6863554296337,1975.0812927007196,1975.4763089592598,1975.8714042210515,1976.2665785018958
69,3203.7098933333295,3204.350635311996,3204.9915054390585,3205.632503740146,3206.273630240894,3206.914884966942,3207.556267943935,3208.1977791975237,3208.839418753363,3209.4811866371138
70,5081.951360000014,5082.967750272013,5083.984343822068,5085.0011406908325,5086.018140918971,5087.035344547155,5088.052751616064,5089.070362166387,5090.08817623882,5091.106193874068
71,4010.860026666672,4011.6621986720056,4012.46453111174,4013.2670240179623,4014.069677422766,4014.8724913582505,4015.675465856522,4016.478600949693,4017.281896669883,4018.085353049217
72,1711.7346399999985,1712.0769869279984,1712.419402325384,1712.7618862058491,1713.1044385830903,1713.4470594708068,1713.789748882701,1714.1325068324775,1714.475333333844,1714.8182284005106
73,72.95263999999996,72.96723052799996,72.98182397410555,72.99642033890038,73.01101962296816,73.02562182689276,73.04022695125813,73.05483499664838,73.06944596364771,73.08405985284044
74,218.16314666666673,218.20677929600006,218.25042065185926,218.29407073598964,218.33772955013683,218.38139709604684,218.42507337546604,218.46875839014112,218.51245214181915,218.5561546322475
75,265.38482666666687,265.4379036320002,265.4909912127266,265.54408941096915,265.5971982288513,265.65031766849705,265.7034477320307,265.75658842157713,265.80973973926143,265.8629016872093
76,227.30696000000017,227.35242139200017,227.39789187627855,227.4433714546538,227.48886012894474,227.53435790097052,227.5798647725507,227.62538074550523,227.67090582165432,227.71644000281864
77,239.4390933333336,239.48698115200025,239.53487854823064,239.5827855239403,239.63070208104506,239.67862822146125,239.72656394710555,239.77450925989496,239.82246416174692,239.87042865457926
78,229.17741333333362,229.22324881600028,229.26909346576346,229.31494728445662,229.3608102739135,229.40668243596826,229.45256377245545,229.49845428520993,229.54435397606696,229.59026284686217
79,297.1856533333338,297.24509046400044,297.3045394820932,297.36400038998966,297.4234731900676,297.4829578847056,297.54245447628256,297.6019629671778,297.66148335977124,297.72101565644317
80,652.1964799999986,652.3269192959986,652.4573846798577,652.5878761567936,652.718393732025,652.8489374107713,652.9795071982535,653.1101030996931,653.2407251203131,653.3713732653371
81,589.0819999999975,589.1998163999975,589.3176563632775,589.4355198945501,589.553406998529,589.6713176799287,589.7892519434647,589.9072097938534,590.0251912358121,590.1431962740593
82,388.5542666666672,388.63197752000053,388.7097039155045,388.7874458562876,388.86520334545884,388.9429763861279,389.02076498140514,389.09856913440143,389.1763888482283,389.25422412599795
83,267.8115733333338,267.86513564800043,267.91870867513,267.972292416865,268.02588687534836,268.0794920527234,268.133107951134,268.1867345727242,268.24037191963873,268.2940199940227
84,275.83813333333393,275.8933009600006,275.9484796201926,276.0036693161166,276.0588700499798,276.1140818239898,276.1693046403546,276.22453850128267,276.2797834089829,276.33503936566467
85,287.41176000000047,287.46924235200044,287.52673620047085,287.5842415477109,287.64175839602046,287.69928674769966,287.7568266050492,287.8143779703702,287.8719408459642,287.9295152341334
86,282.5579733333338,282.6144849280005,282.6710078249861,282.7275420265511,282.78408753495637,282.84064435246336,282.89721248133384,282.9537919238301,283.01038268221487,283.0669847587513
87,245.7878666666669,245.83702424000023,245.88619164484822,245.93536888317718,245.9845559569538,246.0337528681452,246.08295961871883,246.13217621064257,246.1814026458847,246.23063892641386
88,332.57664000000034,332.6431553280003,332.7096839590659,332.7762258958577,332.8427811410369,332.9093496972651,332.97593156720455,333.04252675351796,333.10913525886866,333.17575708592045
89,331.8334133333333,331.89978001599997,331.96615997200314,332.0325532039975,332.0989597146383,332.1653795065812,332.2318125824825,332.298258944999,332.364718596788,332.43119154050737
90,333.82664000000034,333.8934053280003,333.9601840090659,334.02697604586774,334.0937814410769,334.1606001973651,334.2274323174046,334.29427780386806,334.36113665942884,334.4280088867607
91,673.9394666666657,674.074254559999,674.209069410911,674.3439112247931,674.478780007038,674.6136757630394,674.748598498192,674.8835482178916,675.0185249275352,675.1535286325206
92,1869.0874399999955,1869.4612574879955,1869.835149739493,1870.209116769441,1870.5831585927947,1870.9572752245133,1871.3314666795582,1871.705732972894,1872.0800741194887,1872.4544901343127
93,3326.80888,3327.474241776,3328.139736624355,3328.80536457168,3329.4711256445944,3330.137019869723,3330.803047273697,3331.4692078831517,3332.1355017247283,3332.801928825073
94,5273.845413333351,5274.900182416018,5275.955162452501,5277.010353484991,5278.065755555688,5279.121368706799,5280.177192980541,5281.233228419137,5282.289475064821,5283.345932959834
95,3997.2708266666723,3998.0702808320057,3998.869894888172,3999.6696688671495,4000.469602800923,4001.269696721483,4002.069950660827,4002.8703646509593,4003.6709387238893,4004.471672911634
96,1877.7283999999968,1878.1039456799967,1878.4795664691328,1878.8552623824266,1879.231033434903,1879.60687964159,1879.9828010175183,1880.3587975777218,1880.7348693372373,1881.1110163111048
97,159.74554666666668,159.77749577600002,159.80945127515523,159.84141316541024,159.87338144804332,159.9053561243329,159.93733719555777,159.96932466299688,160.00131852792947,160.03331879163505
98,245.97485333333375,246.02404830400042,246.07325311366122,246.12246776428395,246.1716922578368,246.22092659628836,246.27017078160762,246.31942481576394,246.3686887007271,246.41796243846724
99,277.143386666667,277.19881534400037,277.2542551070692,277.3097059580906,277.3651678992822,277.42064093286206,277.4761250610486,277.5316202860608,277.587126610118,277.64264403544
100,266.3185866666672,266.37185038400054,266.42512475407733,266.47840977902814,266.5317054609839,266.5850118020761,266.6383288044365,266.6916564701974,266.74499480149143,266.79834380045173
101,264.8228266666669,264.87579123200027,264.92876639024666,264.9817521435247,265.03474849395343,265.0877554436522,265.1407729947409,265.1938011493399,265.24683990956976,265.29988927755164
102,337.75528000000054,337.82283105600055,337.89039562221177,337.9579737013362,338.0255652960764,338.0931704091356,338.16078904321745,338.2284212010261,338.29606688526627,338.3637260986433
103,433.15893333333344,433.2455651200001,433.3322142330241,433.4188806758707,433.50556445200584,433.59226556489625,433.6789840180092,433.76571981481277,433.8524729587757,433.93924345336745
104,531.8078933333326,531.9142549119993,532.0206377629817,532.1270418905342,532.2334672989123,532.3399139923721,532.4463819751705,532.5528712515655,532.6593818258158,532.7659137021809
105,495.5186399999997,495.6177437279997,495.7168672767453,495.8160106502006,495.91517385233067,496.01435688710114,496.1135597584786,496.2127824704303,496.31202502692435,496.41128743192974
106,317.71176000000065,317.77530235200066,317.83885741247104,317.90242518395354,317.9660056689903,318.0295988701241,318.09320478989815,318.15682343085615,318.2204547955423,318.2840988865014
107,265.3844800000006,265.4375568960006,265.4906444073798,265.5437425362613,265.59685128476855,265.64997065502547,265.70310064915645,265.7562412692863,265.8093925175402,265.86255439604366
108,240.3726133333336,240.42068785600026,240.46877199357147,240.51686574797017,240.56496912111976,240.61308211494398,240.66120473136695,240.70933697231322,240.7574788397077,240.80563033547563
109,240.55906666666706,240.60717848000039,240.6552999156964,240.7034309756795,240.75157166187464,240.799721976207,240.84788192060222,240.89605149698633,240.94423070728573,240.99241955342717
110,208.2703733333338,208.31202740800046,208.35368981348205,208.39536055144475,208.43703962355505,208.47872703147976,208.52042277688605,208.5621268614414,208.6038392868137,208.64556005467105
111,239.44122666666703,239.48911491200036,239.53701273498277,239.58492013752976,239.63283712155726,239.68076368898156,239.72869984171936,239.7766455816877,239.824600910804,239.87256583098616
112,277.3301066666669,277.3855726880002,277.4410498025378,277.4965380124983,277.5520373201008,277.6075477275648,277.6630692371103,277.71860185095767,277.77414557132784,277.8297004004421
113,245.97442666666703,246.02362155200035,246.07282627631074,246.122040841566,246.1712652497343,246.22049950278424,246.2697436026848,246.31899755140532,246.3682613509156,246.41753500318578
114,286.247226666667,286.3044761120004,286.36173700722276,286.4190093546242,286.47629315649516,286.5335884151265,286.59089513280946,286.648213311836,286.70554295449836,286.76288406308925
115,793.7047199999978,793.8634609439978,794.0222336361866,794.1810380829138,794.3398742905304,794.4987422653885,794.6576420138416,794.8165735422443,794.9755368569528,795.1345319643242
116,2226.837466666661,2227.2828341599943,2227.7282907268263,2228.1738363849718,2228.619471152249,2229.0651950464794,2229.511008085489,2229.956910287106,2230.4029016691634,2230.848982249497
117,3308.6720799999966,3309.3338144159966,3309.9956811788797,3310.6576803151156,3311.3198118511787,3311.982075813549,3312.6444722287115,3313.307001123157,3313.9696625233814,3314.632456455886
118,4951.375786666678,4952.366061824012,4953.356535036377,4954.347206343384,4955.338075784653,4956.329143399809,4957.32040922849,4958.311873310335,4959.303535684997,4960.295396392134
119,3763.8661066666705,3764.618879888004,3765.3718036639816,3766.1248780247142,3766.8781030003192,3767.631478620919,3768.385004916643,3769.1386819176264,3769.8925096540097,3770.6464881559405
120,1855.434559999997,1855.805646911997,1856.1768080413794,1856.5480434029878,1856.9193530116684,1857.2907368822707,1857.6621950296471,1858.033727468653,1858.4053342141467,1858.7770152809894
121,55.96797333333332,55.979166927999984,55.99036276138558,56.00156083393786,56.012761146104644,56.023963698333866,56.035168491073534,56.04637552477175,56.0575847998767,56.068796316836675
122,140.1448000000003,140.1728289600003,140.20086352579227,140.22890369849742,140.2569494792371,140.28500086913294,140.31305786930676,140.34112048088062,140.36918870497678,140.39726254271778
123,169.2613866666669,169.29523894400023,169.32909799178904,169.3629638113874,169.39683640414967,169.4307157714305,169.4646019145848,169.49849483496772,169.5323945339347,169.56630101284148
124,253.25538666666705,253.30603774400038,253.35669895154916,253.40737029133948,253.45805176539773,253.5087433757508,253.55944512442596,253.61015701345084,253.66087904485352,253.7116112206625
125,230.48512000000048,230.53121702400048,230.5773232674053,230.62343873205876,230.66956341980517,230.71569733248913,230.76184047195562,230.80799284005002,230.85415443861802,230.90032526950574
126,227.39573333333342,227.44121248000008,227.48670072249607,227.53219806264056,227.57770450225308,227.62322004315354,227.66874468716216,227.7142784360996,227.7598212917868,227.80537325604516
127,293.55877333333393,293.6174850880006,293.6762085850182,293.73494382673516,293.7936908155005,293.8524495536636,293.9112200435743,293.970002287583,294.0287962880405,294.0876020472981
128,638.7829066666653,638.9106632479986,639.0384453806482,639.1662530697243,639.2940863203382,639.4219451376023,639.5498295266298,639.6777394925351,639.8056750404336,639.9336361754416
129,561.1498666666656,561.262096639999,561.374349059327,561.4866239291388,561.5989212539246,561.7112410381753,561.8235832863829,561.9359480030402,562.0483351926407,562.1607448596792
130,338.2085866666671,338.27622838400043,338.34388362967724,338.4115524064032,338.47923471688443,338.5469305638278,338.61463994994057,338.68236287793053,338.7500993505061,338.8178493703762
131,311.4858666666672,311.54816384000054,311.61047347276855,311.6727955674631,311.73513012657656,311.79747715260186,311.8598366480324,311.922208615362,311.9845930570851,312.0469899756965
132,375.5082933333342,375.5833949920009,375.65851167099925,375.73364337333345,375.8087901020081,375.8839518600285,375.9591286504005,376.0343204761306,376.1095273402258,376.1847492456938
133,329.7799466666669,329.8459026560002,329.91187183653136,329.97785421089867,330.04384978174085,330.1098585516972,330.1758805234075,330.24191569951216,330.30796408265206,330.3740256754686
134,285.91570666666706,285.9728898080004,286.03008438596197,286.08729040283913,286.1445078609197,286.20173676249186,286.25897710984435,286.3162289052663,286.37349215104734,286.43076684947755
135,242.05448000000015,242.10289089600016,242.15131147417935,242.19974173647418,242.24818168482147,242.29663132115843,242.34509064742267,242.39355966555215,242.44203837748526,242.49052678516074
136,216.85720000000003,216.90057144000002,216.94395155428802,216.98734034459886,217.03073781266778,217.07414396023032,217.11755878902235,217.16098230078015,217.2044144972403,217.24785538013973
137,336.3101599999999,336.37742203199986,336.4446975164062,336.5119864559095,336.5792888532007,336.6466047109713,336.7139340319135,336.78127681871985,336.8486330740836,336.9160028006984
138,326.2947200000005,326.3599789440005,326.4252509397893,326.4905359899772,326.5558340971752,326.6211452639946,326.6864694930474,326.751806786946,326.8171571483034,326.88252057973307
139,655.2199999999992,655.3510439999992,655.4821142087992,655.613210631641,655.7443332737673,655.875482140422,656.0066572368501,656.1378585682974,656.269086140011,656.400339957239
140,1975.3207999999952,1975.7158641599951,1976.111007332827,1976.5062295342937,1976.9015307802006,1977.2969110863567,1977.692370468574,1978.0879089426676,1978.483526524456,1978.8792232297608
141,3211.7908533333316,3212.4332115039983,3213.075698146299,3213.718313285928,3214.3610569485854,3215.003929159975,3215.646929945807,3216.2900593317963,3216.9333173436626,3217.5767040071314
142,5452.994666666682,5454.085265600015,5455.176082653135,5456.2671178696655,5457.3583712932395,5458.449842967498,5459.541532936091,5460.633441242679,5461.725567930927,5462.817913044513
143,4318.276320000007,4319.139975264007,4320.00380325906,4320.867804019712,4321.731977580515,4322.596323976031,4323.460843240827,4324.3255354094745,4325.190400516556,4326.05543859666
144,1853.5171199999968,1853.8878234239967,1854.2586009886813,1854.629452708879,1855.0003785994206,1855.3713786751405,1855.7424529508755,1856.1136014414656,1856.4848241617537,1856.856121126586
145,58.392933333333296,58.404611919999965,58.41629284238397,58.42797610095244,58.43966169617263,58.45134962851186,58.463039898437565,58.474732506417254,58.486427452918534,58.49812473840912
146,205.47069333333363,205.5117874720003,205.5528898294947,205.59400040746058,205.63511920754206,205.67624623138357,205.71738148062985,205.75852495692598,205.79967666191737,205.84083659724976
147,280.12994666666674,280.18597265600005,280.24200985053125,280.29805825250133,280.3541178641518,280.41018868772466,280.4662707254622,280.5223639796073,280.57846845240323,280.6345841460937
148,364.12125333333375,364.1940775840004,364.2669163995172,364.3397697827971,364.41263773675365,364.485520264301,364.55841736835384,364.6313290518275,364.70425531763783,364.7771961687013
149,319.3255466666669,319.38941177600026,319.45328965835546,319.5171803162871,319.58108375235037,319.6449999691008,319.70892896909464,319.77287075488846,319.8368253290394,319.90079269410523
150,291.57256000000046,291.63087451200045,291.68920068690284,291.7475385270402,291.80588803474564,291.8642492123526,291.92262206219505,291.98100658660746,292.03940278792476,292.09781066848234
151,345.80634666666754,345.8755079360009,345.94468303758805,346.0138719741956,346.08307474859043,346.15229136354014,346.22152182181287,346.29076612617723,346.36002427940247,346.4292962842583
152,598.9977066666651,599.1175062079984,599.23732970924,599.3571771751818,599.4770486106169,599.5969440203389,599.716863409143,599.8368067818249,599.9567741431812,600.0767654980098
153,460.20349333333326,460.2955340319999,460.3875931388063,460.4796706574341,460.57176659156556,460.6638809448839,460.75601372107286,460.8481649238171,460.9403345568018,461.0325226237132
154,306.44685333333376,306.5081427040004,306.5694443325412,306.6307582214077,306.69208437305196,306.75342278992656,306.8147734744845,306.87613642917944,306.9375116564653,306.9988991587966
155,224.32050666666674,224.36537076800008,224.41024384215368,224.4551258909221,224.50001691610026,224.54491691948348,224.58982590286737,224.63474386804793,224.67967081682153,224.7246067509849
156,205.65853333333362,205.6996650400003,205.7408049730083,205.7819531340029,205.8231095246297,205.86427414653463,205.90544700136394,205.9466280907642,205.98781741638234,206.02901497986562
157,243.5450933333336,243.59380235200027,243.64252111247066,243.69124961669314,243.73998786661647,243.7887358641898,243.83749361136262,243.8862611100849,243.9350383623069,243.98382536997934
158,291.5144266666669,291.5727295520002,291.6310440979106,291.68937030673015,291.7477081807915,291.8060577224277,291.86441893397216,291.92279181775893,291.9811763761225,292.0395726113977
159,318.3947466666669,318.4584256160002,318.52211730112344,318.58582172458364,318.64953888892853,318.7132687967063,318.77701145046564,318.84076685275573,318.90453500612625,318.96831591312747
160,274.7168266666672,274.7717700320005,274.8267243860069,274.8816897308841,274.9366660688303,274.99165340204405,275.04665173272446,275.101661063071,275.1566813952836,275.21171273156267
161,238.88114666666704,238.92892289600036,238.97670868057955,239.02450402231565,239.07230892312012,239.12012338490473,239.1679474095817,239.2157809990636,239.26362415526341,239.31147688009446
162,340.9958400000005,341.0640391680005,341.1322519758341,341.20047842622927,341.2687185219145,341.33697226561884,341.40523966007197,341.473520708004,341.5418154121456,341.610123775228
163,1039.7870933333304,1039.995050751997,1040.2030497621474,1040.4110903720998,1040.6191725901742,1040.8272964246923,1041.0354618839772,1041.243668976354,1041.4519177101492,1041.6602080936912
164,2112.963706666661,2113.386299407994,2113.808976667876,2114.2317384632092,2114.6545848109017,2115.077515727864,2115.5005312310095,2115.9236313372558,2116.346816063523,2116.7700854267355
165,3677.8091999999997,3678.5447618399994,3679.2804707923674,3680.016326886526,3680.752330151903,3681.4884806179334,3682.224778314057,3682.9612232697195,3683.6978155143734,3684.434555077476
166,4623.258186666677,4624.18283830401,4625.1076748716705,4626.032696406644,4626.9579029459255,4627.883294526515,4628.80887118542,4629.734632959657,4630.660579886248,4631.586712002226
167,3584.537813333336,3585.2547208960027,3585.9717718401816,3586.6889661945497,3587.4063039877888,3588.123785248586,3588.8414100056357,3589.5591782876368,3590.2770901232943,3590.995145541319
