,PV Corrected,Radiation,Efficiency
2016-01-01 01:00:00,0.0,0.0,0.13644734983448153
2016-01-01 02:00:00,0.0,0.0,0.13642626159546045
2016-01-01 03:00:00,0.0,0.0,0.13644450377945916
2016-01-01 04:00:00,0.0,0.0,0.13646404897660067
2016-01-01 05:00:00,0.0,0.0,0.13642063806505483
2016-01-01 06:00:00,415.46686680432873,7.804166666666666,0.13625361833259134
2016-01-01 07:00:00,5232.762773902144,99.88250000000001,0.13391939377097847
2016-01-01 08:00:00,10144.996335240136,197.48333333333335,0.1314670281322042
2016-01-01 09:00:00,11106.098688247725,217.75249999999997,0.13099518447377637
2016-01-01 10:00:00,23018.608772194468,479.65916666666675,0.12415498171041782
2016-01-01 11:00:00,31239.89466907566,685.7491666666668,0.11898045191950812
2016-01-01 12:00:00,33972.254707717744,760.9166666666666,0.11704350507644024
2016-01-01 13:00:00,38583.67745093205,872.2433333333333,0.1141552129316567
2016-01-01 14:00:00,35998.76973342237,826.5041666666667,0.11532513362838442
2016-01-01 15:00:00,33492.81842105582,737.7866666666667,0.1176926004149777
2016-01-01 16:00:00,28626.203666931076,607.8991666666667,0.12117949565745713
2016-01-01 17:00:00,13698.890863829465,269.4508333333334,0.12993640565667233
2016-01-01 18:00:00,5529.346939561169,105.78083333333332,0.13414509714049955
2016-01-01 19:00:00,928.1195420462686,17.41333333333333,0.13631200172255534
2016-01-01 20:00:00,0.0,0.0,0.1366828180253072
2016-01-01 21:00:00,0.0,0.0,0.13662455962189773
2016-01-01 22:00:00,0.0,0.0,0.13657521657157037
2016-01-01 23:00:00,0.0,0.0,0.13654696176026407
2016-01-02 00:00:00,0.0,0.0,0.13651634095140905
2016-01-02 01:00:00,0.0,0.0,0.13650149345954543
2016-01-02 02:00:00,0.0,0.0,0.1364907950358469
2016-01-02 03:00:00,0.0,0.0,0.13647344438715642
2016-01-02 04:00:00,0.0,0.0,0.13645876834439052
2016-01-02 05:00:00,0.0,0.0,0.13645160177210533
2016-01-02 06:00:00,225.73981820070904,4.2316666666666665,0.13632272891483596
2016-01-02 07:00:00,3373.230669285394,64.19,0.13478559605074666
2016-01-02 08:00:00,12771.071631333376,250.94916666666668,0.13006048352067243
2016-01-02 09:00:00,16840.23820096947,336.27166666666665,0.12791725490715597
2016-01-02 10:00:00,20979.507340015592,432.7283333333333,0.12541130653034596
2016-01-02 11:00:00,38225.550384127004,864.9908333333334,0.11417907003278853
2016-01-02 12:00:00,39962.760418507074,912.0133333333333,0.11297266111802608
2016-01-02 13:00:00,19743.50300582399,400.2050000000001,0.1264889949906483
2016-01-02 14:00:00,24936.08257188744,517.3975,0.12341906481027555
2016-01-02 15:00:00,36546.68022679145,810.0591666666666,0.11581045444950167
2016-01-02 16:00:00,23034.91619129143,484.5958333333333,0.12438793487340072
2016-01-02 17:00:00,11469.981932537323,224.8025,0.13107137489678664
2016-01-02 18:00:00,3517.5083129283134,66.48749999999998,0.13510514480391575
2016-01-02 19:00:00,663.9599475213525,12.45083333333333,0.13639637936337498
2016-01-02 20:00:00,0.0,0.0,0.1366806920564953
2016-01-02 21:00:00,0.0,0.0,0.13662891442898012
2016-01-02 22:00:00,0.0,0.0,0.13659551614474186
2016-01-02 23:00:00,0.0,0.0,0.13654829906322638
2016-01-03 00:00:00,0.0,0.0,0.136523301784777
2016-01-03 01:00:00,0.0,0.0,0.13653900652212925
2016-01-03 02:00:00,0.0,0.0,0.1365562885911807
2016-01-03 03:00:00,0.0,0.0,0.13654905343925638
2016-01-03 04:00:00,0.0,0.0,0.13653177137020497
2016-01-03 05:00:00,0.0,0.0,0.136513700635304
2016-01-03 06:00:00,14.833939776729116,0.2775,0.1364837706685866
2016-01-03 07:00:00,1002.2071115618843,18.856666666666666,0.1359810604658156
2016-01-03 08:00:00,4913.80556219275,93.68,0.13402650340393865
2016-01-03 09:00:00,8956.944062648961,173.8375,0.13200844714720764
2016-01-03 10:00:00,28806.405768208977,617.9441666666667,0.12043183772862986
2016-01-03 11:00:00,28126.655065653336,599.1225000000001,0.12113717504028108
2016-01-03 12:00:00,13319.394734851667,262.8675,0.12983926275390562
2016-01-03 13:00:00,23837.949849698984,503.3925000000001,0.12351151592994151
2016-01-03 14:00:00,42325.73092595026,971.3041666666667,0.11148457743462631
2016-01-03 15:00:00,38831.45866084286,875.6824999999999,0.11403974781193477
2016-01-03 16:00:00,25740.59782642733,541.5658333333334,0.12280278857197785
2016-01-03 17:00:00,16653.19485707535,333.1675,0.12828817229923467
2016-01-03 18:00:00,9303.847991645605,180.22416666666672,0.1322040053612058
2016-01-03 19:00:00,937.3464130889156,17.609999999999996,0.1362894012023411
2016-01-03 20:00:00,0.0,0.0,0.13661478702332697
2016-01-03 21:00:00,0.0,0.0,0.13656002618151128
2016-01-03 22:00:00,0.0,0.0,0.13655838027017303
2016-01-03 23:00:00,0.0,0.0,0.13652844525770894
2016-01-04 00:00:00,0.0,0.0,0.136491240803501
2016-01-04 01:00:00,0.0,0.0,0.13650749417796607
2016-01-04 02:00:00,0.0,0.0,0.13651054597190568
2016-01-04 03:00:00,0.0,0.0,0.13651428356223624
2016-01-04 04:00:00,0.0,0.0,0.1365222045105515
2016-01-04 05:00:00,0.0,0.0,0.13651891268787505
2016-01-04 06:00:00,78.6472981872788,1.4716666666666667,0.1364765427109281
2016-01-04 07:00:00,1826.6921393990726,34.39333333333333,0.13563836352630979
2016-01-04 08:00:00,6506.4705900051895,124.65000000000002,0.13327436421132818
2016-01-04 09:00:00,20567.19948534407,423.01500000000004,0.12548559566325593
2016-01-04 10:00:00,33691.6957355781,735.64,0.11748710110853404
2016-01-04 11:00:00,35368.14517127618,783.7491666666666,0.1163265373616011
2016-01-04 12:00:00,34121.56106053067,763.1391666666667,0.11702561283900027
2016-01-04 13:00:00,5210.123633220214,100.89000000000003,0.13413471416014588
2016-01-04 14:00:00,1103.521608800501,20.72583333333333,0.1358903935550896
2016-01-04 15:00:00,2503.308902429266,47.26416666666666,0.1352077966348476
2016-01-04 16:00:00,10285.46530875869,200.78083333333336,0.1312868830407304
2016-01-04 17:00:00,7635.138834393908,147.29166666666669,0.1327693248088471
2016-01-04 18:00:00,6035.807713984792,115.59749999999998,0.13365084362254562
2016-01-04 19:00:00,881.0592637179915,16.553333333333335,0.1361771483205588
2016-01-04 20:00:00,0.0,0.0,0.13653492603360326
2016-01-04 21:00:00,0.0,0.0,0.13648839474847865
2016-01-04 22:00:00,0.0,0.0,0.13647008398484087
2016-01-04 23:00:00,0.0,0.0,0.1364639803969616
2016-01-05 00:00:00,0.0,0.0,0.13645386490019537
2016-01-05 01:00:00,0.0,0.0,0.13643730291735442
2016-01-05 02:00:00,0.0,0.0,0.13642173533928034
2016-01-05 03:00:00,0.0,0.0,0.13640699071687534
2016-01-05 04:00:00,0.0,0.0,0.136401195737372
2016-01-05 05:00:00,0.0,0.0,0.136387582679012
2016-01-05 06:00:00,446.429741440151,8.391666666666666,0.13617546027423658
2016-01-05 07:00:00,2977.6006282169533,56.310833333333335,0.13500583870669414
2016-01-05 08:00:00,9572.583285862343,185.67583333333334,0.1318728855287977
2016-01-05 09:00:00,23538.107161395677,485.2608333333333,0.12420985212954871
2016-01-05 10:00:00,32930.110687350614,713.4825000000001,0.11831615042135972
2016-01-05 11:00:00,17169.283558836592,354.50500000000005,0.1276594681258242
2016-01-05 12:00:00,23288.24081992177,489.0941666666667,0.12410642743223095
2016-01-05 13:00:00,25956.544805089743,574.3216666666667,0.12188943876274543
2016-01-05 14:00:00,37191.25744966387,846.8024999999999,0.11485610164765854
2016-01-05 15:00:00,2353.229583394274,45.27333333333333,0.13572351855425702
2016-01-05 16:00:00,1115.5794191784832,20.94,0.13597018924150456
2016-01-05 17:00:00,4274.179074076141,81.67666666666666,0.13441351668292423
2016-01-05 18:00:00,6799.186746639675,130.50833333333333,0.1332483304602137
2016-01-05 19:00:00,1108.5462219558126,20.849999999999998,0.13609640935754863
2016-01-05 20:00:00,0.0,0.0,0.1365713418219616
2016-01-05 21:00:00,0.0,0.0,0.13655258529066966
2016-01-05 22:00:00,0.0,0.0,0.13655772876360164
2016-01-05 23:00:00,0.0,0.0,0.13653334870190412
2016-01-06 00:00:00,0.0,0.0,0.13652076433813054
2016-01-06 01:00:00,0.0,0.0,0.13653081125525765
2016-01-06 02:00:00,0.0,0.0,0.13654476721181308
2016-01-06 03:00:00,0.0,0.0,0.1365360233078287
2016-01-06 04:00:00,0.0,0.0,0.13648589159165178
2016-01-06 05:00:00,0.0,0.0,0.13647766203496065
2016-01-06 06:00:00,0.579305952064875,0.010833333333333334,0.13648748456619667
2016-01-06 07:00:00,57.64622569030027,1.0783333333333331,0.13640275807753025
2016-01-06 08:00:00,323.60271243639136,6.061666666666667,0.13626422205350916
2016-01-06 09:00:00,1290.4366061150156,24.263333333333335,0.13577271497744034
2016-01-06 10:00:00,3991.0399692218966,75.82666666666667,0.1344293810282701
2016-01-06 11:00:00,10407.105281437252,202.94916666666668,0.13114495489140113
2016-01-06 12:00:00,20190.293459956814,410.31750000000005,0.12586556103786292
2016-01-06 13:00:00,32653.83775472752,707.7816666666668,0.11818427222299417
2016-01-06 14:00:00,42921.148737043906,991.0375,0.110623564546335
2016-01-06 15:00:00,36960.32319956727,843.3516666666665,0.11461101620781354
2016-01-06 16:00:00,23326.66196567308,481.23,0.12421746284617723
2016-01-06 17:00:00,8972.942100571314,174.63916666666663,0.13227123604093383
2016-01-06 18:00:00,5259.356066897968,100.22583333333334,0.13412843229830598
2016-01-06 19:00:00,1033.6319570199714,19.436666666666667,0.136191619771415
2016-01-06 20:00:00,0.0,0.0,0.1366355323641526
2016-01-06 21:00:00,0.0,0.0,0.13661026076714686
2016-01-06 22:00:00,0.0,0.0,0.13654833335304592
2016-01-06 23:00:00,0.0,0.0,0.1364614772401347
2016-01-07 00:00:00,0.0,0.0,0.13643291382045244
2016-01-07 01:00:00,0.0,0.0,0.13640973390243905
2016-01-07 02:00:00,0.0,0.0,0.13639831539253008
2016-01-07 03:00:00,0.0,0.0,0.13638648540478657
2016-01-07 04:00:00,0.0,0.0,0.1363944749327409
2016-01-07 05:00:00,0.0,0.0,0.13637955886123815
2016-01-07 06:00:00,137.06212928454224,2.5708333333333333,0.1363449772134694
2016-01-07 07:00:00,4771.949009349075,91.09916666666668,0.1341273633840545
2016-01-07 08:00:00,10081.935888033871,196.11250000000004,0.13153914373525022
2016-01-07 09:00:00,22034.411704162074,464.7716666666666,0.12443846112317546
2016-01-07 10:00:00,28528.241736509197,622.0591666666668,0.12032491070587363
2016-01-07 11:00:00,32078.21925698863,708.3825,0.11812385861639978
2016-01-07 12:00:00,41254.07467462581,977.0858333333332,0.11108500629472079
2016-01-07 13:00:00,32258.706156652366,732.4366666666666,0.1178095398512408
2016-01-07 14:00:00,31714.712940104364,720.9525,0.11800290324580452
2016-01-07 15:00:00,21399.658357118326,455.0791666666667,0.1251843359035852
2016-01-07 16:00:00,21197.68972231733,443.6983333333333,0.12535481102345322
2016-01-07 17:00:00,19471.213362352322,397.70916666666676,0.12673332234103504
2016-01-07 18:00:00,5821.850623210327,111.48750000000001,0.13381373357521983
2016-01-07 19:00:00,1029.852672586136,19.346666666666668,0.13616840485387552
2016-01-07 20:00:00,0.0,0.0,0.13658334325880286
2016-01-07 21:00:00,0.0,0.0,0.1365039623265528
2016-01-07 22:00:00,0.0,0.0,0.13652014712137872
2016-01-07 23:00:00,0.0,0.0,0.1365621178605036
2016-01-08 00:00:00,0.0,0.0,0.13656527252390185
2016-01-08 01:00:00,0.0,0.0,0.13653437739649052
2016-01-08 02:00:00,0.0,0.0,0.13651442072151446
2016-01-08 03:00:00,0.0,0.0,0.1364785192804493
2016-01-08 04:00:00,0.0,0.0,0.13645924840186416
2016-01-08 05:00:00,0.0,0.0,0.13647142128780318
2016-01-08 06:00:00,99.18863265517098,1.8583333333333334,0.13642528120982228
2016-01-08 07:00:00,2953.734949935757,55.90083333333334,0.13504627841075173
2016-01-08 08:00:00,7825.719473893539,150.82583333333335,0.13267618501577452
