period,year,scenario,load_demand,res_generation_total,generator_generation,battery_charge,battery_discharge,battery_soc,battery_charge_dc,battery_discharge_dc,battery_charge_loss,battery_discharge_loss,battery_cycle_fade,battery_calendar_fade,battery_soh,battery_effective_energy_capacity,lost_load,grid_import,grid_export,grid_import_delivered,grid_export_delivered
0,2026,scenario_1,17.312,0.0,0.0,0.0,17.312,973.5510477121207,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2027,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2028,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2029,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2030,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2031,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2032,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2033,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2034,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
0,2035,scenario_1,17.312,0.0,0.0,0.0,17.312,682.9152457588187,0.0,17.504691645635152,0.0,0.19269164563515206,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2026,scenario_1,25.614,0.0,0.0,0.0,25.614,956.0463560664856,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2027,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2028,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2029,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2030,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2031,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2032,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2033,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2034,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
1,2035,scenario_1,25.614,0.0,0.0,0.0,25.614,665.4105541131836,0.0,25.938017255941112,0.0,0.32401725594111197,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2026,scenario_1,29.901,0.0,0.0,0.0,29.901,930.1083388105445,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2027,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2028,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2029,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2030,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2031,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2032,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2033,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2034,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
2,2035,scenario_1,29.901,0.0,0.0,0.0,29.901,639.4725368572425,0.0,30.298979170003612,0.0,0.3979791700036128,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2026,scenario_1,38.433,0.0,0.0,0.0,38.433,899.809359640541,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2027,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2028,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2029,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2030,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2031,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2032,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2033,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2034,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
3,2035,scenario_1,38.433,0.0,0.0,0.0,38.433,609.1735576872389,0.0,38.97837590756371,0.0,0.5453759075637113,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2026,scenario_1,53.686,0.0,0.0,0.0,53.686,860.8309837329772,0.0,54.57933980636252,0.0,0.8933398063625188,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2027,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2028,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2029,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2030,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2031,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2032,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2033,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2034,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
4,2035,scenario_1,53.686,0.0,12.498889685530003,0.0,41.18711031447,570.1951817796752,0.0,41.795315236833744,0.0,0.60820492236375,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2026,scenario_1,66.868,0.0,0.0,0.0,66.868,806.2516439266146,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2027,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2028,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2029,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2030,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2031,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2032,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2033,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2034,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
5,2035,scenario_1,66.868,0.0,0.0,0.0,66.868,528.3998665428414,0.0,68.06205836100527,0.0,1.1940583610052693,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2026,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,738.1895855656094,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2027,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2028,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2029,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2030,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2031,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2032,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2033,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2034,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
6,2035,scenario_1,10.6,0.35391416566626654,0.0,0.0,10.246085834333734,460.3378081818362,0.0,10.36013014699182,0.0,0.11404431265808614,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2026,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,727.8294554186176,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2027,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2028,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2029,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2030,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2031,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2032,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2033,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2034,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
7,2035,scenario_1,222.357,162.82641236494598,0.0,0.0,59.53058763505402,449.97767803484436,0.0,60.55725894999614,0.0,1.0266713149421225,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2026,scenario_1,250.941,350.7939257077925,0.0,99.85292570779251,0.0,667.2721964686215,97.35510477121207,0.0,2.4978209365804394,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2027,scenario_1,250.941,250.941,0.0,0.0,0.0,389.4204190848482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2028,scenario_1,250.941,250.941,0.0,0.0,0.0,389.4204190848482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2029,scenario_1,250.941,250.941,0.0,0.0,0.0,389.4204190848482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2030,scenario_1,250.941,250.941,0.0,0.0,0.0,389.4204190848482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2031,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848482,104.26581582861601,0.0,2.807574927686577,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2032,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848482,104.26581582861601,0.0,2.807574927686577,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2033,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848482,104.26581582861601,0.0,2.807574927686577,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2034,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848482,104.26581582861601,0.0,2.807574927686577,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
8,2035,scenario_1,250.941,358.0143907563026,0.0,107.07339075630259,0.0,389.4204190848482,104.26581582861601,0.0,2.807574927686577,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2026,scenario_1,229.837,363.56531167527004,0.0,133.72831167527005,0.0,764.6273012398335,129.7772552568764,0.0,3.951056418393656,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2027,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,389.4204190848482,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2028,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,389.4204190848482,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2029,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,389.4204190848482,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2030,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,389.4204190848482,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2031,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,493.6862349134642,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2032,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,493.6862349134642,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2033,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,493.6862349134642,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2034,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,493.6862349134642,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
9,2035,scenario_1,229.837,431.408710570235,0.0,201.57171057023498,0.0,493.6862349134642,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2026,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,894.4045564967099,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2027,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,584.1306286272724,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2028,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,584.1306286272724,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2029,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,584.1306286272724,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2030,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,584.1306286272724,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2031,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,688.3964444558884,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2032,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,688.3964444558884,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2033,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,688.3964444558884,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2034,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,688.3964444558884,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
10,2035,scenario_1,137.978,339.549710570235,0.0,201.57171057023498,0.0,688.3964444558884,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2026,scenario_1,13.329,214.900710570235,0.0,201.57171057023498,0.0,1089.114766039134,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2027,scenario_1,13.329,257.4503996165414,0.0,244.12139961654142,0.0,778.8408381696966,234.69229454980234,0.0,9.429105066739082,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2028,scenario_1,13.329,257.4503996165414,0.0,244.12139961654142,0.0,778.8408381696966,234.69229454980234,0.0,9.429105066739082,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2029,scenario_1,13.329,257.4503996165414,0.0,244.12139961654142,0.0,778.8408381696966,234.69229454980234,0.0,9.429105066739082,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2030,scenario_1,13.329,257.4503996165414,0.0,244.12139961654142,0.0,778.8408381696966,234.69229454980234,0.0,9.429105066739082,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2031,scenario_1,13.329,230.7179405377347,0.0,217.3889405377347,0.0,883.1066539983126,209.57296993659725,0.0,7.815970601137456,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2032,scenario_1,13.329,230.7179405377347,0.0,217.3889405377347,0.0,883.1066539983126,209.57296993659725,0.0,7.815970601137456,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2033,scenario_1,13.329,230.7179405377347,0.0,217.3889405377347,0.0,883.1066539983126,209.57296993659725,0.0,7.815970601137456,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2034,scenario_1,13.329,311.15334041167756,0.0,297.82434041167755,0.0,883.1066539983126,285.1546032562326,0.0,12.669737155444949,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
11,2035,scenario_1,13.329,311.15334041167756,0.0,297.82434041167755,0.0,883.1066539983126,285.1546032562326,0.0,12.669737155444949,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
12,2026,scenario_1,107.116,206.9689257077925,0.0,99.85292570779251,0.0,1283.8249755815582,97.35510477121207,0.0,2.4978209365804394,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
12,2027,scenario_1,107.116,308.68771057023497,0.0,201.57171057023498,0.0,1013.5331327194989,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
12,2028,scenario_1,107.116,308.68771057023497,0.0,201.57171057023498,0.0,1013.5331327194989,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
12,2029,scenario_1,107.116,308.68771057023497,0.0,201.57171057023498,0.0,1013.5331327194989,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
12,2030,scenario_1,107.116,308.68771057023497,0.0,201.57171057023498,0.0,1013.5331327194989,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
12,2031,scenario_1,107.116,308.68771057023497,0.0,201.57171057023498,0.0,1092.6796239349098,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
12,2032,scenario_1,107.116,308.68771057023497,0.0,201.57171057023498,0.0,1092.6796239349098,194.71020954242417,0.0,6.86150102781081,0.0,0.0,0.0,1.0,1947.1020954242415,0.0,0.0,0.0,0.0,0.0
